"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Full Time","general elemantary","2.67","2","901","2","2","3","4","5","2.6","2.74","1","5","2","2"
"1990","Full Time","higher education","2.72","3","433","2","2","3","4","5","2.64","2.8","1","5","3","3"
"1990","Full Time","higher vocational","2.86","3","287","2","2","4","4","4","2.76","2.96","1","5","3","3"
"1990","Full Time","in school","","","","","","","","","","","","","",""
"1990","Full Time","inadequately","2.38","2","258","2","2","3","4","5","2.27","2.49","1","5","2","2"
"1990","Full Time","middle vocational","2.81","3","2335","2","2","3","4","5","2.77","2.85","1","5","3","3"
"1990","Full Time","vocational + Abi","2.48","2","150","2","2","3","4","4","2.34","2.62","1","5","2","3"
"1990","Not Working","general elemantary","2.93","3","1085","2","2","4","4","5","2.87","2.99","1","5","3","3"
"1990","Not Working","higher education","2.68","3","133","2","2","3","4","5","2.52","2.84","1","5","2","3"
"1990","Not Working","higher vocational","3.03","3","138","2","2","4","4","5","2.87","3.19","1","5","3","3"
"1990","Not Working","in school","2.16","2","146","1","2","2","4","4","2.02","2.3","1","5","2","2"
"1990","Not Working","inadequately","2.63","2","269","1","2","3","4","5","2.51","2.75","1","5","2","2"
"1990","Not Working","middle vocational","2.88","3","1424","2","2","4","4","5","2.83","2.93","1","5","3","3"
"1990","Not Working","vocational + Abi","2.76","3","85","2","2","4","4","5","2.56","2.96","1","5","2","3"
"1990","Part Time","general elemantary","2.72","3","488","2","2","3","4","5","2.63","2.81","1","5","2","3"
"1990","Part Time","higher education","2.6","2","133","2","2","3","4","4","2.46","2.74","1","5","2","3"
"1990","Part Time","higher vocational","2.74","2","88","2","2","3","4","5","2.55","2.93","1","5","2","3"
"1990","Part Time","in school","","","","","","","","","","","","","",""
"1990","Part Time","inadequately","2.51","2","110","1","2","3","4","5","2.33","2.69","1","5","2","3"
"1990","Part Time","middle vocational","2.74","3","793","2","2","3","4","5","2.68","2.8","1","5","2","3"
"1990","Part Time","vocational + Abi","2.6","2","59","2","2","3","4","4","2.39","2.81","1","5","2","3"
