"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Employed","direct migration background","2.61","2","1742","2","2","3","4","5","2.57","2.65","1","5","2","2"
"1990","Employed","indirect migration background","2.24","2","176","1","2","2","3","5","2.1","2.38","1","5","2","2"
"1990","Employed","no migration background","2.76","3","4233","2","2","3","4","5","2.73","2.79","1","5","3","3"
"1990","Not Employed","direct migration background","2.75","3","800","2","2","3","4","5","2.68","2.82","1","5","2","2"
"1990","Not Employed","indirect migration background","2.53","2","118","1","2","4","4","5","2.34","2.72","1","5","2","2"
"1990","Not Employed","no migration background","2.87","3","2417","2","2","4","4","5","2.83","2.91","1","5","3","3"
"1991","Employed","direct migration background","","","","","","","","","","","","","",""
"1991","Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Employed","no migration background","","","","","","","","","","","","","",""
"1991","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1991","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Not Employed","no migration background","","","","","","","","","","","","","",""
"1992","Employed","direct migration background","","","","","","","","","","","","","",""
"1992","Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Employed","no migration background","","","","","","","","","","","","","",""
"1992","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1992","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Not Employed","no migration background","","","","","","","","","","","","","",""
"1993","Employed","direct migration background","","","","","","","","","","","","","",""
"1993","Employed","indirect migration background","","","","","","","","","","","","","",""
"1993","Employed","no migration background","","","","","","","","","","","","","",""
"1993","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1993","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1993","Not Employed","no migration background","","","","","","","","","","","","","",""
"1994","Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Employed","no migration background","","","","","","","","","","","","","",""
"1994","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Not Employed","no migration background","","","","","","","","","","","","","",""
"1995","Employed","direct migration background","2.56","2","1703","2","2","3","4","5","2.52","2.6","1","5","2","2"
"1995","Employed","indirect migration background","2.16","2","340","1","2","3","3","4","2.07","2.25","1","5","2","2"
"1995","Employed","no migration background","2.79","3","6458","2","2","3","4","5","2.77","2.81","1","5","3","3"
"1995","Not Employed","direct migration background","2.69","2","1099","2","2","3","4","5","2.63","2.75","1","5","2","2"
"1995","Not Employed","indirect migration background","2.08","2","170","1","1","2","4","5","1.95","2.21","1","5","2","2"
"1995","Not Employed","no migration background","2.82","3","3534","2","2","4","4","5","2.79","2.85","1","5","3","3"
"1996","Employed","direct migration background","","","","","","","","","","","","","",""
"1996","Employed","indirect migration background","","","","","","","","","","","","","",""
"1996","Employed","no migration background","","","","","","","","","","","","","",""
"1996","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1996","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1996","Not Employed","no migration background","","","","","","","","","","","","","",""
"1997","Employed","direct migration background","","","","","","","","","","","","","",""
"1997","Employed","indirect migration background","","","","","","","","","","","","","",""
"1997","Employed","no migration background","","","","","","","","","","","","","",""
"1997","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1997","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1997","Not Employed","no migration background","","","","","","","","","","","","","",""
"1998","Employed","direct migration background","2.57","2","1404","2","2","3","4","5","2.52","2.62","1","5","2","2"
"1998","Employed","indirect migration background","2.06","2","395","1","2","2","3","5","1.98","2.14","1","5","2","2"
"1998","Employed","no migration background","2.74","3","7046","2","2","3","4","5","2.72","2.76","1","5","3","3"
"1998","Not Employed","direct migration background","2.68","2","1010","2","2","3","4","5","2.62","2.74","1","5","2","2"
"1998","Not Employed","indirect migration background","1.98","2","208","1","1","2","3","4","1.88","2.08","1","4","2","2"
"1998","Not Employed","no migration background","2.8","3","4198","2","2","4","4","5","2.77","2.83","1","5","3","3"
"1999","Employed","direct migration background","","","","","","","","","","","","","",""
"1999","Employed","indirect migration background","","","","","","","","","","","","","",""
"1999","Employed","no migration background","","","","","","","","","","","","","",""
"1999","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1999","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1999","Not Employed","no migration background","","","","","","","","","","","","","",""
"2000","Employed","direct migration background","","","","","","","","","","","","","",""
"2000","Employed","indirect migration background","","","","","","","","","","","","","",""
"2000","Employed","no migration background","","","","","","","","","","","","","",""
"2000","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2000","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2000","Not Employed","no migration background","","","","","","","","","","","","","",""
"2001","Employed","direct migration background","","","","","","","","","","","","","",""
"2001","Employed","indirect migration background","","","","","","","","","","","","","",""
"2001","Employed","no migration background","","","","","","","","","","","","","",""
"2001","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2001","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2001","Not Employed","no migration background","","","","","","","","","","","","","",""
"2002","Employed","direct migration background","","","","","","","","","","","","","",""
"2002","Employed","indirect migration background","","","","","","","","","","","","","",""
"2002","Employed","no migration background","","","","","","","","","","","","","",""
"2002","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2002","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2002","Not Employed","no migration background","","","","","","","","","","","","","",""
"2003","Employed","direct migration background","2.65","2","1571","2","2","3","4","5","2.61","2.69","1","5","2","3"
