"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Rural Area","2.8","3","315","2","2","4","4","5","2.69","2.91","1","5","2","2"
"1990","direct migration background","Urban Area","2.64","2","2227","2","2","3","4","5","2.6","2.68","1","5","2","2"
"1990","indirect migration background","Rural Area","2.92","3","37","2","2","4","4","5","2.58","3.26","1","5","2","3"
"1990","indirect migration background","Urban Area","2.29","2","257","1","2","3","4","5","2.17","2.41","1","5","2","2"
"1990","no migration background","Rural Area","2.89","3","1558","2","2","4","4","5","2.84","2.94","1","5","3","3"
"1990","no migration background","Urban Area","2.78","3","5092","2","2","3","4","5","2.75","2.81","1","5","3","3"
"1991","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1991","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1991","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1991","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1991","no migration background","Rural Area","","","","","","","","","","","","","",""
"1991","no migration background","Urban Area","","","","","","","","","","","","","",""
"1992","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1992","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1992","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1992","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1992","no migration background","Rural Area","","","","","","","","","","","","","",""
"1992","no migration background","Urban Area","","","","","","","","","","","","","",""
"1993","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1993","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1993","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1993","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1993","no migration background","Rural Area","","","","","","","","","","","","","",""
"1993","no migration background","Urban Area","","","","","","","","","","","","","",""
"1994","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1994","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1994","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1994","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1994","no migration background","Rural Area","","","","","","","","","","","","","",""
"1994","no migration background","Urban Area","","","","","","","","","","","","","",""
"1995","direct migration background","Rural Area","2.74","3","463","2","2","3","4","5","2.65","2.83","1","5","2","2"
"1995","direct migration background","Urban Area","2.59","2","2339","2","2","3","4","5","2.55","2.63","1","5","2","2"
"1995","indirect migration background","Rural Area","2.08","2","75","1","2","2","4","4","1.89","2.27","1","4","2","2"
"1995","indirect migration background","Urban Area","2.14","2","435","1","2","3","4","4","2.06","2.22","1","5","2","2"
"1995","no migration background","Rural Area","2.86","3","3914","2","2","4","4","5","2.83","2.89","1","5","3","3"
"1995","no migration background","Urban Area","2.78","3","6078","2","2","3","4","5","2.76","2.8","1","5","3","3"
"1996","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1996","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1996","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1996","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1996","no migration background","Rural Area","","","","","","","","","","","","","",""
"1996","no migration background","Urban Area","","","","","","","","","","","","","",""
"1997","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1997","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1997","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1997","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1997","no migration background","Rural Area","","","","","","","","","","","","","",""
"1997","no migration background","Urban Area","","","","","","","","","","","","","",""
"1998","direct migration background","Rural Area","2.98","3","406","2","2","4","4","5","2.89","3.07","1","5","2","3"
"1998","direct migration background","Urban Area","2.54","2","2008","2","2","3","4","5","2.5","2.58","1","5","2","2"
"1998","indirect migration background","Rural Area","2.14","2","90","1","2","2","3","5","1.96","2.32","1","5","2","2"
"1998","indirect migration background","Urban Area","2.02","2","513","1","1","2","3","4","1.95","2.09","1","5","2","2"
"1998","no migration background","Rural Area","2.84","3","4367","2","2","4","4","5","2.81","2.87","1","5","3","3"
"1998","no migration background","Urban Area","2.73","3","6877","2","2","3","4","5","2.71","2.75","1","5","3","3"
"1999","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1999","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1999","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1999","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1999","no migration background","Rural Area","","","","","","","","","","","","","",""
"1999","no migration background","Urban Area","","","","","","","","","","","","","",""
"2000","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2000","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2000","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2000","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2000","no migration background","Rural Area","","","","","","","","","","","","","",""
"2000","no migration background","Urban Area","","","","","","","","","","","","","",""
"2001","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2001","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2001","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2001","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2001","no migration background","Rural Area","","","","","","","","","","","","","",""
"2001","no migration background","Urban Area","","","","","","","","","","","","","",""
"2002","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2002","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2002","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2002","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2002","no migration background","Rural Area","","","","","","","","","","","","","",""
