"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Female","2.65","2","1203","2","2","3","4","5","2.6","2.7","1","5","2","2"
"1990","direct migration background","Male","2.67","2","1339","2","2","3","4","5","2.62","2.72","1","5","2","2"
"1990","indirect migration background","Female","2.3","2","149","1","2","3","4","5","2.15","2.45","1","5","2","2"
"1990","indirect migration background","Male","2.45","2","145","1","2","3","4","5","2.28","2.62","1","5","2","2"
"1990","no migration background","Female","2.79","3","3454","2","2","3","4","5","2.76","2.82","1","5","3","3"
"1990","no migration background","Male","2.83","3","3196","2","2","4","4","5","2.8","2.86","1","5","3","3"
"1991","direct migration background","Female","","","","","","","","","","","","","",""
"1991","direct migration background","Male","","","","","","","","","","","","","",""
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","","","","","","","","","","","","","",""
"1991","no migration background","Male","","","","","","","","","","","","","",""
"1992","direct migration background","Female","","","","","","","","","","","","","",""
"1992","direct migration background","Male","","","","","","","","","","","","","",""
"1992","indirect migration background","Female","","","","","","","","","","","","","",""
"1992","indirect migration background","Male","","","","","","","","","","","","","",""
"1992","no migration background","Female","","","","","","","","","","","","","",""
"1992","no migration background","Male","","","","","","","","","","","","","",""
"1993","direct migration background","Female","","","","","","","","","","","","","",""
"1993","direct migration background","Male","","","","","","","","","","","","","",""
"1993","indirect migration background","Female","","","","","","","","","","","","","",""
"1993","indirect migration background","Male","","","","","","","","","","","","","",""
"1993","no migration background","Female","","","","","","","","","","","","","",""
"1993","no migration background","Male","","","","","","","","","","","","","",""
"1994","direct migration background","Female","","","","","","","","","","","","","",""
"1994","direct migration background","Male","","","","","","","","","","","","","",""
"1994","indirect migration background","Female","","","","","","","","","","","","","",""
"1994","indirect migration background","Male","","","","","","","","","","","","","",""
"1994","no migration background","Female","","","","","","","","","","","","","",""
"1994","no migration background","Male","","","","","","","","","","","","","",""
"1995","direct migration background","Female","2.58","2","1384","2","2","3","4","5","2.53","2.63","1","5","2","2"
"1995","direct migration background","Male","2.66","2","1418","2","2","3","4","5","2.61","2.71","1","5","2","2"
"1995","indirect migration background","Female","2.24","2","255","1","2","3","3","5","2.14","2.34","1","5","2","2"
"1995","indirect migration background","Male","2.04","2","255","1","1","2","4","4","1.94","2.14","1","5","2","2"
"1995","no migration background","Female","2.76","3","5256","2","2","3","4","5","2.73","2.79","1","5","3","3"
"1995","no migration background","Male","2.85","3","4736","2","2","4","4","5","2.82","2.88","1","5","3","3"
"1996","direct migration background","Female","","","","","","","","","","","","","",""
