"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1990","college entrance qualification","West Germany","2.59","2","1204","2","2","3","4","5","2.54","2.64","1","5","2","2"
"1990","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1990","lower secondary degree","West Germany","2.91","3","4540","2","2","4","4","5","2.88","2.94","1","5","3","3"
"1990","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","West Germany","2.4","2","842","1","2","3","4","5","2.34","2.46","1","5","2","2"
"1990","Other degree","East Germany","","","","","","","","","","","","","",""
"1990","Other degree","West Germany","2.49","2","1009","2","2","3","4","5","2.43","2.55","1","5","2","2"
"1990","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1990","secondary school degree","West Germany","2.76","3","1682","2","2","3","4","5","2.72","2.8","1","5","2","3"
"1991","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1991","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1991","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1991","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1991","Other degree","East Germany","","","","","","","","","","","","","",""
"1991","Other degree","West Germany","","","","","","","","","","","","","",""
"1991","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1991","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1992","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1992","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1992","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1992","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1992","Other degree","East Germany","","","","","","","","","","","","","",""
"1992","Other degree","West Germany","","","","","","","","","","","","","",""
"1992","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1992","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1993","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1993","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1993","lower secondary degree","East Germany","","","","","","","","","","","","","",""
