"plh0186","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","no migration background","in school","","","",""
"Very rare","2007","no migration background","inadequately","6","","",""
"Very rare","2007","no migration background","general elemantary","64","0.0436142727233251","0.033559683824493","0.0536688616221573"
"Very rare","2007","no migration background","middle vocational","236","0.0288645443156066","0.0254455893181578","0.0322834993130554"
"Very rare","2007","no migration background","vocational + Abi","20","","",""
"Very rare","2007","no migration background","higher vocational","34","0.0281341911770682","0.0193845266046845","0.036883855749452"
"Very rare","2007","no migration background","higher education","61","0.0246951854093606","0.0198621274933509","0.0295282433253703"
"Very rare","2007","direct migration background","in school","","","",""
"Very rare","2007","direct migration background","inadequately","4","","",""
"Very rare","2007","direct migration background","general elemantary","21","","",""
"Very rare","2007","direct migration background","middle vocational","33","0.0388615851608376","0.0254608715825552","0.05226229873912"
"Very rare","2007","direct migration background","vocational + Abi","6","","",""
"Very rare","2007","direct migration background","higher vocational","6","","",""
"Very rare","2007","direct migration background","higher education","13","","",""
"Very rare","2007","indirect migration background","in school","","","",""
"Very rare","2007","indirect migration background","inadequately","1","","",""
"Very rare","2007","indirect migration background","general elemantary","3","","",""
"Very rare","2007","indirect migration background","middle vocational","6","","",""
"Very rare","2007","indirect migration background","vocational + Abi","2","","",""
"Very rare","2007","indirect migration background","higher vocational","2","","",""
"Very rare","2007","indirect migration background","higher education","","","",""
"Rarely","2007","no migration background","in school","8","","",""
"Rarely","2007","no migration background","inadequately","17","","",""
"Rarely","2007","no migration background","general elemantary","231","0.15004505646045","0.132464109833478","0.167626003087423"
"Rarely","2007","no migration background","middle vocational","901","0.109342056680578","0.102969404454997","0.115714708906159"
"Rarely","2007","no migration background","vocational + Abi","69","0.0798848101970286","0.0623084802300495","0.0974611401640077"
"Rarely","2007","no migration background","higher vocational","102","0.0744295110754255","0.0605412341377849","0.0883177880130661"
"Rarely","2007","no migration background","higher education","283","0.0827069818626472","0.0741292829045279","0.0912846808207664"
"Rarely","2007","direct migration background","in school","","","",""
"Rarely","2007","direct migration background","inadequately","21","","",""
"Rarely","2007","direct migration background","general elemantary","69","0.179278580232757","0.144636838175502","0.213920322290012"
"Rarely","2007","direct migration background","middle vocational","92","0.121076228567733","0.098456897929539","0.143695559205927"
"Rarely","2007","direct migration background","vocational + Abi","23","","",""
"Rarely","2007","direct migration background","higher vocational","13","","",""
"Rarely","2007","direct migration background","higher education","29","","",""
"Rarely","2007","indirect migration background","in school","4","","",""
"Rarely","2007","indirect migration background","inadequately","","","",""
"Rarely","2007","indirect migration background","general elemantary","12","","",""
"Rarely","2007","indirect migration background","middle vocational","31","0.109883180365757","0.0761404489362436","0.14362591179527"
"Rarely","2007","indirect migration background","vocational + Abi","4","","",""
"Rarely","2007","indirect migration background","higher vocational","1","","",""
"Rarely","2007","indirect migration background","higher education","1","","",""
"Sometimes","2007","no migration background","in school","61","0.245719153691742","0.194836730069376","0.296601577314109"
"Sometimes","2007","no migration background","inadequately","32","0.300126262996124","0.206474485189466","0.393778040802782"
"Sometimes","2007","no migration background","general elemantary","596","0.390456076782332","0.366438894520292","0.414473259044373"
"Sometimes","2007","no migration background","middle vocational","3204","0.355358198633872","0.345584396829724","0.365132000438019"
"Sometimes","2007","no migration background","vocational + Abi","282","0.306081970034162","0.276204215629089","0.335959724439236"
"Sometimes","2007","no migration background","higher vocational","486","0.351871442964776","0.326602118905579","0.377140767023973"
"Sometimes","2007","no migration background","higher education","1308","0.336904907656797","0.322185604660779","0.351624210652814"
"Sometimes","2007","direct migration background","in school","5","","",""
"Sometimes","2007","direct migration background","inadequately","52","0.449821853593686","0.359292162236407","0.540351544950964"
"Sometimes","2007","direct migration background","general elemantary","215","0.42506756713655","0.380422341068471","0.46971279320463"
"Sometimes","2007","direct migration background","middle vocational","299","0.385103615487552","0.351362108996062","0.418845121979041"
"Sometimes","2007","direct migration background","vocational + Abi","56","0.240934747139094","0.182817411226437","0.299052083051751"
"Sometimes","2007","direct migration background","higher vocational","40","0.31155313377574","0.231006479369666","0.392099788181813"
"Sometimes","2007","direct migration background","higher education","138","0.373946661424827","0.32303774519817","0.424855577651483"
"Sometimes","2007","indirect migration background","in school","11","","",""
"Sometimes","2007","indirect migration background","inadequately","4","","",""
"Sometimes","2007","indirect migration background","general elemantary","60","0.265857162450242","0.197402573767518","0.334311751132967"
"Sometimes","2007","indirect migration background","middle vocational","102","0.317911128806812","0.267669412315852","0.368152845297771"
