"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Full Time","general elemantary","24.51","24","694","19","21","27","30","38","24.18","24.84","13","56","24","25"
"2002","Full Time","higher education","25.1","25","2697","21","23","27","30","36","24.96","25.24","16","42","25","25"
"2002","Full Time","higher vocational","26.07","26","884","22","24","28","31","39","25.81","26.33","16","45","26","26"
"2002","Full Time","in school","","","","","","","","","","","","","",""
"2002","Full Time","inadequately","25.41","25","63","22","23","27","32","34","24.32","26.5","17","39","24","26"
"2002","Full Time","middle vocational","25.56","25","4570","21","23","28","31","38","25.44","25.68","16","66","25","25"
"2002","Full Time","vocational + Abi","24.77","24","561","20","22","27","29","38","24.43","25.11","17","49","24","25"
"2002","Not Working","general elemantary","26.23","26","1548","21","23","29","32","39","25.98","26.48","13","59","25","26"
"2002","Not Working","higher education","25.68","25","947","21","23","28","31","39","25.42","25.94","14","46","25","26"
"2002","Not Working","higher vocational","26.12","26","481","21","24","29","31","37","25.75","26.49","15","48","25","26"
"2002","Not Working","in school","21.88","22","479","19","20","24","26","32","21.62","22.14","13","33","21","21"
"2002","Not Working","inadequately","26.92","27","163","21","24","30","32","38","26.17","27.67","16","52","26","28"
"2002","Not Working","middle vocational","26","26","4239","21","23","28","31","39","25.86","26.14","15","57","25","26"
"2002","Not Working","vocational + Abi","24.86","24","306","20","21","27","30","38","24.36","25.36","17","42","23","25"
"2002","Part Time","general elemantary","25.6","25","639","19","22","29","32","39","25.23","25.97","12","43","24","25"
"2002","Part Time","higher education","24.49","24","905","20","22","27","30","40","24.24","24.74","17","43","23","24"
"2002","Part Time","higher vocational","24.94","24","370","20","22","27","31","40","24.49","25.39","16","42","24","25"
"2002","Part Time","in school","21.34","21","123","19","20","23","24","28","20.86","21.82","17","36","20","21"
"2002","Part Time","inadequately","27.16","26","58","20","24","30","33","38","26","28.32","18","38","25","28"
"2002","Part Time","middle vocational","24.95","24","2744","20","22","27","30","38","24.79","25.11","16","52","24","24"
"2002","Part Time","vocational + Abi","23.56","23","304","20","21","25","28","38","23.04","24.08","17","60","22","23"
"2003","Full Time","general elemantary","","","","","","","","","","","","","",""
"2003","Full Time","higher education","","","","","","","","","","","","","",""
"2003","Full Time","higher vocational","","","","","","","","","","","","","",""
"2003","Full Time","in school","","","","","","","","","","","","","",""
"2003","Full Time","inadequately","","","","","","","","","","","","","",""
"2003","Full Time","middle vocational","","","","","","","","","","","","","",""
"2003","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2003","Not Working","general elemantary","","","","","","","","","","","","","",""
"2003","Not Working","higher education","","","","","","","","","","","","","",""
"2003","Not Working","higher vocational","","","","","","","","","","","","","",""
"2003","Not Working","in school","","","","","","","","","","","","","",""
"2003","Not Working","inadequately","","","","","","","","","","","","","",""
"2003","Not Working","middle vocational","","","","","","","","","","","","","",""
"2003","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2003","Part Time","general elemantary","","","","","","","","","","","","","",""
"2003","Part Time","higher education","","","","","","","","","","","","","",""
"2003","Part Time","higher vocational","","","","","","","","","","","","","",""
"2003","Part Time","in school","","","","","","","","","","","","","",""
"2003","Part Time","inadequately","","","","","","","","","","","","","",""
"2003","Part Time","middle vocational","","","","","","","","","","","","","",""
"2003","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2004","Full Time","general elemantary","24.74","24","596","20","22","27","30","37","24.39","25.09","14","40","24","25"
"2004","Full Time","higher education","25.15","25","2369","21","22","27","30","37","24.99","25.31","17","58","25","25"
"2004","Full Time","higher vocational","26.34","26","807","21","24","29","31","38","26.02","26.66","16","65","26","26"
"2004","Full Time","in school","","","","","","","","","","","","","",""
"2004","Full Time","inadequately","25.95","25","52","21","24","28","33","39","24.49","27.41","16","43","24","27"
"2004","Full Time","middle vocational","25.77","25","3979","21","23","28","31","38","25.64","25.9","16","51","25","26"
"2004","Full Time","vocational + Abi","24.65","24","530","20","22","27","30","34","24.32","24.98","17","42","24","25"
"2004","Not Working","general elemantary","26.66","26","1412","21","23","30","33","42","26.38","26.94","12","73","26","26"
"2004","Not Working","higher education","25.88","25","989","21","23","28","31","39","25.63","26.13","15","49","25","26"
"2004","Not Working","higher vocational","26.47","26","489","21","24","29","32","41","26.08","26.86","16","49","26","26"
"2004","Not Working","in school","21.64","21","539","18","19","23","26","32","21.37","21.91","14","35","21","21"
"2004","Not Working","inadequately","26.75","27","148","21","24","29","32","38","25.93","27.57","16","49","26","28"
