"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Baden-W?rttemberg","direct migration background","25.76","25","629","21","23","28","31","38","25.42","26.1","16","47","25","26"
"2002","Baden-W?rttemberg","indirect migration background","23.21","23","204","20","21","26","27","32","22.72","23.7","16","33","22","24"
"2002","Baden-W?rttemberg","no migration background","25.23","25","1973","20","22","27","31","38","25.04","25.42","15","53","24","25"
"2002","Bavaria","direct migration background","25.63","25","401","20","22","28","32","40","25.18","26.08","16","50","25","26"
"2002","Bavaria","indirect migration background","23.51","23","105","18","21","25","28","43","22.65","24.37","16","43","23","24"
"2002","Bavaria","no migration background","25.28","25","2741","20","22","28","30","36","25.13","25.43","12","42","24","25"
"2002","Berlin","direct migration background","25.41","25","72","19","23","29","30","42","24.18","26.64","17","45","24","26"
"2002","Berlin","indirect migration background","22.79","22","34","18","20","26","28","33","21.27","24.31","17","33","20","26"
"2002","Berlin","no migration background","24.78","24","724","20","22","27","31","38","24.46","25.1","17","46","24","24"
"2002","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"2002","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"2002","Brandenburg","no migration background","26.03","26","943","20","22","29","32","41","25.74","26.32","16","47","25","26"
"2002","Bremen","direct migration background","","","","","","","","","","","","","",""
"2002","Bremen","indirect migration background","","","","","","","","","","","","","",""
"2002","Bremen","no migration background","25.45","25","146","20","22","27","30","57","24.72","26.18","16","57","24","25"
"2002","Hamburg","direct migration background","","","","","","","","","","","","","",""
"2002","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"2002","Hamburg","no migration background","24.74","24","293","20","22","26","29","52","24.16","25.32","16","56","23","24"
"2002","Hesse","direct migration background","26.11","26","292","21","23","29","32","39","25.56","26.66","17","56","25","27"
"2002","Hesse","indirect migration background","23","23","72","18","20","25","27","34","22.08","23.92","16","34","21","24"
"2002","Hesse","no migration background","25.65","25","1266","21","23","28","31","39","25.41","25.89","16","47","25","25"
"2002","Lower Saxony","direct migration background","25.45","25","211","20","23","28","30","39","24.88","26.02","17","40","25","26"
"2002","Lower Saxony","indirect migration background","23.94","24","55","19","22","26","28","36","22.79","25.09","18","37","22","25"
"2002","Lower Saxony","no migration background","25.5","25","1697","20","23","28","31","39","25.29","25.71","16","60","25","25"
"2002","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"2002","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"2002","Mecklenburg-Western Pomerania","no migration background","25.64","26","497","20","23","28","31","36","25.28","26","17","42","25","26"
"2002","North Rhine-Westphalia","direct migration background","26.03","25","762","21","23","29","31","39","25.71","26.35","15","59","25","26"
"2002","North Rhine-Westphalia","indirect migration background","24.08","23","228","19","21","26","29","38","23.45","24.71","13","61","23","24"
"2002","North Rhine-Westphalia","no migration background","25.46","25","3843","21","23","28","31","38","25.33","25.59","15","66","25","25"
"2002","Rhineland-Palatinate,Saarland","direct migration background","25.15","25","212","20","22","28","31","37","24.57","25.73","17","38","24","25"
"2002","Rhineland-Palatinate,Saarland","indirect migration background","24.1","23","36","19","21","28","31","37","22.45","25.75","13","37","21","26"
"2002","Rhineland-Palatinate,Saarland","no migration background","25.94","25","1124","21","23","28","32","41","25.68","26.2","16","48","25","26"
"2002","Saxony","direct migration background","25.75","26","30","20","23","28","30","34","24.2","27.3","19","34","23","28"
"2002","Saxony","indirect migration background","","","","","","","","","","","","","",""
