"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","general elemantary","Rural Area","25.54","25","929","20","22","28","32","40","25.22","25.86","12","47","24","25"
"2002","general elemantary","Urban Area","25.79","25","1952","20","23","29","32","38","25.57","26.01","13","59","25","25"
"2002","higher education","Rural Area","25.72","25","1302","21","23","28","31","37","25.51","25.93","16","44","25","25"
"2002","higher education","Urban Area","24.93","25","3247","21","22","27","30","37","24.8","25.06","14","46","24","25"
"2002","higher vocational","Rural Area","26.19","26","609","21","24","29","31","35","25.88","26.5","16","42","26","27"
"2002","higher vocational","Urban Area","25.74","25","1126","21","23","28","31","39","25.49","25.99","15","48","25","25"
"2002","in school","Rural Area","21.75","21","185","19","20","23","25","29","21.36","22.14","16","32","20","21"
"2002","in school","Urban Area","21.83","21","421","19","20","24","25","32","21.56","22.1","13","36","21","21"
"2002","inadequately","Rural Area","26.71","26","62","21","24","29","32","36","25.61","27.81","16","36","25","28"
"2002","inadequately","Urban Area","26.6","26","222","21","23","29","33","38","25.97","27.23","17","52","26","27"
"2002","middle vocational","Rural Area","25.71","25","4175","21","23","28","31","38","25.58","25.84","15","55","25","25"
"2002","middle vocational","Urban Area","25.54","25","7378","21","23","28","31","39","25.44","25.64","15","66","25","25"
"2002","vocational + Abi","Rural Area","24.86","24","265","21","22","27","29","41","24.28","25.44","17","60","24","25"
"2002","vocational + Abi","Urban Area","24.42","24","906","20","21","26","29","38","24.15","24.69","17","49","23","24"
"2003","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2003","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2003","higher education","Rural Area","","","","","","","","","","","","","",""
"2003","higher education","Urban Area","","","","","","","","","","","","","",""
"2003","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2003","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2003","in school","Rural Area","","","","","","","","","","","","","",""
"2003","in school","Urban Area","","","","","","","","","","","","","",""
"2003","inadequately","Rural Area","","","","","","","","","","","","","",""
"2003","inadequately","Urban Area","","","","","","","","","","","","","",""
"2003","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2003","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2003","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2003","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2004","general elemantary","Rural Area","26.1","25.51","829","20","23","29","32","41","25.73","26.47","14","73","25","26"
"2004","general elemantary","Urban Area","25.99","25","1722","21","23","29","32","40","25.76","26.22","12","62","25","26"
"2004","higher education","Rural Area","25.8","25","1241","21","23","28","31","38","25.58","26.02","15","45","25","25"
"2004","higher education","Urban Area","25.02","25","3041","20","22","27","30","37","24.88","25.16","16","58","24","25"
"2004","higher vocational","Rural Area","26.36","26","585","21","24","29","31","38","26","26.72","16","65","26","27"
"2004","higher vocational","Urban Area","26.1","26","1046","21","23","28","32","40","25.82","26.38","16","62","25","26"
"2004","in school","Rural Area","21.3","21","191","18","19","22","26","30","20.83","21.77","16","32","20","21"
"2004","in school","Urban Area","21.67","21","441","18","19","23","26","33","21.38","21.96","14","35","21","21"
"2004","inadequately","Rural Area","26.56","27","60","21","24","30","31","35","25.38","27.74","16","35","24","28"
"2004","inadequately","Urban Area","26.67","26","190","21","23","29","33","38","25.94","27.4","16","49","26","28"
"2004","middle vocational","Rural Area","25.99","25","3873","21","23","29","31","39","25.85","26.13","13","54","25","26"
"2004","middle vocational","Urban Area","25.73","25","6862","21","23","28","31","39","25.62","25.84","15","67","25","25"
"2004","vocational + Abi","Rural Area","24.42","24","263","20","22","26","29","34","23.92","24.92","16","45","24","25"
"2004","vocational + Abi","Urban Area","24.91","24","886","20","22","27","31","39","24.62","25.2","16","69","24","25"
"2005","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2005","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2005","higher education","Rural Area","","","","","","","","","","","","","",""
"2005","higher education","Urban Area","","","","","","","","","","","","","",""
"2005","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2005","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2005","in school","Rural Area","","","","","","","","","","","","","",""
"2005","in school","Urban Area","","","","","","","","","","","","","",""
"2005","inadequately","Rural Area","","","","","","","","","","","","","",""
"2005","inadequately","Urban Area","","","","","","","","","","","","","",""
"2005","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2005","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2005","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2005","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2006","general elemantary","Rural Area","26.2","25","838","20","22","29","33","43","25.83","26.57","16","76","25","26"
"2006","general elemantary","Urban Area","26.36","26","1634","21","23","29","33","41","26.11","26.61","13","60","25","26"
"2006","higher education","Rural Area","25.9","26","1308","21","23","28","31","36","25.68","26.12","15","67","25","26"
"2006","higher education","Urban Area","25.1","25","3258","20","22","27","30","38","24.96","25.24","14","48","25","25"
"2006","higher vocational","Rural Area","26.64","26","606","21","24","29","32","38","26.32","26.96","14","42","26","27"
"2006","higher vocational","Urban Area","26.27","25","1037","21","23","29","32","43","25.97","26.57","15","64","25","26"
"2006","in school","Rural Area","22.33","22","119","19","20","24","26","31","21.77","22.89","16","33","21","23"
"2006","in school","Urban Area","22.6","22","273","18","20","24","28","58","22.13","23.07","16","58","21","22"
"2006","inadequately","Rural Area","26.45","27","65","21","22","30","35","37","25.22","27.68","17","37","24","28"
"2006","inadequately","Urban Area","27.02","27","177","20","23","31","34","39","26.19","27.85","17","57","26","28"
"2006","middle vocational","Rural Area","26.37","26","4028","21","23","29","32","40","26.22","26.52","15","62","26","26"
"2006","middle vocational","Urban Area","25.93","25","6981","21","23","28","32","39","25.82","26.04","12","65","25","25"
"2006","vocational + Abi","Rural Area","24.86","25","290","20","22","27","29","36","24.38","25.34","17","46","24","25"
"2006","vocational + Abi","Urban Area","24.85","24","920","20","22","27","30","39","24.57","25.13","14","61","24","25"
"2007","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2007","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2007","higher education","Rural Area","","","","","","","","","","","","","",""
"2007","higher education","Urban Area","","","","","","","","","","","","","",""
"2007","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2007","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2007","in school","Rural Area","","","","","","","","","","","","","",""
"2007","in school","Urban Area","","","","","","","","","","","","","",""
"2007","inadequately","Rural Area","","","","","","","","","","","","","",""
"2007","inadequately","Urban Area","","","","","","","","","","","","","",""
"2007","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2007","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2008","general elemantary","Rural Area","26.46","26","671","21","23","29","33","43","26.04","26.88","15","70","25","26"
"2008","general elemantary","Urban Area","26.59","26","1325","21","23","29","33","40","26.3","26.88","13","73","25","26"
"2008","higher education","Rural Area","26.08","26","1198","21","23","28","31","37","25.85","26.31","13","43","25","26"
"2008","higher education","Urban Area","25.26","25","2984","21","22","27","30","37","25.1","25.42","16","137","25","25"
"2008","higher vocational","Rural Area","27.08","27","530","22","25","30","32","39","26.71","27.45","17","48","26","27"
"2008","higher vocational","Urban Area","26.58","26","880","21","23","29","33","46","26.26","26.9","16","49","26","26"
"2008","in school","Rural Area","22.13","22","117","19","20","24","26","30","21.65","22.61","17","30","21","22"
"2008","in school","Urban Area","22.77","22","234","19","20","24","27","35","22.2","23.34","15","59","21","22"
"2008","inadequately","Rural Area","26.17","26","51","21","22","29","32","37","24.88","27.46","16","37","24","28"
"2008","inadequately","Urban Area","27.38","27","134","21","24","30","35","40","26.39","28.37","15","59","26","28"
"2008","middle vocational","Rural Area","26.46","26","3568","21","23","29","32","39","26.31","26.61","15","58","26","26"
"2008","middle vocational","Urban Area","26.26","25","6106","21","23","29","32","41","26.13","26.39","16","197","25","26"
"2008","vocational + Abi","Rural Area","25.4","25","270","21","22","27","31","37","24.88","25.92","17","49","24","25"
"2008","vocational + Abi","Urban Area","25.07","24","813","20","22","27","31","39","24.78","25.36","16","46","24","25"
"2009","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2009","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2009","higher education","Rural Area","","","","","","","","","","","","","",""
"2009","higher education","Urban Area","","","","","","","","","","","","","",""
"2009","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2009","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2009","in school","Rural Area","","","","","","","","","","","","","",""
"2009","in school","Urban Area","","","","","","","","","","","","","",""
"2009","inadequately","Rural Area","","","","","","","","","","","","","",""
"2009","inadequately","Urban Area","","","","","","","","","","","","","",""
"2009","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2009","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2009","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2009","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2010","general elemantary","Rural Area","26.64","26","507","21","23","30","33","43","26.16","27.12","16","51","26","27"
"2010","general elemantary","Urban Area","26.93","26","1092","20","23","29","33","48","26.5","27.36","13","164","26","26"
"2010","higher education","Rural Area","26.12","26","1102","21","23","28","32","37","25.88","26.36","15","46","25","26"
"2010","higher education","Urban Area","25.45","25","2722","21","23","28","31","39","25.3","25.6","16","50","25","25"
"2010","higher vocational","Rural Area","27.4","27","477","21","24","30","34","39","26.96","27.84","15","61","27","27"
"2010","higher vocational","Urban Area","26.85","26","771","21","23","29","33","45","26.48","27.22","17","63","26","26"
"2010","in school","Rural Area","22.64","23","70","18","20","25","26","30","21.94","23.34","17","30","21","23"
"2010","in school","Urban Area","22.61","22","202","19","20","24","26","35","22.12","23.1","17","36","21","22"
"2010","inadequately","Rural Area","26.89","27","34","21","23","30","35","36","25.07","28.71","17","40","23","29"
"2010","inadequately","Urban Area","27.92","27","105","21","24","31","37","44","26.74","29.1","18","59","25","28"
"2010","middle vocational","Rural Area","26.63","26","3078","21","24","29","33","39","26.46","26.8","16","65","26","26"
"2010","middle vocational","Urban Area","26.43","26","5175","21","23","29","33","43","26.3","26.56","16","73","25","26"
"2010","vocational + Abi","Rural Area","25.91","25","244","21","23","28","32","35","25.37","26.45","17","39","25","26"
"2010","vocational + Abi","Urban Area","25.64","24","693","20","22","28","33","42","25.29","25.99","17","64","24","25"
"2011","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2011","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2011","higher education","Rural Area","","","","","","","","","","","","","",""
"2011","higher education","Urban Area","","","","","","","","","","","","","",""
"2011","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2011","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2011","in school","Rural Area","","","","","","","","","","","","","",""
"2011","in school","Urban Area","","","","","","","","","","","","","",""
"2011","inadequately","Rural Area","","","","","","","","","","","","","",""
"2011","inadequately","Urban Area","","","","","","","","","","","","","",""
"2011","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2011","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2011","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2011","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2012","general elemantary","Rural Area","27.07","27","720","21","23","30","34","42","26.67","27.47","15","52","26","27"
"2012","general elemantary","Urban Area","26.69","26","1360","21","23","29","33","41","26.42","26.96","15","59","26","26"
"2012","higher education","Rural Area","26.12","26","1350","21","23","28","31","38","25.9","26.34","16","50","25","26"
"2012","higher education","Urban Area","25.22","25","3269","20","22","27","31","38","25.05","25.39","13","177","25","25"
"2012","higher vocational","Rural Area","27.3","27","579","22","24","30","33","41","26.94","27.66","17","58","27","27"
"2012","higher vocational","Urban Area","26.53","26","855","21","23","29","33","40","26.21","26.85","17","52","26","26"
"2012","in school","Rural Area","21.17","21","73","18","19","22","25","30","20.44","21.9","16","32","21","22"
"2012","in school","Urban Area","22.03","21","207","19","20","23","25","33","21.62","22.44","17","36","21","22"
"2012","inadequately","Rural Area","27.17","27","68","21","23","30","36","42","25.51","28.83","17","46","26","29"
"2012","inadequately","Urban Area","27.7","26","160","21","23","31","36","43","26.69","28.71","17","64","25","28"
"2012","middle vocational","Rural Area","26.91","26","3978","21","24","30","33","41","26.76","27.06","13","64","26","26"
"2012","middle vocational","Urban Area","26.38","26","6220","21","23","29","33","42","26.26","26.5","12","74","26","26"
"2012","vocational + Abi","Rural Area","26","26","331","21","22","29","32","38","25.5","26.5","15","58","25","26"
"2012","vocational + Abi","Urban Area","25.54","25","862","20","22","27","32","42","25.19","25.89","17","91","24","25"
"2013","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2013","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2013","higher education","Rural Area","","","","","","","","","","","","","",""
"2013","higher education","Urban Area","","","","","","","","","","","","","",""
"2013","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2013","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2013","in school","Rural Area","","","","","","","","","","","","","",""
"2013","in school","Urban Area","","","","","","","","","","","","","",""
"2013","inadequately","Rural Area","","","","","","","","","","","","","",""
"2013","inadequately","Urban Area","","","","","","","","","","","","","",""
"2013","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2013","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2013","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2013","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
