"year","e11102","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Employed","(0) in school","21.53","21","128","19","20","23","24","28","21.06","22","17","36","20","21"
"2002","Employed","(1a) inadequately completed","26.52","26","122","22","24","29","33","36","25.79","27.25","17","39","25","27"
"2002","Employed","(1b) general elementary school","25.85","25","932","20","23","29","32","39","25.55","26.15","12","56","25","26"
"2002","Employed","(1c) basic vocational qualification","26.03","25","3550","21","23","28","31","39","25.89","26.17","16","50","25","26"
"2002","Employed","(2a) intermediate vocational","25.05","24","4105","20","22","27","30","38","24.92","25.18","16","66","24","25"
"2002","Employed","(2b) intermediate general qualification","22.84","22","425","19","20","25","28","33","22.48","23.2","15","43","21","22"
"2002","Employed","(2c_gen) general maturity certificate","23.14","23","558","19","20","26","28","32","22.84","23.44","16","40","22","23"
"2002","Employed","(2c_voc) vocational maturity certificate","24.52","24","1181","20","22","27","29","38","24.28","24.76","16","60","24","24"
"2002","Employed","(3a) lower tertiary education","25.15","25","1362","21","22","27","30","39","24.94","25.36","16","43","25","25"
"2002","Employed","(3b) higher tertiary education","24.78","25","2240","21","22","27","29","34","24.63","24.93","17","41","24","25"
"2002","Not Employed","(0) in school","21.88","22","479","19","20","24","26","32","21.62","22.14","13","33","21","21"
"2002","Not Employed","(1a) inadequately completed","26.57","26","173","20","23","30","32","38","25.87","27.27","17","52","26","28"
"2002","Not Employed","(1b) general elementary school","26.48","26","1332","21","23","29","32","39","26.21","26.75","13","59","26","26"
"2002","Not Employed","(1c) basic vocational qualification","26.49","26","3072","21","24","29","32","39","26.34","26.64","15","57","26","26"
"2002","Not Employed","(2a) intermediate vocational","25.35","25","1190","20","22","28","31","39","25.09","25.61","15","56","24","25"
"2002","Not Employed","(2b) intermediate general qualification","24.17","23","229","19","21","27","31","40","23.59","24.75","16","40","22","23"
"2002","Not Employed","(2c_gen) general maturity certificate","23.43","23","328","19","21","25","28","43","23","23.86","15","52","22","23"
"2002","Not Employed","(2c_voc) vocational maturity certificate","24.97","25","405","20","22","27","30","38","24.54","25.4","15","42","24","25"
"2002","Not Employed","(3a) lower tertiary education","26.13","26","435","22","24","28","31","38","25.75","26.51","17","46","25","26"
"2002","Not Employed","(3b) higher tertiary education","25.26","25","512","20","23","28","30","39","24.92","25.6","14","41","24","25"
"2003","Employed","(0) in school","","","","","","","","","","","","","",""
"2003","Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","Employed","(1b) general elementary school","","","","","","","","","","","","","",""
"2003","Employed","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2003","Employed","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2003","Employed","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2003","Employed","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2003","Employed","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2003","Employed","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2003","Employed","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2003","Not Employed","(0) in school","","","","","","","","","","","","","",""
"2003","Not Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","Not Employed","(1b) general elementary school","","","","","","","","","","","","","",""
"2003","Not Employed","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2003","Not Employed","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2003","Not Employed","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2003","Not Employed","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2003","Not Employed","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2003","Not Employed","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2003","Not Employed","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2004","Employed","(0) in school","21.13","21","93","18","19","22","25","29","20.54","21.72","17","30","20","22"
"2004","Employed","(1a) inadequately completed","27.07","27","112","21","23","31","34","36","26.17","27.97","18","43","25","27"
"2004","Employed","(1b) general elementary school","25.8","25","766","20","23","28","32","40","25.46","26.14","14","65","25","26"
