"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Baden-Württemberg","Rural Area","25.76","26","254","21","23","28","32","37","25.25","26.27","15","47","25","26"
"2002","Baden-Württemberg","Urban Area","25.18","25","2552","20","22","27","31","38","25.02","25.34","15","53","24","25"
"2002","Bavaria","Rural Area","25.44","25","1639","21","23","28","31","37","25.24","25.64","12","48","25","25"
"2002","Bavaria","Urban Area","25.11","25","1608","20","22","28","30","38","24.91","25.31","14","50","24","25"
"2002","Berlin","Rural Area","","","","","","","","","","","","","",""
"2002","Berlin","Urban Area","24.78","24","830","20","22","27","30","38","24.47","25.09","17","46","24","24"
"2002","Brandenburg","Rural Area","26.05","26","890","20","23","29","32","41","25.75","26.35","16","47","25","26"
"2002","Brandenburg","Urban Area","25.77","24.25","67","20","22","29","33","36","24.64","26.9","18","36","23","27"
"2002","Bremen","Rural Area","","","","","","","","","","","","","",""
"2002","Bremen","Urban Area","25.46","25","171","20","22","27","31","57","24.76","26.16","16","57","24","26"
"2002","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2002","Hamburg","Urban Area","24.72","24","324","20","22","26","29","52","24.19","25.25","16","56","23","24"
"2002","Hesse","Rural Area","25.96","25.1","294","21","23","28","32","39","25.45","26.47","17","47","25","26"
"2002","Hesse","Urban Area","25.56","25","1336","21","22","28","31","39","25.32","25.8","16","56","25","25"
"2002","Lower Saxony","Rural Area","25.39","25","958","20","22","28","30","40","25.1","25.68","16","60","25","25"
"2002","Lower Saxony","Urban Area","25.52","25","1005","20","23","28","31","39","25.25","25.79","16","43","25","25"
"2002","Mecklenburg-Western Pomerania","Rural Area","25.72","26","444","20","23","28","31","36","25.34","26.1","17","42","25","26"
"2002","Mecklenburg-Western Pomerania","Urban Area","25.66","25","70","20","22","30","31","32","24.72","26.6","17","32","23","26"
"2002","North Rhine-Westphalia","Rural Area","25.33","25","117","21","22","28","32","36","24.63","26.03","15","38","24","26"
"2002","North Rhine-Westphalia","Urban Area","25.5","25","4716","21","23","28","31","38","25.38","25.62","13","66","25","25"
"2002","Rhineland-Palatinate,Saarland","Rural Area","25.63","26","335","20","23","28","31","41","25.17","26.09","16","41","25","26"
"2002","Rhineland-Palatinate,Saarland","Urban Area","25.83","25","1037","21","23","28","32","40","25.56","26.1","13","48","25","25"
"2002","Saxony","Rural Area","25.74","25","854","21","22","28","32","37","25.45","26.03","16","55","25","25"
"2002","Saxony","Urban Area","25.24","25","799","21","23","28","30","36","24.96","25.52","14","44","24","25"
"2002","Saxony-Anhalt","Rural Area","26.09","26","720","21","23","29","32","39","25.75","26.43","16","53","25","26"
"2002","Saxony-Anhalt","Urban Area","26.12","26","252","20","23","29","33","38","25.51","26.73","16","50","25","26"
"2002","Schleswig-Holstein","Rural Area","24.85","24","408","20","22","27","30","38","24.44","25.26","13","42","23","25"
"2002","Schleswig-Holstein","Urban Area","24.1","24","309","20","21","27","29","37","23.68","24.52","16","40","23","24"
"2002","Thuringia","Rural Area","25.84","25","675","21","23","28","31","37","25.52","26.16","15","47","25","26"
"2002","Thuringia","Urban Area","25.57","25","285","20","22","28","32","39","25.02","26.12","16","41","25","26"
"2003","Baden-Württemberg","Rural Area","","","","","","","","","","","","","",""
"2003","Baden-Württemberg","Urban Area","","","","","","","","","","","","","",""
"2003","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2003","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2003","Berlin","Rural Area","","","","","","","","","","","","","",""
"2003","Berlin","Urban Area","","","","","","","","","","","","","",""
"2003","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2003","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2003","Bremen","Rural Area","","","","","","","","","","","","","",""
"2003","Bremen","Urban Area","","","","","","","","","","","","","",""
"2003","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2003","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2003","Hesse","Rural Area","","","","","","","","","","","","","",""
"2003","Hesse","Urban Area","","","","","","","","","","","","","",""
"2003","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2003","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2003","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2003","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2003","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2003","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2003","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2003","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2003","Saxony","Rural Area","","","","","","","","","","","","","",""
"2003","Saxony","Urban Area","","","","","","","","","","","","","",""
"2003","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2003","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2003","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2003","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"2003","Thuringia","Rural Area","","","","","","","","","","","","","",""
"2003","Thuringia","Urban Area","","","","","","","","","","","","","",""
"2004","Baden-Württemberg","Rural Area","25.71","25","231","21","23","28","31","36","25.14","26.28","16","51","25","26"
"2004","Baden-Württemberg","Urban Area","25.33","25","2385","20","22","28","31","39","25.15","25.51","14","69","25","25"
"2004","Bavaria","Rural Area","25.77","25","1539","21","23","28","31","40","25.53","26.01","14","73","25","25"
"2004","Bavaria","Urban Area","25.35","25","1493","20","22","28","31","37","25.13","25.57","15","67","24","25"
"2004","Berlin","Rural Area","","","","","","","","","","","","","",""
"2004","Berlin","Urban Area","24.88","24","811","20","22","27","31","40","24.56","25.2","16","49","24","24"
"2004","Brandenburg","Rural Area","26.24","26","829","21","23","29","32","41","25.93","26.55","13","47","25","26"
"2004","Brandenburg","Urban Area","25.62","25.26","73","20","22","28","33","37","24.42","26.82","18","42","23","27"
"2004","Bremen","Rural Area","","","","","","","","","","","","","",""
"2004","Bremen","Urban Area","25.75","25","167","21","23","28","32","36","25.16","26.34","17","37","24","25"
"2004","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2004","Hamburg","Urban Area","24.74","24","293","20","21","27","31","45","24.18","25.3","17","49","23","24"
"2004","Hesse","Rural Area","26.44","26","252","21","23","29","32","39","25.87","27.01","17","49","25","26"
"2004","Hesse","Urban Area","25.84","25","1173","21","22","28","31","39","25.58","26.1","17","51","25","25"
"2004","Lower Saxony","Rural Area","25.79","25","909","21","23","28","31","39","25.5","26.08","17","51","25","26"
"2004","Lower Saxony","Urban Area","25.54","25","950","21","23","28","31","42","25.26","25.82","14","45","25","25"
"2004","Mecklenburg-Western Pomerania","Rural Area","26","26","437","20","23","29","32","38","25.58","26.42","17","47","25","26"
"2004","Mecklenburg-Western Pomerania","Urban Area","25.54","26","74","20","22","29","30","33","24.65","26.43","19","33","23","26"
"2004","North Rhine-Westphalia","Rural Area","25.08","24.88","106","21","22","27","30","35","24.36","25.8","18","35","23","26"
"2004","North Rhine-Westphalia","Urban Area","25.66","25","4372","21","23","28","31","39","25.53","25.79","12","63","25","25"
"2004","Rhineland-Palatinate,Saarland","Rural Area","25.89","25","305","21","23","29","32","40","25.39","26.39","16","44","25","26"
"2004","Rhineland-Palatinate,Saarland","Urban Area","26.2","26","989","21","23","29","32","41","25.91","26.49","13","49","25","26"
"2004","Saxony","Rural Area","25.77","25","793","20","22","29","31","38","25.47","26.07","16","41","25","25"
"2004","Saxony","Urban Area","25.53","25","778","21","23","28","31","37","25.22","25.84","15","57","25","25"
"2004","Saxony-Anhalt","Rural Area","26.11","26","682","21","23","29","32","39","25.76","26.46","16","45","25","26"
"2004","Saxony-Anhalt","Urban Area","26.43","26","244","21","23","28","33","43","25.81","27.05","16","44","25","26"
"2004","Schleswig-Holstein","Rural Area","25.14","25","383","20","22","28","30","37","24.7","25.58","17","45","24","25"
"2004","Schleswig-Holstein","Urban Area","23.74","23","286","20","21","26","29","36","23.32","24.16","17","38","23","24"
"2004","Thuringia","Rural Area","26.03","26","651","21","23","28","31","39","25.69","26.37","16","54","25","26"
"2004","Thuringia","Urban Area","25.68","25","284","20","22","29","32","41","25.06","26.3","15","62","25","26"
"2005","Baden-Württemberg","Rural Area","","","","","","","","","","","","","",""
"2005","Baden-Württemberg","Urban Area","","","","","","","","","","","","","",""
"2005","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2005","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2005","Berlin","Rural Area","","","","","","","","","","","","","",""
"2005","Berlin","Urban Area","","","","","","","","","","","","","",""
"2005","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2005","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2005","Bremen","Rural Area","","","","","","","","","","","","","",""
"2005","Bremen","Urban Area","","","","","","","","","","","","","",""
"2005","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2005","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2005","Hesse","Rural Area","","","","","","","","","","","","","",""
"2005","Hesse","Urban Area","","","","","","","","","","","","","",""
"2005","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2005","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2005","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2005","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2005","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2005","Saxony","Rural Area","","","","","","","","","","","","","",""
"2005","Saxony","Urban Area","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2005","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"2005","Thuringia","Rural Area","","","","","","","","","","","","","",""
"2005","Thuringia","Urban Area","","","","","","","","","","","","","",""
"2006","Baden-Württemberg","Rural Area","25.58","25","231","21","23","28","30","37","25","26.16","17","61","25","26"
"2006","Baden-Württemberg","Urban Area","25.6","25","2488","20","22","28","31","39","25.42","25.78","17","61","25","25"
"2006","Bavaria","Rural Area","25.94","25","1625","21","23","28","32","42","25.72","26.16","16","53","25","26"
"2006","Bavaria","Urban Area","25.57","25","1510","21","23","28","31","38","25.35","25.79","14","64","25","25"
"2006","Berlin","Rural Area","","","","","","","","","","","","","",""
"2006","Berlin","Urban Area","25.22","24","782","20","22","27","31","40","24.89","25.55","16","50","24","25"
"2006","Brandenburg","Rural Area","26.5","26","862","21","23","29","33","40","26.16","26.84","15","67","26","26"
"2006","Brandenburg","Urban Area","25.25","24","75","20","22","28","32","38","24.16","26.34","18","38","23","26"
"2006","Bremen","Rural Area","","","","","","","","","","","","","",""
"2006","Bremen","Urban Area","25.69","25","145","20","23","28","31","35","25.01","26.37","16","38","24","25"
"2006","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2006","Hamburg","Urban Area","25.22","24","303","20","22","27","31","43","24.68","25.76","16","47","24","25"
"2006","Hesse","Rural Area","26.76","26","263","21","24","29","32","38","26.2","27.32","17","51","25","26"
"2006","Hesse","Urban Area","25.87","25","1202","21","23","29","32","40","25.62","26.12","15","50","25","26"
"2006","Lower Saxony","Rural Area","26.11","26","971","21","23","29","32","40","25.81","26.41","16","54","25","26"
"2006","Lower Saxony","Urban Area","25.87","25","977","21","23","28","32","40","25.58","26.16","15","57","25","25"
"2006","Mecklenburg-Western Pomerania","Rural Area","26.35","26","480","21","23","29","32","42","25.93","26.77","16","55","25","26"
"2006","Mecklenburg-Western Pomerania","Urban Area","25.17","24.76","63","21","22","28","31","32","24.2","26.14","18","32","24","26"
"2006","North Rhine-Westphalia","Rural Area","25.18","24","117","22","23","28","31","37","24.48","25.88","15","37","24","25"
"2006","North Rhine-Westphalia","Urban Area","25.78","25","4378","21","23","28","32","40","25.64","25.92","12","65","25","25"
"2006","Rhineland-Palatinate,Saarland","Rural Area","25.95","26","311","20","23","28","31","37","25.46","26.44","15","41","25","26"
"2006","Rhineland-Palatinate,Saarland","Urban Area","26.34","26","969","21","23","29","33","43","26.04","26.64","13","53","25","26"
"2006","Saxony","Rural Area","26.53","26","762","21","23","29","32","41","26.17","26.89","17","76","25","26"
"2006","Saxony","Urban Area","25.54","25","814","21","23","28","31","37","25.26","25.82","15","45","25","25"
"2006","Saxony-Anhalt","Rural Area","26","26","679","20","23","29","32","40","25.64","26.36","17","57","25","26"
"2006","Saxony-Anhalt","Urban Area","26.38","25","234","21","23","28","35","47","25.69","27.07","18","56","25","26"
"2006","Schleswig-Holstein","Rural Area","26.32","26","381","21","23","29","32","39","25.84","26.8","17","49","25","26"
