"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","general elemantary","Female","25.88","26","1930","20","23","29","32","39","25.65","26.11","13","50","25","26"
"2002","general elemantary","Male","25.31","25","951","20","22","28","31","38","25.02","25.6","12","59","24","25"
"2002","higher education","Female","24.16","23","1948","19","21","26","30","39","23.98","24.34","14","46","23","23"
"2002","higher education","Male","25.82","25","2601","22","23","28","30","35","25.69","25.95","17","42","25","26"
"2002","higher vocational","Female","24.67","24","726","20","22","27","30","40","24.36","24.98","15","48","23","24"
"2002","higher vocational","Male","26.73","26","1009","23","24","29","31","37","26.51","26.95","16","42","26","27"
"2002","in school","Female","21.32","21","310","18","19","23","25","32","21.01","21.63","13","36","20","21"
"2002","in school","Male","22.23","22","296","19","20","24","26","32","21.91","22.55","16","33","21","22"
"2002","inadequately","Female","26.9","27","167","20","23","30","33","36","26.12","27.68","16","52","27","29"
"2002","inadequately","Male","26.26","25.82","117","21","24","28","32","38","25.54","26.98","17","39","25","26"
"2002","middle vocational","Female","24.95","24","5986","20","22","28","31","38","24.83","25.07","15","66","24","24"
"2002","middle vocational","Male","26.26","26","5567","22","24","28","31","39","26.16","26.36","16","57","26","26"
"2002","vocational + Abi","Female","23.55","22","672","19","21","25","29","38","23.21","23.89","17","60","22","23"
"2002","vocational + Abi","Male","25.67","25","499","22","23","27","30","38","25.34","26","17","42","25","26"
"2003","general elemantary","Female","","","","","","","","","","","","","",""
"2003","general elemantary","Male","","","","","","","","","","","","","",""
"2003","higher education","Female","","","","","","","","","","","","","",""
"2003","higher education","Male","","","","","","","","","","","","","",""
"2003","higher vocational","Female","","","","","","","","","","","","","",""
"2003","higher vocational","Male","","","","","","","","","","","","","",""
"2003","in school","Female","","","","","","","","","","","","","",""
"2003","in school","Male","","","","","","","","","","","","","",""
"2003","inadequately","Female","","","","","","","","","","","","","",""
"2003","inadequately","Male","","","","","","","","","","","","","",""
"2003","middle vocational","Female","","","","","","","","","","","","","",""
"2003","middle vocational","Male","","","","","","","","","","","","","",""
"2003","vocational + Abi","Female","","","","","","","","","","","","","",""
"2003","vocational + Abi","Male","","","","","","","","","","","","","",""
"2004","general elemantary","Female","26.17","26","1717","20","23","29","33","40","25.92","26.42","12","73","25","26"
"2004","general elemantary","Male","25.71","25","834","21","23","28","32","42","25.39","26.03","14","62","25","26"
"2004","higher education","Female","24.37","24","1863","20","21","27","30","40","24.18","24.56","15","49","23","24"
"2004","higher education","Male","25.84","25","2419","22","23","28","30","36","25.7","25.98","17","58","25","26"
"2004","higher vocational","Female","25.01","24","698","20","22","27","31","39","24.66","25.36","16","65","24","24"
"2004","higher vocational","Male","26.97","26","933","23","25","29","32","40","26.71","27.23","16","62","26","27"
"2004","in school","Female","21.14","21","325","18","19","22","25","29","20.83","21.45","16","31","20","21"
"2004","in school","Male","21.94","22","307","18","20","24","26","33","21.57","22.31","14","35","21","22"
"2004","inadequately","Female","27.63","27","147","21","24","32","34","36","26.8","28.46","16","49","27","29"
"2004","inadequately","Male","25.51","25","103","21","23","28","31","38","24.58","26.44","16","44","24","26"
"2004","middle vocational","Female","25.24","24","5583","20","22","28","31","40","25.12","25.36","13","63","24","24"
"2004","middle vocational","Male","26.41","26","5152","22","24","29","31","38","26.3","26.52","16","67","26","26"
"2004","vocational + Abi","Female","24.13","23","668","19","21","26","31","40","23.79","24.47","16","69","22","23"
"2004","vocational + Abi","Male","25.65","25","481","22","23","27","30","37","25.33","25.97","16","44","25","26"
"2005","general elemantary","Female","","","","","","","","","","","","","",""
"2005","general elemantary","Male","","","","","","","","","","","","","",""
"2005","higher education","Female","","","","","","","","","","","","","",""
"2005","higher education","Male","","","","","","","","","","","","","",""
"2005","higher vocational","Female","","","","","","","","","","","","","",""
"2005","higher vocational","Male","","","","","","","","","","","","","",""
"2005","in school","Female","","","","","","","","","","","","","",""
"2005","in school","Male","","","","","","","","","","","","","",""
"2005","inadequately","Female","","","","","","","","","","","","","",""
"2005","inadequately","Male","","","","","","","","","","","","","",""
"2005","middle vocational","Female","","","","","","","","","","","","","",""
"2005","middle vocational","Male","","","","","","","","","","","","","",""
"2005","vocational + Abi","Female","","","","","","","","","","","","","",""
"2005","vocational + Abi","Male","","","","","","","","","","","","","",""
"2006","general elemantary","Female","26.43","26","1700","20","23","29","33","43","26.17","26.69","13","76","25","26"
"2006","general elemantary","Male","26.04","25","772","21","23","29","32","40","25.71","26.37","16","56","25","26"
"2006","higher education","Female","24.35","24","2016","19","21","27","30","41","24.16","24.54","14","48","23","24"
"2006","higher education","Male","26.03","26","2550","22","24","28","30","36","25.89","26.17","18","67","26","26"
"2006","higher vocational","Female","25.25","24","702","20","22","27","31","51","24.88","25.62","14","64","24","24"
"2006","higher vocational","Male","27.19","26","941","23","25","29","32","39","26.94","27.44","16","56","27","27"
"2006","in school","Female","21.68","21","197","18","20","23","25","32","21.26","22.1","17","33","20","21"
"2006","in school","Male","23.31","22","195","19","20","25","28","58","22.72","23.9","16","58","22","23"
"2006","inadequately","Female","27.8","27","144","21","24","33","35","39","26.93","28.67","17","44","26","29"
"2006","inadequately","Male","25.89","25","98","20","22","29","33","37","24.77","27.01","17","57","24","28"
"2006","middle vocational","Female","25.53","25","5754","20","22","28","32","40","25.4","25.66","12","65","24","25"
"2006","middle vocational","Male","26.65","26","5255","22","24","29","32","39","26.54","26.76","15","64","26","26"
"2006","vocational + Abi","Female","24.08","23","730","20","21","26","29","39","23.76","24.4","14","61","23","24"
"2006","vocational + Abi","Male","25.85","25","480","22","23","27","30","37","25.51","26.19","18","46","25","26"
"2007","general elemantary","Female","","","","","","","","","","","","","",""
"2007","general elemantary","Male","","","","","","","","","","","","","",""
"2007","higher education","Female","","","","","","","","","","","","","",""
"2007","higher education","Male","","","","","","","","","","","","","",""
"2007","higher vocational","Female","","","","","","","","","","","","","",""
"2007","higher vocational","Male","","","","","","","","","","","","","",""
"2007","in school","Female","","","","","","","","","","","","","",""
"2007","in school","Male","","","","","","","","","","","","","",""
"2007","inadequately","Female","","","","","","","","","","","","","",""
"2007","inadequately","Male","","","","","","","","","","","","","",""
"2007","middle vocational","Female","","","","","","","","","","","","","",""
"2007","middle vocational","Male","","","","","","","","","","","","","",""
"2007","vocational + Abi","Female","","","","","","","","","","","","","",""
"2007","vocational + Abi","Male","","","","","","","","","","","","","",""
"2008","general elemantary","Female","26.7","26","1364","21","23","29","33","43","26.4","27","13","73","25","26"
"2008","general elemantary","Male","26.22","26","632","21","23","28","33","41","25.84","26.6","17","54","25","26"
"2008","higher education","Female","24.54","24","1888","20","21","27","31","38","24.34","24.74","16","47","23","24"
"2008","higher education","Male","26.17","26","2294","22","24","28","31","36","26","26.34","13","137","26","26"
"2008","higher vocational","Female","25.46","24","578","20","22","28","32","46","25.06","25.86","16","49","24","25"
"2008","higher vocational","Male","27.6","27","832","23","25","30","33","41","27.32","27.88","18","48","27","28"
"2008","in school","Female","21.92","21","181","18","20","24","26","35","21.43","22.41","15","35","21","22"
"2008","in school","Male","23.2","23","170","19","20","25","27","59","22.53","23.87","16","59","21","23"
"2008","inadequately","Female","27.65","27","112","21","24","30","35","40","26.54","28.76","16","59","26","29"
"2008","inadequately","Male","26.34","26","73","20","23","29","33","37","25.21","27.47","15","46","25","27"
"2008","middle vocational","Female","25.67","25","5066","20","22","28","32","40","25.54","25.8","15","67","25","25"
"2008","middle vocational","Male","27.02","26","4608","22","24","29","32","41","26.87","27.17","16","197","26","27"
"2008","vocational + Abi","Female","24.2","23","645","19","21","26","30","39","23.87","24.53","16","46","23","24"
"2008","vocational + Abi","Male","26.33","26","438","22","24","28","32","38","25.95","26.71","18","49","25","26"
"2009","general elemantary","Female","","","","","","","","","","","","","",""
"2009","general elemantary","Male","","","","","","","","","","","","","",""
"2009","higher education","Female","","","","","","","","","","","","","",""
"2009","higher education","Male","","","","","","","","","","","","","",""
"2009","higher vocational","Female","","","","","","","","","","","","","",""
"2009","higher vocational","Male","","","","","","","","","","","","","",""
"2009","in school","Female","","","","","","","","","","","","","",""
"2009","in school","Male","","","","","","","","","","","","","",""
"2009","inadequately","Female","","","","","","","","","","","","","",""
"2009","inadequately","Male","","","","","","","","","","","","","",""
"2009","middle vocational","Female","","","","","","","","","","","","","",""
"2009","middle vocational","Male","","","","","","","","","","","","","",""
"2009","vocational + Abi","Female","","","","","","","","","","","","","",""
"2009","vocational + Abi","Male","","","","","","","","","","","","","",""
"2010","general elemantary","Female","26.84","26","1104","21","23","30","34","44","26.51","27.17","13","55","26","26"
"2010","general elemantary","Male","26.86","25.76","495","20","23","28","32","59","26.07","27.65","16","164","25","26"
"2010","higher education","Female","24.61","24","1762","20","21","27","31","39","24.41","24.81","15","50","23","24"
"2010","higher education","Male","26.41","26","2062","22","24","28","31","38","26.26","26.56","17","45","26","26"
"2010","higher vocational","Female","25.94","24","505","20","22","29","33","63","25.47","26.41","17","63","24","25"
"2010","higher vocational","Male","27.76","27","743","23","25","30","33","42","27.42","28.1","15","61","27","27"
"2010","in school","Female","21.67","21","117","18","19","23","26","35","21.06","22.28","17","36","21","22"
"2010","in school","Male","23.32","22","155","19","21","25","27","35","22.78","23.86","17","35","21","23"
"2010","inadequately","Female","28.21","27","81","21","24","32","36","42","26.77","29.65","17","59","25","29"
"2010","inadequately","Male","27.1","26","58","21","23","31","36","44","25.8","28.4","20","44","24","28"
"2010","middle vocational","Female","25.85","25","4346","20","22","28","32","42","25.7","26","16","65","25","25"
"2010","middle vocational","Male","27.17","26","3907","22","24","29","33","42","27.03","27.31","16","73","26","27"
