"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","16-34 y.","(Married) couple without C.","24.09","24","1023","19","21","26","29","37","23.84","24.34","16","49","23","24"
"2002","16-34 y.","1-pers.-HH","23.31","23","715","19","21","25","28","34","23.02","23.6","13","61","22","23"
"2002","16-34 y.","Couple + C. GT 16 ","22.55","22","1478","19","20","25","27","33","22.37","22.73","12","51","22","22"
"2002","16-34 y.","Couple + C. LE 16","24.94","24","1488","20","22","27","30","38","24.72","25.16","16","52","24","24"
"2002","16-34 y.","Couple + C. LE and GT 16","22.41","22","717","19","20","24","27","33","22.17","22.65","15","37","21","22"
"2002","16-34 y.","Single parent","22.64","22","474","19","20","24","28","38","22.27","23.01","16","43","22","22"
"2002","35-65 y.","(Married) couple without C.","26.31","26","4255","21","24","29","31","38","26.18","26.44","13","66","26","26"
"2002","35-65 y.","1-pers.-HH","25.49","25","1246","21","23","28","31","39","25.25","25.73","17","56","25","25"
"2002","35-65 y.","Couple + C. GT 16 ","26.54","26","2333","21","24","29","32","40","26.37","26.71","17","56","26","26"
"2002","35-65 y.","Couple + C. LE 16","25.52","25","3218","21","23","28","31","39","25.37","25.67","16","55","25","25"
"2002","35-65 y.","Couple + C. LE and GT 16","26.16","25","1213","21","23","29","32","41","25.92","26.4","16","45","25","25"
"2002","35-65 y.","Single parent","25.05","24","574","20","22","27","31","41","24.66","25.44","16","48","24","25"
"2002","66 and older","(Married) couple without C.","26.5","26","2158","22","24","29","31","37","26.34","26.66","14","48","26","26"
"2002","66 and older","1-pers.-HH","26.09","26","1037","21","23","29","32","38","25.83","26.35","14","57","25","26"
"2002","66 and older","Couple + C. GT 16 ","27.25","27","165","23","25","29","32","37","26.65","27.85","20","42","26","28"
"2002","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2002","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2002","66 and older","Single parent","25.84","26","76","21","23","27","31","37","24.86","26.82","15","37","25","27"
"2003","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2003","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2003","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2003","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2003","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2003","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2003","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2003","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2003","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2003","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2003","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2003","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2003","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2003","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2003","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","66 and older","Single parent","","","","","","","","","","","","","",""
"2004","16-34 y.","(Married) couple without C.","24.23","24","1016","20","21","26","30","36","23.97","24.49","15","65","23","24"
"2004","16-34 y.","1-pers.-HH","23.41","23","645","19","21","25","28","38","23.1","23.72","13","57","22","23"
"2004","16-34 y.","Couple + C. GT 16 ","22.84","22","1428","19","20","25","27","35","22.64","23.04","14","67","22","22"
"2004","16-34 y.","Couple + C. LE 16","24.78","24","1211","20","22","27","30","37","24.54","25.02","16","44","24","25"
"2004","16-34 y.","Couple + C. LE and GT 16","22.45","22","666","18","20","24","28","33","22.16","22.74","14","57","21","22"
"2004","16-34 y.","Single parent","23.11","22","456","19","20","25","28","39","22.74","23.48","15","42","22","22"
"2004","35-65 y.","(Married) couple without C.","26.38","26","3878","21","24","29","32","39","26.24","26.52","15","62","26","26"
"2004","35-65 y.","1-pers.-HH","25.74","25","1194","21","23","28","32","40","25.48","26","14","65","25","25"
"2004","35-65 y.","Couple + C. GT 16 ","26.75","26","2281","22","24","29","32","42","26.56","26.94","16","63","26","26"
"2004","35-65 y.","Couple + C. LE 16","25.79","25","2820","21","23","28","31","43","25.63","25.95","16","69","25","25"
"2004","35-65 y.","Couple + C. LE and GT 16","26.23","26","1112","21","23","29","32","40","25.96","26.5","15","57","25","26"
"2004","35-65 y.","Single parent","25.14","24","559","20","22","28","31","42","24.74","25.54","16","54","24","25"
"2004","66 and older","(Married) couple without C.","26.68","26","2322","22","24","29","32","38","26.52","26.84","13","58","26","27"
"2004","66 and older","1-pers.-HH","26.25","26","1061","21","24","29","32","37","26","26.5","12","43","26","26"
"2004","66 and older","Couple + C. GT 16 ","27.92","26","165","23","24","30","33","73","27.12","28.72","19","73","26","28"
"2004","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","66 and older","Single parent","25.91","25","69","19","23","29","32","36","24.81","27.01","17","39","25","28"
"2005","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2005","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2005","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2005","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2005","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2005","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","66 and older","Single parent","","","","","","","","","","","","","",""
"2006","16-34 y.","(Married) couple without C.","24.62","24","941","20","21","27","31","38","24.34","24.9","14","53","23","24"
"2006","16-34 y.","1-pers.-HH","23.74","23","713","19","21","26","29","37","23.44","24.04","13","45","23","23"
"2006","16-34 y.","Couple + C. GT 16 ","23.39","23","1267","19","21","25","28","35","23.18","23.6","14","57","22","23"
"2006","16-34 y.","Couple + C. LE 16","24.98","25","1101","20","22","27","30","38","24.7","25.26","16","59","24","25"
"2006","16-34 y.","Couple + C. LE and GT 16","23.17","22","482","19","21","25","28","34","22.83","23.51","16","58","22","22"
"2006","16-34 y.","Single parent","23.72","23","441","19","21","26","29","42","23.27","24.17","15","51","22","23"
"2006","35-65 y.","(Married) couple without C.","26.53","26","4054","22","24","29","32","39","26.4","26.66","15","76","26","26"
"2006","35-65 y.","1-pers.-HH","26","25","1337","21","23","28","33","42","25.74","26.26","16","61","25","25"
"2006","35-65 y.","Couple + C. GT 16 ","27.05","26","2222","22","24","30","33","43","26.85","27.25","16","65","26","26"
"2006","35-65 y.","Couple + C. LE 16","25.66","25","2788","21","23","28","31","38","25.5","25.82","12","61","25","25"
"2006","35-65 y.","Couple + C. LE and GT 16","26.46","26","1000","21","23","29","32","43","26.17","26.75","16","57","25","26"
"2006","35-65 y.","Single parent","25.27","25","649","20","22","28","32","39","24.9","25.64","15","45","24","25"
"2006","66 and older","(Married) couple without C.","27.05","26","2814","22","24","29","32","39","26.89","27.21","16","64","26","27"
"2006","66 and older","1-pers.-HH","26.41","26","1264","21","24","29","32","40","26.16","26.66","14","67","26","26"
"2006","66 and older","Couple + C. GT 16 ","27.08","26","163","23","25","29","32","37","26.47","27.69","17","40","26","28"
"2006","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","66 and older","Single parent","27.12","27","67","21","24","30","34","46","25.74","28.5","16","46","25","29"
"2007","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","16-34 y.","Single parent","","","","","","","","","","","","","",""
