"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","(0) in school","Female","21.32","21","310","18","19","23","25","32","21.01","21.63","13","36","20","21"
"2002","(0) in school","Male","22.23","22","297","19","20","24","26","32","21.91","22.55","16","33","21","22"
"2002","(1a) inadequately completed","Female","26.82","27","166","20","23","30","33","36","26.06","27.58","17","52","27","29"
"2002","(1a) inadequately completed","Male","26.22","25.53","129","22","24","28","32","38","25.58","26.86","17","39","25","26"
"2002","(1b) general elementary school","Female","26.34","26","1571","20","23","29","32","39","26.09","26.59","13","50","26","26"
"2002","(1b) general elementary school","Male","25.97","26","693","21","23","29","31","38","25.63","26.31","12","59","25","26"
"2002","(1c) basic vocational qualification","Female","25.74","25","3019","21","23","28","32","39","25.58","25.9","15","50","25","25"
"2002","(1c) basic vocational qualification","Male","26.67","26","3603","22","24","29","31","39","26.54","26.8","16","57","26","27"
"2002","(2a) intermediate vocational","Female","24.39","24","3017","20","21","27","30","38","24.23","24.55","15","66","23","24"
"2002","(2a) intermediate vocational","Male","26.05","26","2278","22","24","28","31","38","25.89","26.21","16","56","25","26"
"2002","(2b) intermediate general qualification","Female","23.34","23","381","19","20","26","30","36","22.92","23.76","15","40","21","22"
"2002","(2b) intermediate general qualification","Male","23.27","23","273","19","21","25","28","39","22.8","23.74","15","43","22","23"
"2002","(2c_gen) general maturity certificate","Female","22.29","21","455","18","20","24","28","38","21.96","22.62","15","43","21","21"
"2002","(2c_gen) general maturity certificate","Male","24.22","24","431","20","22","26","29","34","23.87","24.57","16","52","23","24"
"2002","(2c_voc) vocational maturity certificate","Female","23.55","23","859","19","21","25","29","37","23.26","23.84","15","60","22","23"
"2002","(2c_voc) vocational maturity certificate","Male","25.87","25","727","22","24","28","30","38","25.6","26.14","17","42","25","26"
"2002","(3a) lower tertiary education","Female","24.51","24","807","20","21","27","30","40","24.2","24.82","16","46","23","24"
"2002","(3a) lower tertiary education","Male","26.09","26","990","22","24","28","30","37","25.89","26.29","19","42","26","26"
"2002","(3b) higher tertiary education","Female","23.9","23","1141","19","21","26","30","37","23.68","24.12","14","41","23","23"
"2002","(3b) higher tertiary education","Male","25.61","25","1611","22","23","28","30","35","25.45","25.77","17","39","25","26"
"2003","(0) in school","Female","","","","","","","","","","","","","",""
"2003","(0) in school","Male","","","","","","","","","","","","","",""
"2003","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"2003","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"2003","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"2003","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"2003","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"2003","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"2003","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"2003","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"2003","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"2003","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"2003","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"2003","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"2003","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"2003","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"2003","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"2003","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"2003","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"2003","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"2004","(0) in school","Female","21.14","21","326","18","19","22","25","29","20.83","21.45","16","31","20","21"
"2004","(0) in school","Male","21.93","22","308","18","20","24","26","33","21.56","22.3","14","35","21","22"
"2004","(1a) inadequately completed","Female","27.42","27","150","20","23","32","34","36","26.63","28.21","18","49","27","29"
"2004","(1a) inadequately completed","Male","25.9","25","113","21","23","28","31","38","25.1","26.7","18","43","24","27"
"2004","(1b) general elementary school","Female","26.61","26","1376","21","23","30","33","41","26.33","26.89","12","73","26","26"
"2004","(1b) general elementary school","Male","26.16","26","611","21","23","29","32","42","25.8","26.52","14","62","26","26"
"2004","(1c) basic vocational qualification","Female","25.9","25","2764","21","23","29","32","39","25.73","26.07","13","59","25","25"
"2004","(1c) basic vocational qualification","Male","26.9","27","3276","22","24","29","32","39","26.76","27.04","16","54","27","27"
"2004","(2a) intermediate vocational","Female","24.84","24","2830","20","22","27","31","41","24.67","25.01","16","63","24","24"
"2004","(2a) intermediate vocational","Male","26.15","26","2142","22","24","28","31","37","25.98","26.32","17","62","26","26"
"2004","(2b) intermediate general qualification","Female","23.72","23","360","19","20","26","29","36","23.28","24.16","16","40","21","22"
"2004","(2b) intermediate general qualification","Male","24.11","23","243","20","21","26","30","42","23.53","24.69","16","57","23","23"
