"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"2002","(Married) couple without C.","(1a) inadequately completed","26.43","26","93","22","24","29","32","38","25.66","27.2","20","38","25","28"
"2002","(Married) couple without C.","(1b) general elementary school","27","26","723","22","24","29","33","39","26.66","27.34","13","59","26","27"
"2002","(Married) couple without C.","(1c) basic vocational qualification","26.59","26","2772","22","24","29","32","38","26.44","26.74","16","50","26","26"
"2002","(Married) couple without C.","(2a) intermediate vocational","25.38","25","1489","21","23","28","31","36","25.17","25.59","15","66","25","25"
"2002","(Married) couple without C.","(2b) intermediate general qualification","25.38","24.29","82","20","21","29","32","36","24.34","26.42","16","37","22","26"
"2002","(Married) couple without C.","(2c_gen) general maturity certificate","24.14","24","101","19","21","27","29","33","23.39","24.89","17","35","23","25"
"2002","(Married) couple without C.","(2c_voc) vocational maturity certificate","25.05","25","457","20","22","27","30","38","24.63","25.47","15","60","24","25"
"2002","(Married) couple without C.","(3a) lower tertiary education","26.04","26","700","22","23","28","31","37","25.76","26.32","17","40","25","26"
"2002","(Married) couple without C.","(3b) higher tertiary education","25.26","25","984","21","23","27","30","36","25.04","25.48","14","40","25","25"
"2002","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"2002","1-pers.-HH","(1a) inadequately completed","26.74","26","30","20","23","30","36","36","25.11","28.37","17","36","25","29"
"2002","1-pers.-HH","(1b) general elementary school","26.58","26","399","21","23","30","33","39","26.1","27.06","13","50","26","27"
"2002","1-pers.-HH","(1c) basic vocational qualification","25.9","25","944","21","23","28","31","39","25.63","26.17","15","57","25","26"
"2002","1-pers.-HH","(2a) intermediate vocational","24.74","24","661","20","22","27","30","38","24.4","25.08","16","61","24","25"
"2002","1-pers.-HH","(2b) intermediate general qualification","24.08","24","42","19","21","27","31","36","22.72","25.44","15","36","21","25"
"2002","1-pers.-HH","(2c_gen) general maturity certificate","23.61","23","137","19","21","26","28","52","22.91","24.31","16","52","22","23"
"2002","1-pers.-HH","(2c_voc) vocational maturity certificate","24.24","24","248","19","21","26","30","36","23.74","24.74","17","46","23","24"
"2002","1-pers.-HH","(3a) lower tertiary education","24.57","24","222","20","22","27","29","37","24.06","25.08","17","38","24","25"
"2002","1-pers.-HH","(3b) higher tertiary education","24.59","24","304","21","22","26","30","34","24.18","25","14","35","23","24"
"2002","Couple + C. GT 16 ","(0) in school","22","21","267","19","20","24","27","33","21.66","22.34","13","33","20","21"
"2002","Couple + C. GT 16 ","(1a) inadequately completed","26.97","26","57","21","24","31","33","39","25.7","28.24","17","39","26","30"
"2002","Couple + C. GT 16 ","(1b) general elementary school","25.81","25","356","20","22","29","32","39","25.27","26.35","12","56","25","26"
