"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","direct migration background","general elemantary","26.49","26","709","21","23","29","32","39","26.13","26.85","15","59","26","27"
"2002","direct migration background","higher education","25.05","25","395","20","22","27","30","39","24.67","25.43","17","40","24","25"
"2002","direct migration background","higher vocational","25.51","25","160","22","23","28","30","33","24.92","26.1","16","40","25","26"
"2002","direct migration background","in school","22.13","22","50","19","20","23","25","33","21.38","22.88","18","33","20","22"
"2002","direct migration background","inadequately","27.59","27","189","22","25","30","33","38","26.95","28.23","19","52","26","29"
"2002","direct migration background","middle vocational","25.73","25","1022","21","23","28","31","38","25.47","25.99","17","48","25","26"
"2002","direct migration background","vocational + Abi","24.89","24.83","248","20","22","27","30","37","24.36","25.42","17","42","24","25"
"2002","indirect migration background","general elemantary","23.55","23","197","19","21","26","27","38","22.95","24.15","13","43","23","24"
"2002","indirect migration background","higher education","24.69","25","66","21","22","28","29","31","23.92","25.46","18","31","23","26"
"2002","indirect migration background","higher vocational","24.78","24","41","20","23","28","29","32","23.62","25.94","18","32","23","25"
"2002","indirect migration background","in school","21.75","21","80","18","20","23","26","27","21.12","22.38","13","28","20","22"
"2002","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2002","indirect migration background","middle vocational","23.63","23","324","19","21","25","29","36","23.14","24.12","17","61","23","24"
"2002","indirect migration background","vocational + Abi","24.71","25","39","18","20","26","35","35","23.14","26.28","18","35","21","26"
"2002","no migration background","general elemantary","25.63","25","1975","20","22","28","32","38","25.41","25.85","12","47","25","25"
"2002","no migration background","higher education","25.15","25","4088","21","23","27","30","37","25.03","25.27","14","46","25","25"
"2002","no migration background","higher vocational","25.96","26","1534","21","23","28","31","39","25.75","26.17","15","48","25","26"
"2002","no migration background","in school","21.76","21","476","19","19","23","25","32","21.5","22.02","16","36","21","21"
"2002","no migration background","inadequately","25.2","25","85","19","22","29","32","38","24.23","26.17","16","38","23","26"
"2002","no migration background","middle vocational","25.63","25","10207","21","23","28","31","38","25.55","25.71","15","66","25","25"
"2002","no migration background","vocational + Abi","24.38","24","884","20","21","26","29","38","24.09","24.67","17","60","23","24"
"2003","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2003","direct migration background","higher education","","","","","","","","","","","","","",""
"2003","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2003","direct migration background","in school","","","","","","","","","","","","","",""
"2003","direct migration background","inadequately","","","","","","","","","","","","","",""
"2003","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2003","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2003","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2003","indirect migration background","higher education","","","","","","","","","","","","","",""
"2003","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2003","indirect migration background","in school","","","","","","","","","","","","","",""
"2003","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2003","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2003","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2003","no migration background","general elemantary","","","","","","","","","","","","","",""
"2003","no migration background","higher education","","","","","","","","","","","","","",""
"2003","no migration background","higher vocational","","","","","","","","","","","","","",""
"2003","no migration background","in school","","","","","","","","","","","","","",""
"2003","no migration background","inadequately","","","","","","","","","","","","","",""
"2003","no migration background","middle vocational","","","","","","","","","","","","","",""
"2003","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2004","direct migration background","general elemantary","26.83","26","611","21","24","29","33","40","26.44","27.22","14","62","26","27"
"2004","direct migration background","higher education","25.08","25","355","20","22","27","30","39","24.68","25.48","17","40","24","25"
"2004","direct migration background","higher vocational","25.54","25","139","21","23","28","30","36","24.85","26.23","16","44","25","27"
