"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Employed","direct migration background","25.52","25","1703","20","23","28","31","38","25.32","25.72","15","56","25","26"
"2002","Employed","indirect migration background","23.68","23","540","19","21","26","28","35","23.32","24.04","16","61","23","24"
"2002","Employed","no migration background","25.17","25","12477","20","22","27","30","38","25.1","25.24","12","66","25","25"
"2002","Not Employed","direct migration background","26.09","26","1101","21","23","29","32","39","25.8","26.38","15","59","26","26"
"2002","Not Employed","indirect migration background","23.3","23","237","19","20","26","29","37","22.76","23.84","13","38","22","23"
"2002","Not Employed","no migration background","25.83","25","6891","21","23","28","32","38","25.72","25.94","14","57","25","25"
"2003","Employed","direct migration background","","","","","","","","","","","","","",""
"2003","Employed","indirect migration background","","","","","","","","","","","","","",""
"2003","Employed","no migration background","","","","","","","","","","","","","",""
"2003","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2003","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2003","Not Employed","no migration background","","","","","","","","","","","","","",""
"2004","Employed","direct migration background","25.75","25","1462","21","23","28","31","38","25.53","25.97","15","69","25","26"
"2004","Employed","indirect migration background","24.08","24","537","20","21","26","29","34","23.76","24.4","17","40","23","24"
"2004","Employed","no migration background","25.32","25","11374","20","22","28","31","38","25.24","25.4","14","65","25","25"
"2004","Not Employed","direct migration background","26.33","26","1062","20","23","29","32","40","26.03","26.63","14","62","26","26"
"2004","Not Employed","indirect migration background","23.58","23","257","19","21","26","29","36","23.08","24.08","13","39","22","23"
"2004","Not Employed","no migration background","26.05","26","6797","21","23","29","32","40","25.94","26.16","12","73","25","25"
"2005","Employed","direct migration background","","","","","","","","","","","","","",""
"2005","Employed","indirect migration background","","","","","","","","","","","","","",""
"2005","Employed","no migration background","","","","","","","","","","","","","",""
"2005","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2005","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2005","Not Employed","no migration background","","","","","","","","","","","","","",""
"2006","Employed","direct migration background","25.89","25","1359","21","23","28","32","38","25.66","26.12","15","50","25","26"
"2006","Employed","indirect migration background","24.62","24","562","20","21","27","29","39","24.27","24.97","17","54","24","24"
"2006","Employed","no migration background","25.56","25","11437","20","22","28","31","39","25.48","25.64","14","61","25","25"
"2006","Not Employed","direct migration background","26.62","26","1022","21","23","29","33","41","26.3","26.94","16","57","26","27"
"2006","Not Employed","indirect migration background","23.99","23","254","19","21","26","29","58","23.41","24.57","13","58","22","23"
"2006","Not Employed","no migration background","26.29","26","7223","21","23","29","32","41","26.18","26.4","12","76","26","26"
"2007","Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Employed","no migration background","","","","","","","","","","","","","",""
"2007","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Employed","no migration background","","","","","","","","","","","","","",""
