"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","college entrance qualification","Female","23.38","22","2537","19","21","25","29","37","23.22","23.54","14","60","22","23"
"2002","college entrance qualification","Male","25.38","25","3043","22","23","27","30","36","25.26","25.5","16","52","25","25"
"2002","lower secondary degree","Female","25.91","25","4253","21","23","28","32","39","25.77","26.05","13","50","25","26"
"2002","lower secondary degree","Male","26.56","26","4044","22","24","29","31","39","26.44","26.68","12","57","26","26"
"2002","no degree/no degree yet","Female","23.84","23","477","19","20","27","31","36","23.41","24.27","13","52","21","22"
"2002","no degree/no degree yet","Male","23.73","23","427","19","21","26","29","33","23.38","24.08","16","39","22","23"
"2002","Other degree","Female","25.74","25","681","20","22","28","32","40","25.36","26.12","16","48","25","26"
"2002","Other degree","Male","26.61","26.02","641","22","24","29","31","38","26.29","26.93","16","59","26","27"
"2002","secondary school degree","Female","24.29","23","3775","20","21","27","30","38","24.15","24.43","15","66","23","23"
"2002","secondary school degree","Male","25.86","25","2872","21","23","28","31","37","25.72","26","15","56","25","26"
"2003","college entrance qualification","Female","","","","","","","","","","","","","",""
"2003","college entrance qualification","Male","","","","","","","","","","","","","",""
"2003","lower secondary degree","Female","","","","","","","","","","","","","",""
"2003","lower secondary degree","Male","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2003","Other degree","Female","","","","","","","","","","","","","",""
"2003","Other degree","Male","","","","","","","","","","","","","",""
"2003","secondary school degree","Female","","","","","","","","","","","","","",""
"2003","secondary school degree","Male","","","","","","","","","","","","","",""
"2004","college entrance qualification","Female","23.76","23","2489","19","21","26","29","38","23.6","23.92","15","69","22","23"
"2004","college entrance qualification","Male","25.48","25","2857","22","23","27","30","37","25.34","25.62","16","67","25","25"
"2004","lower secondary degree","Female","26.12","25","3835","21","23","29","32","40","25.97","26.27","12","73","25","26"
