"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Baden-W?rttemberg","general elemantary","25.39","25","492","20","22","28","31","38","24.98","25.8","15","47","25","26"
"2002","Baden-W?rttemberg","higher education","24.83","25","501","20","22","27","30","35","24.52","25.14","17","40","24","25"
"2002","Baden-W?rttemberg","higher vocational","25.87","25","217","21","23","29","32","38","25.31","26.43","15","39","25","26"
"2002","Baden-W?rttemberg","in school","22.49","22","88","19","20","25","27","29","21.92","23.06","17","29","21","22"
"2002","Baden-W?rttemberg","inadequately","27.9","28","49","23","26","31","32","33","26.92","28.88","19","35","26","29"
"2002","Baden-W?rttemberg","middle vocational","25.46","25","1299","20","23","28","31","39","25.22","25.7","15","53","25","25"
"2002","Baden-W?rttemberg","vocational + Abi","23.91","24","139","20","21","26","28","31","23.33","24.49","18","35","23","25"
"2002","Bavaria","general elemantary","25.73","26","418","20","22","29","32","42","25.24","26.22","12","50","24","26"
"2002","Bavaria","higher education","24.79","25","624","20","22","27","29","34","24.51","25.07","14","38","24","25"
"2002","Bavaria","higher vocational","25.2","25","255","20","22","27","31","40","24.7","25.7","16","40","25","26"
"2002","Bavaria","in school","21.18","21","50","18","19","22","24","29","20.45","21.91","16","29","20","22"
"2002","Bavaria","inadequately","","","","","","","","","","","","","",""
"2002","Bavaria","middle vocational","25.45","25","1706","21","23","28","30","36","25.26","25.64","15","48","25","25"
"2002","Bavaria","vocational + Abi","24.19","23","149","20","21","27","30","36","23.47","24.91","17","39","23","24"
"2002","Berlin","general elemantary","24.04","23","73","19","21","26","29","40","22.9","25.18","18","45","22","25"
"2002","Berlin","higher education","24.57","24","259","20","22","27","29","35","24.05","25.09","17","41","24","25"
"2002","Berlin","higher vocational","24.33","24","68","20","22","26","30","33","23.32","25.34","18","39","23","25"
"2002","Berlin","in school","20.58","19.88","30","18","19","22","24","26","19.66","21.5","17","26","20","22"
"2002","Berlin","inadequately","","","","","","","","","","","","","",""
"2002","Berlin","middle vocational","25.56","25","347","20","22","28","32","39","25.08","26.04","17","46","24","25"
"2002","Berlin","vocational + Abi","23.82","22.93","38","19","20","25","29","46","21.89","25.75","18","46","21","26"
"2002","Brandenburg","general elemantary","26.2","25","81","20","22","28","35","45","24.83","27.57","16","45","23","27"
"2002","Brandenburg","higher education","26.44","26","254","21","23","29","32","37","25.96","26.92","17","44","25","26"
"2002","Brandenburg","higher vocational","26.73","27","80","22","25","28","30","40","25.92","27.54","20","40","26","28"
"2002","Brandenburg","in school","","","","","","","","","","","","","",""
"2002","Brandenburg","inadequately","","","","","","","","","","","","","",""
"2002","Brandenburg","middle vocational","25.96","25","483","20","22","29","32","42","25.55","26.37","18","47","25","26"
"2002","Brandenburg","vocational + Abi","","","","","","","","","","","","","",""
"2002","Bremen","general elemantary","","","","","","","","","","","","","",""
"2002","Bremen","higher education","24.12","24.59","36","20","21","27","28","30","23.03","25.21","18","30","21","25"
"2002","Bremen","higher vocational","","","","","","","","","","","","","",""
"2002","Bremen","in school","","","","","","","","","","","","","",""
"2002","Bremen","inadequately","","","","","","","","","","","","","",""
"2002","Bremen","middle vocational","25.55","25","87","20","22","27","31","57","24.42","26.68","16","57","24","26"
"2002","Bremen","vocational + Abi","","","","","","","","","","","","","",""
"2002","Hamburg","general elemantary","25.17","24","31","21","21","27","33","37","23.4","26.94","18","37","22","26"
"2002","Hamburg","higher education","24.14","24","86","20","22","26","28","34","23.42","24.86","18","34","23","25"
"2002","Hamburg","higher vocational","","","","","","","","","","","","","",""
"2002","Hamburg","in school","","","","","","","","","","","","","",""
"2002","Hamburg","inadequately","","","","","","","","","","","","","",""
"2002","Hamburg","middle vocational","24.89","24","157","20","21","27","29","56","23.98","25.8","16","56","23","25"
"2002","Hamburg","vocational + Abi","","","","","","","","","","","","","",""
"2002","Hesse","general elemantary","26.18","25.87","226","20","23","28","33","45","25.45","26.91","16","56","24","26"
"2002","Hesse","higher education","25","25","350","20","22","27","30","36","24.58","25.42","18","46","24","25"
"2002","Hesse","higher vocational","25.68","25","103","21","24","28","30","35","24.81","26.55","18","45","25","26"
"2002","Hesse","in school","22.76","22.16","33","20","21","24","25","36","21.54","23.98","17","36","21","23"
"2002","Hesse","inadequately","","","","","","","","","","","","","",""
"2002","Hesse","middle vocational","25.88","25","771","21","23","28","32","39","25.57","26.19","16","47","25","26"
"2002","Hesse","vocational + Abi","24.43","24","116","20","21","27","30","35","23.65","25.21","17","38","23","25"
"2002","Lower Saxony","general elemantary","25.43","25","275","20","23","28","31","37","24.89","25.97","16","40","24","26"
"2002","Lower Saxony","higher education","25.62","25","310","21","23","28","30","41","25.18","26.06","17","42","24","25"
"2002","Lower Saxony","higher vocational","25.97","26","127","21","24","28","31","37","25.27","26.67","17","37","25","26"
"2002","Lower Saxony","in school","22.73","22","58","19","20","24","28","33","21.89","23.57","17","33","20","22"
"2002","Lower Saxony","inadequately","","","","","","","","","","","","","",""
"2002","Lower Saxony","middle vocational","25.56","25","1028","20","23","28","31","39","25.29","25.83","16","52","25","26"
"2002","Lower Saxony","vocational + Abi","24.96","25","124","21","22","27","29","41","24.06","25.86","17","60","23","25"
"2002","Mecklenburg-Western Pomerania","general elemantary","25.63","25.69","42","19","23","28","32","37","24.13","27.13","17","37","22","27"
"2002","Mecklenburg-Western Pomerania","higher education","24.61","24.48","138","20","22","27","30","33","24.01","25.21","17","36","24","26"
"2002","Mecklenburg-Western Pomerania","higher vocational","27.06","27","40","22","25","30","32","33","25.87","28.25","19","33","25","28"
"2002","Mecklenburg-Western Pomerania","in school","","","","","","","","","","","","","",""
"2002","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","","","","",""
"2002","Mecklenburg-Western Pomerania","middle vocational","26.15","26","267","21","23","29","31","36","25.66","26.64","17","42","25","26"
"2002","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","","","","",""
"2002","North Rhine-Westphalia","general elemantary","26.14","26","622","21","23","29","32","38","25.76","26.52","15","59","25","26"
"2002","North Rhine-Westphalia","higher education","25.13","25","882","21","23","27","30","38","24.89","25.37","17","43","25","25"
"2002","North Rhine-Westphalia","higher vocational","25.82","25","352","21","23","28","31","39","25.39","26.25","15","42","25","26"
"2002","North Rhine-Westphalia","in school","21.33","21","144","19","19","23","25","28","20.91","21.75","13","29","20","21"
"2002","North Rhine-Westphalia","inadequately","26.84","26","104","21","23","30","33","36","25.89","27.79","17","52","26","29"
"2002","North Rhine-Westphalia","middle vocational","25.59","25","2335","21","23","28","31","37","25.41","25.77","15","66","25","25"
"2002","North Rhine-Westphalia","vocational + Abi","24.96","24","355","20","22","27","31","38","24.5","25.42","18","49","24","25"
"2002","Rhineland-Palatinate,Saarland","general elemantary","26.18","26","239","21","23","29","32","37","25.55","26.81","13","43","25","26"
"2002","Rhineland-Palatinate,Saarland","higher education","25.83","26","184","21","23","28","31","34","25.31","26.35","17","35","25","26"
"2002","Rhineland-Palatinate,Saarland","higher vocational","26.66","26","109","22","24","28","31","48","25.82","27.5","17","48","25","27"
