"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","16-34 y.","general elemantary","23.07","23","1037","19","20","25","28","36","22.83","23.31","12","43","22","23"
"2002","16-34 y.","higher education","23.55","23","625","19","21","26","28","36","23.27","23.83","17","40","23","23"
"2002","16-34 y.","higher vocational","24.58","24","307","20","22","27","31","36","24.12","25.04","16","42","23","24"
"2002","16-34 y.","in school","21.81","21","606","19","20","23","25","32","21.59","22.03","13","36","21","21"
"2002","16-34 y.","inadequately","24.03","23","64","19","21","26","31","38","22.91","25.15","17","38","22","25"
"2002","16-34 y.","middle vocational","23.8","23","2881","19","21","26","29","36","23.65","23.95","15","61","23","23"
"2002","16-34 y.","vocational + Abi","23.89","23","457","20","21","26","29","38","23.51","24.27","17","49","22","23"
"2002","35-65 y.","general elemantary","27.14","27","1056","21","24","30","33","42","26.83","27.45","13","59","26","27"
"2002","35-65 y.","higher education","25.28","25","3378","21","23","27","30","37","25.15","25.41","16","46","25","25"
"2002","35-65 y.","higher vocational","26.14","26","1185","21","24","28","31","39","25.9","26.38","15","48","25","26"
"2002","35-65 y.","in school","","","","","","","","","","","","","",""
"2002","35-65 y.","inadequately","27.89","28","164","22","25","31","33","38","27.17","28.61","16","52","26","29"
"2002","35-65 y.","middle vocational","26.03","25","6803","21","23","28","31","39","25.93","26.13","15","66","25","26"
"2002","35-65 y.","vocational + Abi","24.82","24","613","20","22","27","29","41","24.47","25.17","17","60","24","25"
"2002","66 and older","general elemantary","26.57","26","788","21","23","29","32","38","26.26","26.88","15","45","26","27"
"2002","66 and older","higher education","26.21","26","546","23","24","28","30","35","25.92","26.5","14","39","26","26"
"2002","66 and older","higher vocational","26.18","26","243","22","24","29","31","35","25.72","26.64","15","37","26","27"
"2002","66 and older","in school","","","","","","","","","","","","","",""
"2002","66 and older","inadequately","26.46","26","56","23","25","29","31","36","25.4","27.52","17","36","26","29"
"2002","66 and older","middle vocational","26.33","26","1869","22","24","29","31","37","26.15","26.51","16","57","26","26"
"2002","66 and older","vocational + Abi","25.24","25","101","20","23","28","32","37","24.41","26.07","18","38","24","26"
"2003","16-34 y.","general elemantary","","","","","","","","","","","","","",""
