"year","pgcasmin","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2005","(0) in school","Female","4.02","4","341","3.84","4.2","2","3","5","6"
"2005","(0) in school","Male","3.46","3","313","3.28","3.64","1","2","5","6"
"2005","(1a) inadequately completed","Female","3.96","4","142","3.64","4.28","1","3","5","7"
"2005","(1a) inadequately completed","Male","3.75","3","104","3.36","4.14","1","2","6","7"
"2005","(1b) general elementary school","Female","4.08","4","1284","3.98","4.18","2","3","5","7"
"2005","(1b) general elementary school","Male","3.77","4","575","3.63","3.91","1","2","5","6"
"2005","(1c) basic vocational qualification","Female","4.04","4","2622","3.97","4.11","1","3","5","6"
"2005","(1c) basic vocational qualification","Male","3.51","3","3077","3.45","3.57","1","2","5","6"
"2005","(2a) intermediate vocational","Female","4.01","4","2734","3.95","4.07","2","3","5","6"
"2005","(2a) intermediate vocational","Male","3.38","3","2057","3.31","3.45","1","2","5","6"
"2005","(2b) intermediate general qualification","Female","4.09","4","353","3.91","4.27","2","3","5","7"
"2005","(2b) intermediate general qualification","Male","3.64","4","225","3.44","3.84","1","2","5","6"
"2005","(2c_gen) general maturity certificate","Female","3.95","4","433","3.8","4.1","2","3","5","6"
"2005","(2c_gen) general maturity certificate","Male","3.55","3","363","3.38","3.72","2","2","5","6"
"2005","(2c_voc) vocational maturity certificate","Female","3.82","4","846","3.71","3.93","2","2","5","6"
"2005","(2c_voc) vocational maturity certificate","Male","3.32","3","667","3.2","3.44","1","2","4","5"
"2005","(3a) lower tertiary education","Female","3.71","4","769","3.59","3.83","1","2","5","6"
"2005","(3a) lower tertiary education","Male","3.42","3","883","3.31","3.53","1","2","5","6"
"2005","(3b) higher tertiary education","Female","3.81","4","1090","3.71","3.91","2","2","5","6"
"2005","(3b) higher tertiary education","Male","3.34","3","1422","3.26","3.42","1","2","5","6"
"2006","(0) in school","Female","","","","","","","","",""
"2006","(0) in school","Male","","","","","","","","",""
"2006","(1a) inadequately completed","Female","","","","","","","","",""
"2006","(1a) inadequately completed","Male","","","","","","","","",""
"2006","(1b) general elementary school","Female","","","","","","","","",""
"2006","(1b) general elementary school","Male","","","","","","","","",""
"2006","(1c) basic vocational qualification","Female","","","","","","","","",""
"2006","(1c) basic vocational qualification","Male","","","","","","","","",""
"2006","(2a) intermediate vocational","Female","","","","","","","","",""
"2006","(2a) intermediate vocational","Male","","","","","","","","",""
"2006","(2b) intermediate general qualification","Female","","","","","","","","",""
"2006","(2b) intermediate general qualification","Male","","","","","","","","",""
"2006","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2006","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2006","(3a) lower tertiary education","Female","","","","","","","","",""
"2006","(3a) lower tertiary education","Male","","","","","","","","",""
"2006","(3b) higher tertiary education","Female","","","","","","","","",""
"2006","(3b) higher tertiary education","Male","","","","","","","","",""
"2007","(0) in school","Female","","","","","","","","",""
"2007","(0) in school","Male","","","","","","","","",""
"2007","(1a) inadequately completed","Female","","","","","","","","",""
"2007","(1a) inadequately completed","Male","","","","","","","","",""
"2007","(1b) general elementary school","Female","","","","","","","","",""
"2007","(1b) general elementary school","Male","","","","","","","","",""
"2007","(1c) basic vocational qualification","Female","","","","","","","","",""
"2007","(1c) basic vocational qualification","Male","","","","","","","","",""
"2007","(2a) intermediate vocational","Female","","","","","","","","",""
"2007","(2a) intermediate vocational","Male","","","","","","","","",""
"2007","(2b) intermediate general qualification","Female","","","","","","","","",""
"2007","(2b) intermediate general qualification","Male","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2007","(3a) lower tertiary education","Female","","","","","","","","",""
"2007","(3a) lower tertiary education","Male","","","","","","","","",""
"2007","(3b) higher tertiary education","Female","","","","","","","","",""
"2007","(3b) higher tertiary education","Male","","","","","","","","",""
"2008","(0) in school","Female","","","","","","","","",""
"2008","(0) in school","Male","","","","","","","","",""
"2008","(1a) inadequately completed","Female","","","","","","","","",""
"2008","(1a) inadequately completed","Male","","","","","","","","",""
"2008","(1b) general elementary school","Female","","","","","","","","",""
"2008","(1b) general elementary school","Male","","","","","","","","",""
"2008","(1c) basic vocational qualification","Female","","","","","","","","",""
"2008","(1c) basic vocational qualification","Male","","","","","","","","",""
"2008","(2a) intermediate vocational","Female","","","","","","","","",""
"2008","(2a) intermediate vocational","Male","","","","","","","","",""
"2008","(2b) intermediate general qualification","Female","","","","","","","","",""
"2008","(2b) intermediate general qualification","Male","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2008","(3a) lower tertiary education","Female","","","","","","","","",""
"2008","(3a) lower tertiary education","Male","","","","","","","","",""
"2008","(3b) higher tertiary education","Female","","","","","","","","",""
"2008","(3b) higher tertiary education","Male","","","","","","","","",""
"2009","(0) in school","Female","4.06","4","143","3.79","4.33","2","3","5","6"
