"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","(0) in school","3.79","4","55","2","3","5","6","6","3.41","4.17","1","6","3","4"
"2005","direct migration background","(1a) inadequately completed","3.63","3","162","1","2","5","6","7","3.33","3.93","1","7","3","4"
"2005","direct migration background","(1b) general elementary school","3.9","4","517","1","2","5","7","7","3.74","4.06","1","7","4","4"
"2005","direct migration background","(1c) basic vocational qualification","3.88","4","666","1","2","5","6","7","3.74","4.02","1","7","4","4"
"2005","direct migration background","(2a) intermediate vocational","4.12","4","148","2","3","5","6","7","3.82","4.42","1","7","3","5"
"2005","direct migration background","(2b) intermediate general qualification","4.02","3.9","49","2","3","5","7","7","3.54","4.5","1","7","3","5"
"2005","direct migration background","(2c_gen) general maturity certificate","3.78","4","106","1","2","5","6","7","3.45","4.11","1","7","3","4"
"2005","direct migration background","(2c_voc) vocational maturity certificate","3.55","4","270","1","2","5","6","7","3.35","3.75","1","7","3","4"
"2005","direct migration background","(3a) lower tertiary education","3.7","3","75","2","2","5","7","7","3.3","4.1","1","7","3","4"
"2005","direct migration background","(3b) higher tertiary education","3.59","4","261","1","2","5","6","7","3.39","3.79","1","7","3","4"
"2005","indirect migration background","(0) in school","3.75","4","91","1","2","5","6","7","3.41","4.09","1","7","3","4"
"2005","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","indirect migration background","(1b) general elementary school","3.89","4","115","2","3","5","6","7","3.57","4.21","1","7","3","4"
"2005","indirect migration background","(1c) basic vocational qualification","3.47","4","145","1","2","5","6","6","3.19","3.75","1","7","3","4"
"2005","indirect migration background","(2a) intermediate vocational","3.33","3","126","1","2","5","6","7","3.06","3.6","1","7","3","4"
"2005","indirect migration background","(2b) intermediate general qualification","4.06","4","70","2","3","5","6","7","3.69","4.43","1","7","4","5"
"2005","indirect migration background","(2c_gen) general maturity certificate","3.75","4","88","2","2","5","6","7","3.43","4.07","1","7","3","4"
"2005","indirect migration background","(2c_voc) vocational maturity certificate","3.37","3","56","1","2","4","6","7","2.89","3.85","1","7","3","4"
"2005","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","indirect migration background","(3b) higher tertiary education","3.09","3","48","1","2","4","6","7","2.63","3.55","1","7","2","4"
"2005","no migration background","(0) in school","3.74","4","508","1","2","5","6","7","3.59","3.89","1","7","3","4"
"2005","no migration background","(1a) inadequately completed","4.08","4","77","1","2","6","7","7","3.61","4.55","1","7","3","5"
"2005","no migration background","(1b) general elementary school","4.02","4","1227","2","3","5","7","7","3.92","4.12","1","7","4","4"
"2005","no migration background","(1c) basic vocational qualification","3.74","4","4888","1","2","5","6","7","3.69","3.79","1","7","4","4"
"2005","no migration background","(2a) intermediate vocational","3.72","4","4517","1","2","5","6","7","3.67","3.77","1","7","4","4"
"2005","no migration background","(2b) intermediate general qualification","3.85","4","459","1","2","5","6","7","3.69","4.01","1","7","4","4"
"2005","no migration background","(2c_gen) general maturity certificate","3.75","4","602","2","2","5","6","7","3.62","3.88","1","7","3","4"
"2005","no migration background","(2c_voc) vocational maturity certificate","3.6","4","1187","2","2","5","6","7","3.51","3.69","1","7","3","4"
"2005","no migration background","(3a) lower tertiary education","3.53","3","1556","1","2","5","6","7","3.45","3.61","1","7","3","4"
