"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","general elemantary","Rural Area","4.12","4","761","2","3","5","7","7","4","4.24","1","7","4","4"
"2005","general elemantary","Urban Area","3.9","4","1639","1","2","5","6","7","3.81","3.99","1","7","4","4"
"2005","higher education","Rural Area","3.61","4","1200","2","2","5","6","7","3.52","3.7","1","7","3","4"
"2005","higher education","Urban Area","3.52","3","2964","1","2","5","6","7","3.46","3.58","1","7","3","3"
"2005","higher vocational","Rural Area","3.63","4","553","1","2","5","6","7","3.49","3.77","1","7","4","4"
"2005","higher vocational","Urban Area","3.49","3","996","1","2","5","6","7","3.38","3.6","1","7","3","4"
"2005","in school","Rural Area","4.01","4","199","2","3","5","6","7","3.78","4.24","1","7","4","4"
"2005","in school","Urban Area","3.64","3","451","1","2","5","6","7","3.48","3.8","1","7","3","4"
"2005","inadequately","Rural Area","4.31","4","58","2","2","7","7","7","3.79","4.83","1","7","3","5"
"2005","inadequately","Urban Area","3.82","4","179","1","2","5","6","7","3.52","4.12","1","7","3","4"
"2005","middle vocational","Rural Area","3.79","4","3709","1","2","5","6","7","3.73","3.85","1","7","4","4"
"2005","middle vocational","Urban Area","3.74","4","6530","1","2","5","6","7","3.7","3.78","1","7","4","4"
"2005","vocational + Abi","Rural Area","3.86","4","264","2","3","5","6","7","3.66","4.06","1","7","3","4"
"2005","vocational + Abi","Urban Area","3.6","4","868","2","2","5","6","7","3.49","3.71","1","7","3","4"
"2006","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2006","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2006","higher education","Rural Area","","","","","","","","","","","","","",""
"2006","higher education","Urban Area","","","","","","","","","","","","","",""
"2006","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2006","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2006","in school","Rural Area","","","","","","","","","","","","","",""
"2006","in school","Urban Area","","","","","","","","","","","","","",""
"2006","inadequately","Rural Area","","","","","","","","","","","","","",""
"2006","inadequately","Urban Area","","","","","","","","","","","","","",""
"2006","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2006","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2007","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2007","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2007","higher education","Rural Area","","","","","","","","","","","","","",""
"2007","higher education","Urban Area","","","","","","","","","","","","","",""
"2007","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2007","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2007","in school","Rural Area","","","","","","","","","","","","","",""
"2007","in school","Urban Area","","","","","","","","","","","","","",""
"2007","inadequately","Rural Area","","","","","","","","","","","","","",""
"2007","inadequately","Urban Area","","","","","","","","","","","","","",""
"2007","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2007","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2008","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2008","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2008","higher education","Rural Area","","","","","","","","","","","","","",""
"2008","higher education","Urban Area","","","","","","","","","","","","","",""
"2008","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2008","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2008","in school","Rural Area","","","","","","","","","","","","","",""
"2008","in school","Urban Area","","","","","","","","","","","","","",""
"2008","inadequately","Rural Area","","","","","","","","","","","","","",""
"2008","inadequately","Urban Area","","","","","","","","","","","","","",""
"2008","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2008","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2008","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2008","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2009","general elemantary","Rural Area","3.88","4","598","1","2","5","7","7","3.74","4.02","1","7","4","4"
"2009","general elemantary","Urban Area","3.77","4","1192","1","2","5","6","7","3.67","3.87","1","7","4","4"
"2009","higher education","Rural Area","3.5","3","1194","2","2","5","6","7","3.41","3.59","1","7","3","4"
"2009","higher education","Urban Area","3.53","3","2836","2","2","5","6","7","3.47","3.59","1","7","3","3"
