"year","pgisced97","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","general elemantary","Ostdeutschland, neue Bundeslaender","3.87","4","341","1","2","5","6","7","3.68","4.06","1","7","4","4"
"2005","general elemantary","Westdeutschland, alte Bundeslaender","3.98","4","2059","2","3","5","7","7","3.9","4.06","1","7","4","4"
"2005","higher education","Ostdeutschland, neue Bundeslaender","3.71","4","1254","2","2","5","6","7","3.62","3.8","1","7","3","4"
"2005","higher education","Westdeutschland, alte Bundeslaender","3.5","3","2910","1","2","5","6","7","3.44","3.56","1","7","3","3"
"2005","higher vocational","Ostdeutschland, neue Bundeslaender","3.78","4","418","1","2","5","6","7","3.62","3.94","1","7","4","4"
"2005","higher vocational","Westdeutschland, alte Bundeslaender","3.47","3","1131","1","2","5","6","7","3.37","3.57","1","7","3","4"
"2005","in school","Ostdeutschland, neue Bundeslaender","4.03","4","147","2","3","5","6","7","3.76","4.3","1","7","4","4"
"2005","in school","Westdeutschland, alte Bundeslaender","3.68","3","503","1","2","5","6","7","3.53","3.83","1","7","3","4"
"2005","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2005","inadequately","Westdeutschland, alte Bundeslaender","3.92","4","219","1","2","6","7","7","3.66","4.18","1","7","3","4"
"2005","middle vocational","Ostdeutschland, neue Bundeslaender","3.83","4","2628","1","2","5","6","7","3.76","3.9","1","7","4","4"
"2005","middle vocational","Westdeutschland, alte Bundeslaender","3.74","4","7611","1","2","5","6","7","3.7","3.78","1","7","4","4"
"2005","vocational + Abi","Ostdeutschland, neue Bundeslaender","3.73","4","162","2","3","5","6","7","3.48","3.98","1","7","3","4"
"2005","vocational + Abi","Westdeutschland, alte Bundeslaender","3.65","4","970","2","2","5","6","7","3.54","3.76","1","7","3","4"
"2006","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","general elemantary","Ostdeutschland, neue Bundeslaender","3.91","4","263","2","3","5","6","7","3.7","4.12","1","7","3","4"
"2009","general elemantary","Westdeutschland, alte Bundeslaender","3.79","4","1527","1","2","5","6","7","3.7","3.88","1","7","4","4"
"2009","higher education","Ostdeutschland, neue Bundeslaender","3.59","4","1204","2","2","5","6","7","3.5","3.68","1","7","3","4"
"2009","higher education","Westdeutschland, alte Bundeslaender","3.5","3","2826","2","2","5","6","7","3.44","3.56","1","7","3","3"
"2009","higher vocational","Ostdeutschland, neue Bundeslaender","3.69","4","371","2","2","5","6","7","3.53","3.85","1","7","3","4"
"2009","higher vocational","Westdeutschland, alte Bundeslaender","3.49","3","955","1","2","5","6","7","3.39","3.59","1","7","3","3"
"2009","in school","Ostdeutschland, neue Bundeslaender","4.1","4","54","2","4","5","5","7","3.69","4.51","1","7","3","5"
