"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","Female","3.8","4","2476","2","2","5","6","7","3.74","3.86","1","7","4","4"
"2005","college entrance qualification","Male","3.32","3","2711","1","2","5","6","7","3.26","3.38","1","7","3","3"
"2005","lower secondary degree","Female","4.04","4","3621","1","3","5","6","7","3.98","4.1","1","7","4","4"
"2005","lower secondary degree","Male","3.54","4","3452","1","2","5","6","7","3.48","3.6","1","7","3","4"
"2005","no degree/no degree yet","Female","4","4","484","2","3","5","7","7","3.84","4.16","1","7","4","4"
"2005","no degree/no degree yet","Male","3.57","3","418","1","2","5","6","7","3.4","3.74","1","7","3","4"
"2005","Other degree","Female","4.01","4","583","1","3","5","6","7","3.86","4.16","1","7","4","4"
"2005","Other degree","Male","3.68","4","531","1","2","5","6","7","3.52","3.84","1","7","3","4"
"2005","secondary school degree","Female","4.01","4","3444","2","3","5","6","7","3.95","4.07","1","7","4","4"
"2005","secondary school degree","Male","3.41","3","2566","1","2","5","6","7","3.35","3.47","1","7","3","3"
"2006","college entrance qualification","Female","","","","","","","","","","","","","",""
"2006","college entrance qualification","Male","","","","","","","","","","","","","",""
"2006","lower secondary degree","Female","","","","","","","","","","","","","",""
"2006","lower secondary degree","Male","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2006","Other degree","Female","","","","","","","","","","","","","",""
"2006","Other degree","Male","","","","","","","","","","","","","",""
"2006","secondary school degree","Female","","","","","","","","","","","","","",""
"2006","secondary school degree","Male","","","","","","","","","","","","","",""
"2007","college entrance qualification","Female","","","","","","","","","","","","","",""
"2007","college entrance qualification","Male","","","","","","","","","","","","","",""
"2007","lower secondary degree","Female","","","","","","","","","","","","","",""
"2007","lower secondary degree","Male","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2007","Other degree","Female","","","","","","","","","","","","","",""
"2007","Other degree","Male","","","","","","","","","","","","","",""
"2007","secondary school degree","Female","","","","","","","","","","","","","",""
"2007","secondary school degree","Male","","","","","","","","","","","","","",""
"2008","college entrance qualification","Female","","","","","","","","","","","","","",""
"2008","college entrance qualification","Male","","","","","","","","","","","","","",""
"2008","lower secondary degree","Female","","","","","","","","","","","","","",""
"2008","lower secondary degree","Male","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2008","Other degree","Female","","","","","","","","","","","","","",""
