"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","(Married) couple without C.","3.51","3","2358","1","2","5","6","7","3.44","3.58","1","7","3","4"
"2005","Full Time","1-pers.-HH","3.47","3","1060","1","2","5","6","7","3.37","3.57","1","7","3","3"
"2005","Full Time","Couple + C. GT 16 ","3.53","3","1581","1","2","5","6","7","3.45","3.61","1","7","3","4"
"2005","Full Time","Couple + C. LE 16","3.32","3","1832","1","2","5","6","7","3.25","3.39","1","7","3","3"
"2005","Full Time","Couple + C. LE and GT 16","3.33","3","649","1","2","5","6","7","3.2","3.46","1","7","3","3"
"2005","Full Time","Single parent","3.73","4","354","1","2","5","6","7","3.54","3.92","1","7","3","4"
"2005","Not Working","(Married) couple without C.","4.02","4","3478","1","3","5","6","7","3.96","4.08","1","7","4","4"
"2005","Not Working","1-pers.-HH","3.66","4","1427","1","2","5","6","7","3.56","3.76","1","7","4","4"
"2005","Not Working","Couple + C. GT 16 ","3.92","4","1080","2","2","5","6","7","3.82","4.02","1","7","4","4"
"2005","Not Working","Couple + C. LE 16","3.98","4","666","2","3","5","6","7","3.85","4.11","1","7","4","4"
"2005","Not Working","Couple + C. LE and GT 16","3.94","4","543","2","2","6","7","7","3.79","4.09","1","7","4","4"
"2005","Not Working","Single parent","3.86","4","391","1","3","5","6","7","3.68","4.04","1","7","4","4"
"2005","Part Time","(Married) couple without C.","4","4","1167","2","3","5","7","7","3.9","4.1","1","7","4","4"
"2005","Part Time","1-pers.-HH","3.78","4","469","2","2","5","6","7","3.63","3.93","1","7","4","4"
"2005","Part Time","Couple + C. GT 16 ","3.89","4","984","2","3","5","6","7","3.79","3.99","1","7","4","4"
"2005","Part Time","Couple + C. LE 16","3.84","4","1207","1","2","5","6","7","3.74","3.94","1","7","4","4"
"2005","Part Time","Couple + C. LE and GT 16","3.91","4","510","1","3","5","6","7","3.76","4.06","1","7","4","4"
"2005","Part Time","Single parent","3.67","4","359","1","2","5","6","7","3.5","3.84","1","7","4","4"
"2006","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Full Time","Single parent","","","","","","","","","","","","","",""
"2006","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Not Working","Single parent","","","","","","","","","","","","","",""
"2006","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Part Time","Single parent","","","","","","","","","","","","","",""
"2007","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Full Time","Single parent","","","","","","","","","","","","","",""
"2007","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Not Working","Single parent","","","","","","","","","","","","","",""
"2007","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Part Time","Single parent","","","","","","","","","","","","","",""
