"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","direct migration background","3.72","4","1358","1","2","5","6","7","3.63","3.81","1","7","3","4"
"2005","Employed","indirect migration background","3.63","4","546","2","2","5","6","7","3.49","3.77","1","7","3","4"
"2005","Employed","no migration background","3.6","4","10923","1","2","5","6","7","3.57","3.63","1","7","3","4"
"2005","Not Employed","direct migration background","3.9","4","1001","1","2","5","6","7","3.79","4.01","1","7","4","4"
"2005","Not Employed","indirect migration background","3.72","4","282","1","2","5","6","7","3.52","3.92","1","7","3","4"
"2005","Not Employed","no migration background","3.91","4","6562","1","2","5","6","7","3.87","3.95","1","7","4","4"
"2006","Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Employed","no migration background","","","","","","","","","","","","","",""
"2006","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Not Employed","no migration background","","","","","","","","","","","","","",""
"2007","Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Employed","no migration background","","","","","","","","","","","","","",""
"2007","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Employed","no migration background","","","","","","","","","","","","","",""
"2008","Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Employed","no migration background","","","","","","","","","","","","","",""
"2008","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Not Employed","no migration background","","","","","","","","","","","","","",""
"2009","Employed","direct migration background","3.59","3","980","1","2","5","6","7","3.48","3.7","1","7","3","4"
"2009","Employed","indirect migration background","3.54","3","519","1","2","5","6","7","3.4","3.68","1","7","3","4"
"2009","Employed","no migration background","3.56","3","9708","1","2","5","6","7","3.53","3.59","1","7","3","3"
"2009","Not Employed","direct migration background","3.89","4","667","1","3","5","6","7","3.76","4.02","1","7","4","4"
"2009","Not Employed","indirect migration background","3.72","4","193","2","3","5","6","7","3.49","3.95","1","7","3","4"
"2009","Not Employed","no migration background","3.76","4","5919","1","2","5","6","7","3.72","3.8","1","7","4","4"
"2010","Employed","direct migration background","","","","","","","","","","","","","",""
"2010","Employed","indirect migration background","","","","","","","","","","","","","",""
"2010","Employed","no migration background","","","","","","","","","","","","","",""
"2010","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2010","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2010","Not Employed","no migration background","","","","","","","","","","","","","",""
"2011","Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Employed","no migration background","","","","","","","","","","","","","",""
