"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","(Married) couple without C.","3.73","4","946","2","2","5","6","7","3.62","3.84","1","7","3","4"
"2005","16-34 y.","1-pers.-HH","3.64","4","695","2","2","5","6","7","3.52","3.76","1","7","3","4"
"2005","16-34 y.","Couple + C. GT 16 ","3.76","4","1342","2","3","5","6","7","3.67","3.85","1","7","3","4"
"2005","16-34 y.","Couple + C. LE 16","3.71","4","1089","1","2","5","6","7","3.61","3.81","1","7","3","4"
"2005","16-34 y.","Couple + C. LE and GT 16","3.71","3","636","1","2","5","7","7","3.57","3.85","1","7","3","4"
"2005","16-34 y.","Single parent","3.7","4","466","1","2","5","6","7","3.55","3.85","1","7","3","4"
"2005","35-65 y.","(Married) couple without C.","3.84","4","3721","2","2","5","6","7","3.78","3.9","1","7","4","4"
"2005","35-65 y.","1-pers.-HH","3.61","4","1186","1","2","5","6","7","3.51","3.71","1","7","3","4"
"2005","35-65 y.","Couple + C. GT 16 ","3.76","4","2137","1","2","5","6","7","3.69","3.83","1","7","4","4"
"2005","35-65 y.","Couple + C. LE 16","3.55","4","2612","1","2","5","6","7","3.48","3.62","1","7","3","4"
"2005","35-65 y.","Couple + C. LE and GT 16","3.7","4","1063","1","2","5","6","7","3.6","3.8","1","7","3","4"
"2005","35-65 y.","Single parent","3.79","4","577","1","2","5","6","7","3.64","3.94","1","7","4","4"
"2005","66 and older","(Married) couple without C.","3.94","4","2336","1","2","5","6","7","3.87","4.01","1","7","4","4"
"2005","66 and older","1-pers.-HH","3.6","3","1075","1","2","5","6","7","3.49","3.71","1","7","3","4"
"2005","66 and older","Couple + C. GT 16 ","3.62","3.91","166","1","2","5","6","7","3.33","3.91","1","7","4","4"
"2005","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","66 and older","Single parent","3.92","4","61","2","3","5","7","7","3.51","4.33","1","7","3","4"
"2006","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2006","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2006","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","66 and older","Single parent","","","","","","","","","","","","","",""
"2007","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","16-34 y.","Single parent","","","","","","","","","","","","","",""
