"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Rural Area","3.89","4","403","2","2","5","6","7","3.72","4.06","1","7","4","4"
"2005","direct migration background","Urban Area","3.77","4","1956","1","2","5","6","7","3.69","3.85","1","7","4","4"
"2005","indirect migration background","Rural Area","3.78","4","106","2","2","5","6","6","3.47","4.09","1","7","3","4"
"2005","indirect migration background","Urban Area","3.64","4","722","1","2","5","6","7","3.52","3.76","1","7","3","4"
"2005","no migration background","Rural Area","3.8","4","6329","1","2","5","6","7","3.76","3.84","1","7","4","4"
"2005","no migration background","Urban Area","3.69","4","11156","1","2","5","6","7","3.66","3.72","1","7","4","4"
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2008","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2008","no migration background","Rural Area","","","","","","","","","","","","","",""
"2008","no migration background","Urban Area","","","","","","","","","","","","","",""
"2009","direct migration background","Rural Area","3.7","4","311","1","2","5","6","7","3.51","3.89","1","7","4","4"
"2009","direct migration background","Urban Area","3.71","4","1336","1","2","5","6","7","3.62","3.8","1","7","3","4"
"2009","indirect migration background","Rural Area","3.41","3","118","1","3","4","5","7","3.11","3.71","1","7","3","4"
