"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","East Germany","3.71","4","2945","2","2","5","6","7","3.65","3.77","1","7","4","4"
"2005","Employed","West Germany","3.6","4","9882","1","2","5","6","7","3.57","3.63","1","7","3","4"
"2005","Not Employed","East Germany","3.93","4","2096","1","3","5","6","7","3.85","4.01","1","7","4","4"
"2005","Not Employed","West Germany","3.89","4","5749","1","2","5","6","7","3.84","3.94","1","7","4","4"
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
"2007","Employed","West Germany","","","","","","","","","","","","","",""
"2007","Not Employed","East Germany","","","","","","","","","","","","","",""
"2007","Not Employed","West Germany","","","","","","","","","","","","","",""
"2008","Employed","East Germany","","","","","","","","","","","","","",""
"2008","Employed","West Germany","","","","","","","","","","","","","",""
"2008","Not Employed","East Germany","","","","","","","","","","","","","",""
"2008","Not Employed","West Germany","","","","","","","","","","","","","",""
"2009","Employed","East Germany","3.65","4","2687","2","2","5","6","7","3.59","3.71","1","7","3","4"
"2009","Employed","West Germany","3.55","3","8520","1","2","5","6","7","3.52","3.58","1","7","3","3"
"2009","Not Employed","East Germany","3.86","4","1847","2","3","5","6","7","3.78","3.94","1","7","4","4"
"2009","Not Employed","West Germany","3.75","4","4932","1","2","5","6","7","3.7","3.8","1","7","4","4"
"2010","Employed","East Germany","","","","","","","","","","","","","",""
"2010","Employed","West Germany","","","","","","","","","","","","","",""
"2010","Not Employed","East Germany","","","","","","","","","","","","","",""
"2010","Not Employed","West Germany","","","","","","","","","","","","","",""
"2011","Employed","East Germany","","","","","","","","","","","","","",""
"2011","Employed","West Germany","","","","","","","","","","","","","",""
"2011","Not Employed","East Germany","","","","","","","","","","","","","",""
"2011","Not Employed","West Germany","","","","","","","","","","","","","",""
"2012","Employed","East Germany","3.4","3","998","1","2","5","6","7","3.3","3.5","1","7","3","3"
"2012","Employed","West Germany","3.55","4","4377","1","2","5","6","7","3.5","3.6","1","7","3","3"
"2012","Not Employed","East Germany","4.06","4","339","2","3","5","6","7","3.88","4.24","1","7","4","4"
"2012","Not Employed","West Germany","3.95","4","1407","2","3","5","6","7","3.86","4.04","1","7","4","4"
"2013","Employed","East Germany","3.57","3","2597","2","2","5","6","7","3.51","3.63","1","7","3","4"
"2013","Employed","West Germany","3.56","4","8951","1","2","5","6","7","3.53","3.59","1","7","3","4"
"2013","Not Employed","East Germany","3.91","4","1860","2","2","5","6","7","3.83","3.99","1","7","4","4"
"2013","Not Employed","West Germany","3.75","4","5435","1","2","5","6","7","3.7","3.8","1","7","4","4"
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","","","","","","","","","","","","","",""
"2015","Employed","West Germany","","","","","","","","","","","","","",""
"2015","Not Employed","East Germany","","","","","","","","","","","","","",""
"2015","Not Employed","West Germany","","","","","","","","","","","","","",""
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","","","","","","","","","","","","","",""
"2016","Not Employed","West Germany","","","","","","","","","","","","","",""
"2017","Employed","East Germany","3.62","4","3640","2","2","5","6","7","3.57","3.67","1","7","3","4"
"2017","Employed","West Germany","3.57","3","14656","1","2","5","6","7","3.54","3.6","1","7","3","4"
"2017","Not Employed","East Germany","3.83","4","2457","2","3","5","6","7","3.76","3.9","1","7","4","4"
"2017","Not Employed","West Germany","3.75","4","8526","1","2","5","6","7","3.71","3.79","1","7","4","4"
"2018","Employed","East Germany","","","","","","","","","","","","","",""
"2018","Employed","West Germany","","","","","","","","","","","","","",""
"2018","Not Employed","East Germany","","","","","","","","","","","","","",""
"2018","Not Employed","West Germany","","","","","","","","","","","","","",""
"2019","Employed","East Germany","3.45","3","3600","1","2","5","6","7","3.4","3.5","1","7","3","3"
"2019","Employed","West Germany","3.33","3","14046","1","2","5","6","7","3.3","3.36","1","7","3","3"
"2019","Not Employed","East Germany","3.66","4","1959","1","2","5","6","7","3.58","3.74","1","7","3","4"
"2019","Not Employed","West Germany","3.52","4","6081","1","2","5","6","7","3.48","3.56","1","7","3","4"
