"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(Married) couple without C.","direct migration background","3.86","4","695","1","2","5","6","7","3.73","3.99","1","7","4","4"
"2005","(Married) couple without C.","indirect migration background","3.35","3","112","1","2","5","5","7","3.03","3.67","1","7","3","4"
"2005","(Married) couple without C.","no migration background","3.87","4","6196","1","2","5","6","7","3.83","3.91","1","7","4","4"
"2005","1-pers.-HH","direct migration background","3.77","4","212","1","2","5","6","7","3.52","4.02","1","7","3","4"
"2005","1-pers.-HH","indirect migration background","3.39","3","93","2","2","4","6","7","3.05","3.73","1","7","3","4"
"2005","1-pers.-HH","no migration background","3.61","4","2651","1","2","5","6","7","3.54","3.68","1","7","3","4"
"2005","Couple + C. GT 16 ","direct migration background","3.74","4","404","1","3","5","6","7","3.57","3.91","1","7","3","4"
"2005","Couple + C. GT 16 ","indirect migration background","3.79","4","207","2","3","5","6","7","3.57","4.01","1","7","3","4"
"2005","Couple + C. GT 16 ","no migration background","3.75","4","3034","2","2","5","6","7","3.69","3.81","1","7","4","4"
"2005","Couple + C. LE 16","direct migration background","3.64","3","527","1","2","5","6","7","3.49","3.79","1","7","3","4"
"2005","Couple + C. LE 16","indirect migration background","3.77","4","176","1","2","5","6","7","3.51","4.03","1","7","3","4"
"2005","Couple + C. LE 16","no migration background","3.59","4","3002","1","2","5","6","7","3.53","3.65","1","7","3","4"
"2005","Couple + C. LE and GT 16","direct migration background","3.68","3","284","1","2","5","6","7","3.47","3.89","1","7","3","4"
"2005","Couple + C. LE and GT 16","indirect migration background","3.88","4","127","2","2","5","7","7","3.58","4.18","1","7","3","4"
"2005","Couple + C. LE and GT 16","no migration background","3.69","4","1291","1","2","5","6","7","3.6","3.78","1","7","3","4"
"2005","Single parent","direct migration background","4.09","4","125","2","3","5","7","7","3.8","4.38","1","7","4","4"
"2005","Single parent","indirect migration background","3.34","3","78","2","2","5","5","7","2.97","3.71","1","7","3","4"
"2005","Single parent","no migration background","3.74","4","901","1","2","5","6","7","3.63","3.85","1","7","4","4"
"2006","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2006","Single parent","direct migration background","","","","","","","","","","","","","",""
"2006","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2006","Single parent","no migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2007","Single parent","direct migration background","","","","","","","","","","","","","",""
"2007","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2007","Single parent","no migration background","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2008","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2008","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2008","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2008","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2008","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2008","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2008","Single parent","direct migration background","","","","","","","","","","","","","",""
"2008","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2008","Single parent","no migration background","","","","","","","","","","","","","",""
"2009","(Married) couple without C.","direct migration background","3.7","4","517","1","2","5","6","7","3.55","3.85","1","7","3","4"
"2009","(Married) couple without C.","indirect migration background","3.59","3.02","114","2","3","4","6","7","3.29","3.89","1","7","3","4"
"2009","(Married) couple without C.","no migration background","3.7","4","5987","2","2","5","6","7","3.66","3.74","1","7","4","4"
"2009","1-pers.-HH","direct migration background","3.63","3.92","183","1","2","5","6","7","3.38","3.88","1","7","3","4"
"2009","1-pers.-HH","indirect migration background","3.5","3","77","1","2","5","6","7","3.12","3.88","1","7","3","4"
"2009","1-pers.-HH","no migration background","3.59","4","2618","1","2","5","6","7","3.52","3.66","1","7","3","4"
