"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","Female","3.96","4","2772","2","3","5","6","7","3.9","4.02","1","7","4","4"
"2005","16-34 y.","Male","3.47","3","2547","1","2","5","6","7","3.41","3.53","1","7","3","3"
"2005","35-65 y.","Female","4","4","5981","2","3","5","6","7","3.96","4.04","1","7","4","4"
"2005","35-65 y.","Male","3.43","3","5607","1","2","5","6","7","3.39","3.47","1","7","3","3"
"2005","66 and older","Female","3.97","4","2043","1","2","5","7","7","3.89","4.05","1","7","4","4"
"2005","66 and older","Male","3.58","4","1722","1","2","5","6","7","3.5","3.66","1","7","3","4"
"2006","16-34 y.","Female","","","","","","","","","","","","","",""
"2006","16-34 y.","Male","","","","","","","","","","","","","",""
"2006","35-65 y.","Female","","","","","","","","","","","","","",""
"2006","35-65 y.","Male","","","","","","","","","","","","","",""
"2006","66 and older","Female","","","","","","","","","","","","","",""
"2006","66 and older","Male","","","","","","","","","","","","","",""
"2007","16-34 y.","Female","","","","","","","","","","","","","",""
"2007","16-34 y.","Male","","","","","","","","","","","","","",""
"2007","35-65 y.","Female","","","","","","","","","","","","","",""
"2007","35-65 y.","Male","","","","","","","","","","","","","",""
"2007","66 and older","Female","","","","","","","","","","","","","",""
"2007","66 and older","Male","","","","","","","","","","","","","",""
"2008","16-34 y.","Female","","","","","","","","","","","","","",""
"2008","16-34 y.","Male","","","","","","","","","","","","","",""
"2008","35-65 y.","Female","","","","","","","","","","","","","",""
"2008","35-65 y.","Male","","","","","","","","","","","","","",""
"2008","66 and older","Female","","","","","","","","","","","","","",""
"2008","66 and older","Male","","","","","","","","","","","","","",""
"2009","16-34 y.","Female","3.85","4","2071","2","3","5","6","7","3.78","3.92","1","7","4","4"
"2009","16-34 y.","Male","3.38","3","1919","1","2","5","6","7","3.31","3.45","1","7","3","3"
"2009","35-65 y.","Female","3.9","4","5145","2","3","5","6","7","3.85","3.95","1","7","4","4"
"2009","35-65 y.","Male","3.36","3","4706","1","2","4","6","7","3.31","3.41","1","7","3","3"
"2009","66 and older","Female","3.93","4","2184","1","3","5","6","7","3.86","4","1","7","4","4"
"2009","66 and older","Male","3.43","3","1961","1","2","5","6","7","3.36","3.5","1","7","3","3"
"2010","16-34 y.","Female","","","","","","","","","","","","","",""
"2010","16-34 y.","Male","","","","","","","","","","","","","",""
"2010","35-65 y.","Female","","","","","","","","","","","","","",""
"2010","35-65 y.","Male","","","","","","","","","","","","","",""
"2010","66 and older","Female","","","","","","","","","","","","","",""
"2010","66 and older","Male","","","","","","","","","","","","","",""
