"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","(Married) couple without C.","3.53","3","1731","2","2","5","6","7","3.45","3.61","1","7","3","4"
"2005","college entrance qualification","1-pers.-HH","3.52","3","785","1","2","5","6","7","3.41","3.63","1","7","3","4"
"2005","college entrance qualification","Couple + C. GT 16 ","3.7","4","899","2","2","5","6","7","3.6","3.8","1","7","3","4"
"2005","college entrance qualification","Couple + C. LE 16","3.45","3","1148","2","2","5","6","7","3.36","3.54","1","7","3","3"
"2005","college entrance qualification","Couple + C. LE and GT 16","3.58","3","331","1","2","5","6","7","3.41","3.75","1","7","3","4"
"2005","college entrance qualification","Single parent","3.75","4","188","2","2","5","6","7","3.51","3.99","1","7","4","4"
"2005","lower secondary degree","(Married) couple without C.","3.97","4","2986","1","2","5","6","7","3.91","4.03","1","7","4","4"
"2005","lower secondary degree","1-pers.-HH","3.65","4","1234","1","2","5","6","7","3.55","3.75","1","7","4","4"
"2005","lower secondary degree","Couple + C. GT 16 ","3.8","4","974","1","2","5","6","7","3.69","3.91","1","7","4","4"
"2005","lower secondary degree","Couple + C. LE 16","3.55","4","932","1","2","5","6","7","3.44","3.66","1","7","3","4"
"2005","lower secondary degree","Couple + C. LE and GT 16","3.78","4","389","1","2","5","7","7","3.6","3.96","1","7","4","4"
"2005","lower secondary degree","Single parent","3.69","4","348","1","2","5","6","7","3.5","3.88","1","7","3","4"
"2005","no degree/no degree yet","(Married) couple without C.","3.7","3","84","2","3","5","6","7","3.32","4.08","1","7","3","4"
"2005","no degree/no degree yet","1-pers.-HH","3.92","4","36","1","2","6","7","7","3.22","4.62","1","7","3","5"
"2005","no degree/no degree yet","Couple + C. GT 16 ","3.87","4","305","2","3","5","6","7","3.68","4.06","1","7","3","4"
"2005","no degree/no degree yet","Couple + C. LE 16","3.86","3","37","2","2","6","7","7","3.22","4.5","1","7","3","5"
"2005","no degree/no degree yet","Couple + C. LE and GT 16","3.75","3","284","1","2","5","6","7","3.55","3.95","1","7","3","4"
"2005","no degree/no degree yet","Single parent","3.67","3","118","1","2","5","6","7","3.33","4.01","1","7","3","4"
"2005","Other degree","(Married) couple without C.","4","4","344","1","2","6","7","7","3.8","4.2","1","7","4","4"
"2005","Other degree","1-pers.-HH","3.61","4","97","1","2","5","6","7","3.22","4","1","7","3","4"
"2005","Other degree","Couple + C. GT 16 ","3.73","4","220","1","2","5","6","7","3.49","3.97","1","7","3","4"
"2005","Other degree","Couple + C. LE 16","3.84","4","208","1","2","5","6","7","3.6","4.08","1","7","4","4"
"2005","Other degree","Couple + C. LE and GT 16","3.38","3","118","1","2","4","6","7","3.04","3.72","1","7","3","4"
"2005","Other degree","Single parent","4.15","4","62","2","3","5","7","7","3.72","4.58","1","7","3","5"
"2005","secondary school degree","(Married) couple without C.","3.87","4","1797","2","2","5","6","7","3.79","3.95","1","7","4","4"
"2005","secondary school degree","1-pers.-HH","3.61","4","767","1","2","5","6","7","3.49","3.73","1","7","3","4"
"2005","secondary school degree","Couple + C. GT 16 ","3.68","4","1109","2","2","5","6","7","3.58","3.78","1","7","4","4"
"2005","secondary school degree","Couple + C. LE 16","3.7","4","1361","1","2","5","6","7","3.61","3.79","1","7","4","4"
"2005","secondary school degree","Couple + C. LE and GT 16","3.79","4","499","1","2","5","6","7","3.64","3.94","1","7","3","4"
