"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","Ostdeutschland, neue Bundeslaender","3.65","4","1127","2","2","5","6","7","3.56","3.74","1","7","3","4"
"2005","college entrance qualification","Westdeutschland, alte Bundeslaender","3.52","3","4060","1","2","5","6","7","3.47","3.57","1","7","3","3"
"2005","lower secondary degree","Ostdeutschland, neue Bundeslaender","3.84","4","1388","1","2","5","6","7","3.75","3.93","1","7","4","4"
"2005","lower secondary degree","Westdeutschland, alte Bundeslaender","3.79","4","5685","1","2","5","6","7","3.74","3.84","1","7","4","4"
"2005","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","4.09","4","167","2","3","6","7","7","3.83","4.35","1","7","4","4"
"2005","no degree/no degree yet","Westdeutschland, alte Bundeslaender","3.74","4","735","1","2","5","6","7","3.61","3.87","1","7","3","4"
"2005","Other degree","Ostdeutschland, neue Bundeslaender","4.07","4","49","1","3","6","7","7","3.48","4.66","1","7","3","5"
"2005","Other degree","Westdeutschland, alte Bundeslaender","3.84","4","1065","1","2","5","6","7","3.73","3.95","1","7","4","4"
"2005","secondary school degree","Ostdeutschland, neue Bundeslaender","3.81","4","2219","1","2","5","6","7","3.74","3.88","1","7","4","4"
"2005","secondary school degree","Westdeutschland, alte Bundeslaender","3.71","4","3791","1","2","5","6","7","3.66","3.76","1","7","4","4"
"2006","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","college entrance qualification","Ostdeutschland, neue Bundeslaender","3.45","3","1082","2","2","4","6","7","3.36","3.54","1","7","3","4"
"2009","college entrance qualification","Westdeutschland, alte Bundeslaender","3.54","3","3808","2","2","5","6","7","3.49","3.59","1","7","3","3"
"2009","lower secondary degree","Ostdeutschland, neue Bundeslaender","3.78","4","1194","1","2","5","6","7","3.68","3.88","1","7","4","4"
"2009","lower secondary degree","Westdeutschland, alte Bundeslaender","3.64","4","4713","1","2","5","6","7","3.59","3.69","1","7","4","4"
"2009","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","4.25","4","74","2","3","5","6","7","3.89","4.61","1","7","4","5"
"2009","no degree/no degree yet","Westdeutschland, alte Bundeslaender","3.75","4","410","1","2","5","6","7","3.58","3.92","1","7","3","4"
"2009","Other degree","Ostdeutschland, neue Bundeslaender","4.58","5","46","2","3","6","6","7","4.08","5.08","1","7","4","5"
"2009","Other degree","Westdeutschland, alte Bundeslaender","3.71","4","754","1","2","5","6","7","3.59","3.83","1","7","3","4"
"2009","secondary school degree","Ostdeutschland, neue Bundeslaender","3.8","4","2007","2","2","5","6","7","3.73","3.87","1","7","4","4"
"2009","secondary school degree","Westdeutschland, alte Bundeslaender","3.62","4","3392","2","2","5","6","7","3.56","3.68","1","7","3","4"
"2010","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
