"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Ostdeutschland, neue Bundeslaender","Female","4.04","4","2623","2","3","5","6","7","3.97","4.11","1","7","4","4"
"2005","Ostdeutschland, neue Bundeslaender","Male","3.57","4","2418","1","2","5","6","7","3.5","3.64","1","7","3","4"
"2005","Westdeutschland, alte Bundeslaender","Female","3.97","4","8173","2","3","5","6","7","3.93","4.01","1","7","4","4"
"2005","Westdeutschland, alte Bundeslaender","Male","3.44","3","7458","1","2","5","6","7","3.4","3.48","1","7","3","3"
"2006","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2006","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2006","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2006","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2007","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2007","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2007","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2007","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2008","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2008","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2008","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2008","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2009","Ostdeutschland, neue Bundeslaender","Female","4.02","4","2352","2","3","5","6","7","3.95","4.09","1","7","4","4"
"2009","Ostdeutschland, neue Bundeslaender","Male","3.45","3","2182","1","2","5","6","7","3.38","3.52","1","7","3","3"
"2009","Westdeutschland, alte Bundeslaender","Female","3.87","4","7048","2","3","5","6","7","3.83","3.91","1","7","4","4"
"2009","Westdeutschland, alte Bundeslaender","Male","3.36","3","6404","1","2","5","6","7","3.32","3.4","1","7","3","3"
"2010","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2010","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2010","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2010","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2011","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2011","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2011","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2011","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2012","Ostdeutschland, neue Bundeslaender","Female","3.79","4","807","2","2","5","6","7","3.67","3.91","1","7","4","4"
"2012","Ostdeutschland, neue Bundeslaender","Male","3.27","3","530","1","2","5","5","7","3.13","3.41","1","7","3","3"
"2012","Westdeutschland, alte Bundeslaender","Female","3.88","4","3427","2","2","5","6","7","3.82","3.94","1","7","4","4"
"2012","Westdeutschland, alte Bundeslaender","Male","3.35","3","2357","1","2","5","6","7","3.28","3.42","1","7","3","3"
"2013","Ostdeutschland, neue Bundeslaender","Female","3.97","4","2355","2","3","5","6","7","3.9","4.04","1","7","4","4"
"2013","Ostdeutschland, neue Bundeslaender","Male","3.46","3","2102","1","2","5","6","7","3.39","3.53","1","7","3","3"
"2013","Westdeutschland, alte Bundeslaender","Female","3.89","4","7670","2","3","5","6","7","3.85","3.93","1","7","4","4"
"2013","Westdeutschland, alte Bundeslaender","Male","3.36","3","6716","1","2","5","6","7","3.32","3.4","1","7","3","3"
"2014","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2014","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2014","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2014","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2015","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2015","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2015","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2015","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2016","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2016","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2016","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2016","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2017","Ostdeutschland, neue Bundeslaender","Female","3.92","4","3204","2","3","5","6","7","3.86","3.98","1","7","4","4"
"2017","Ostdeutschland, neue Bundeslaender","Male","3.48","3","2893","1","2","5","6","7","3.42","3.54","1","7","3","3"
"2017","Westdeutschland, alte Bundeslaender","Female","3.87","4","12100","2","2","5","6","7","3.84","3.9","1","7","4","4"
"2017","Westdeutschland, alte Bundeslaender","Male","3.38","3","11082","1","2","5","6","7","3.35","3.41","1","7","3","3"
"2018","Ostdeutschland, neue Bundeslaender","Female","","","","","","","","","","","","","",""
"2018","Ostdeutschland, neue Bundeslaender","Male","","","","","","","","","","","","","",""
"2018","Westdeutschland, alte Bundeslaender","Female","","","","","","","","","","","","","",""
"2018","Westdeutschland, alte Bundeslaender","Male","","","","","","","","","","","","","",""
"2019","Ostdeutschland, neue Bundeslaender","Female","3.71","4","2914","2","2","5","6","7","3.65","3.77","1","7","4","4"
"2019","Ostdeutschland, neue Bundeslaender","Male","3.34","3","2644","1","2","5","6","7","3.28","3.4","1","7","3","3"
