"ple0004","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Strong","2002","lower secondary degree","1-pers.-HH","351","0.276209639336735","0.252125567644014","0.300293711029456"
"Strong","2002","lower secondary degree","(Married) couple without C. ","676","0.205150983214625","0.191547570430819","0.21875439599843"
"Strong","2002","lower secondary degree","Single parent ","49","0.120193812928857","0.0875837999442319","0.152803825913483"
"Strong","2002","lower secondary degree","Couple + C. LE 16 ","50","0.0369162003836657","0.0265865971031505","0.0472458036641808"
"Strong","2002","lower secondary degree","Couple + C. GT 16 ","121","0.116965908296391","0.0985271764988192","0.135404640093963"
"Strong","2002","lower secondary degree","Couple + C. LE and GT 16","27","","",""
"Strong","2002","secondary school degree","1-pers.-HH","97","0.149498435155776","0.124585975594731","0.174410894716821"
"Strong","2002","secondary school degree","(Married) couple without C. ","160","0.108725581681781","0.0945019410806335","0.122949222282928"
"Strong","2002","secondary school degree","Single parent ","21","","",""
"Strong","2002","secondary school degree","Couple + C. LE 16 ","42","0.0207220974772031","0.0139722661583111","0.0274719287960951"
"Strong","2002","secondary school degree","Couple + C. GT 16 ","52","0.0364858720797008","0.025925786723989","0.0470459574354127"
"Strong","2002","secondary school degree","Couple + C. LE and GT 16","14","","",""
"Strong","2002","college entrance qualification","1-pers.-HH","50","0.0730418901178321","0.0546391057780304","0.0914446744576338"
"Strong","2002","college entrance qualification","(Married) couple without C. ","118","0.0878704835812514","0.0745105805980936","0.101230386564409"
"Strong","2002","college entrance qualification","Single parent ","12","","",""
"Strong","2002","college entrance qualification","Couple + C. LE 16 ","15","","",""
"Strong","2002","college entrance qualification","Couple + C. GT 16 ","31","0.050700931251497","0.037130591210581","0.0642712712924131"
"Strong","2002","college entrance qualification","Couple + C. LE and GT 16","4","","",""
"Strong","2002","Other degree","1-pers.-HH","22","","",""
"Strong","2002","Other degree","(Married) couple without C. ","71","0.181656648664126","0.143390988032699","0.219922309295553"
"Strong","2002","Other degree","Single parent ","11","","",""
"Strong","2002","Other degree","Couple + C. LE 16 ","6","","",""
"Strong","2002","Other degree","Couple + C. GT 16 ","31","0.120644203945438","0.078732082401826","0.162556325489051"
