"ple0004","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Strong","2002","no migration background","(0) in school","2","","",""
"Strong","2002","no migration background","(1a) inadequately completed","18","","",""
"Strong","2002","no migration background","(1b) general elementary school","357","0.250637644355386","0.228814824838923","0.272460463871849"
"Strong","2002","no migration background","(1c) basic vocational qualification","905","0.171359795935653","0.161600421789149","0.181119170082158"
"Strong","2002","no migration background","(2b) intermediate general qualification","22","","",""
"Strong","2002","no migration background","(2a) intermediate vocational","305","0.0782315586288938","0.0708237402346542","0.0856393770231335"
"Strong","2002","no migration background","(2c_gen) general maturity certificate","6","","",""
"Strong","2002","no migration background","(2c_voc) vocational maturity certificate","75","0.0824097994889296","0.06703583188023","0.0977837670976293"
"Strong","2002","no migration background","(3a) lower tertiary education","111","0.079279027744474","0.0664056922621931","0.0921523632267549"
"Strong","2002","no migration background","(3b) higher tertiary education","100","0.0541040999350083","0.045070383567701","0.0631378163023155"
"Strong","2002","direct migration background","(0) in school","","","",""
"Strong","2002","direct migration background","(1a) inadequately completed","45","0.195799484847716","0.141611571614235","0.249987398081198"
"Strong","2002","direct migration background","(1b) general elementary school","101","0.179145426012021","0.149710681777681","0.208580170246361"
"Strong","2002","direct migration background","(1c) basic vocational qualification","83","0.101293875657081","0.0802543962251317","0.122333355089031"
"Strong","2002","direct migration background","(2b) intermediate general qualification","4","","",""
"Strong","2002","direct migration background","(2a) intermediate vocational","12","","",""
"Strong","2002","direct migration background","(2c_gen) general maturity certificate","5","","",""
"Strong","2002","direct migration background","(2c_voc) vocational maturity certificate","21","","",""
"Strong","2002","direct migration background","(3a) lower tertiary education","7","","",""
"Strong","2002","direct migration background","(3b) higher tertiary education","26","","",""
"Strong","2002","indirect migration background","(0) in school","2","","",""
"Strong","2002","indirect migration background","(1a) inadequately completed","1","","",""
"Strong","2002","indirect migration background","(1b) general elementary school","7","","",""
"Strong","2002","indirect migration background","(1c) basic vocational qualification","8","","",""
"Strong","2002","indirect migration background","(2b) intermediate general qualification","3","","",""
"Strong","2002","indirect migration background","(2a) intermediate vocational","5","","",""
"Strong","2002","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Strong","2002","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Strong","2002","indirect migration background","(3a) lower tertiary education","2","","",""
"Strong","2002","indirect migration background","(3b) higher tertiary education","","","",""
"A little","2002","no migration background","(0) in school","34","0.0862681735788455","0.0612813011467183","0.111255046010973"
"A little","2002","no migration background","(1a) inadequately completed","32","0.387817493961981","0.28170665779355","0.493928330130413"
"A little","2002","no migration background","(1b) general elementary school","560","0.385542041821679","0.361033146732433","0.410050936910925"
"A little","2002","no migration background","(1c) basic vocational qualification","2084","0.368168064982745","0.355676744717332","0.380659385248159"
"A little","2002","no migration background","(2b) intermediate general qualification","108","0.218989802714215","0.183444131661263","0.254535473767167"
"A little","2002","no migration background","(2a) intermediate vocational","1334","0.265123148577528","0.252946731207763","0.277299565947293"
"A little","2002","no migration background","(2c_gen) general maturity certificate","73","0.132095593824558","0.106438046152119","0.157753141496997"
"A little","2002","no migration background","(2c_voc) vocational maturity certificate","258","0.236723054100867","0.212958290432122","0.260487817769612"
"A little","2002","no migration background","(3a) lower tertiary education","479","0.313809346277458","0.291698607793276","0.335920084761639"
"A little","2002","no migration background","(3b) higher tertiary education","520","0.229759349433142","0.212960501253589","0.246558197612694"
"A little","2002","direct migration background","(0) in school","2","","",""
"A little","2002","direct migration background","(1a) inadequately completed","84","0.430763910247873","0.363143103237144","0.498384717258603"
"A little","2002","direct migration background","(1b) general elementary school","227","0.340502236060756","0.304128246236132","0.37687622588538"
"A little","2002","direct migration background","(1c) basic vocational qualification","245","0.33225472777186","0.299409253217399","0.365100202326321"
"A little","2002","direct migration background","(2b) intermediate general qualification","8","","",""
"A little","2002","direct migration background","(2a) intermediate vocational","44","0.233720183744007","0.169342425485873","0.298097942002141"
"A little","2002","direct migration background","(2c_gen) general maturity certificate","26","","",""
"A little","2002","direct migration background","(2c_voc) vocational maturity certificate","101","0.357878903790922","0.304686782232144","0.4110710253497"
"A little","2002","direct migration background","(3a) lower tertiary education","25","","",""
"A little","2002","direct migration background","(3b) higher tertiary education","81","0.302407768701824","0.25077700026562","0.354038537138029"
"A little","2002","indirect migration background","(0) in school","7","","",""
"A little","2002","indirect migration background","(1a) inadequately completed","","","",""
"A little","2002","indirect migration background","(1b) general elementary school","20","","",""
"A little","2002","indirect migration background","(1c) basic vocational qualification","23","","",""
"A little","2002","indirect migration background","(2b) intermediate general qualification","12","","",""
"A little","2002","indirect migration background","(2a) intermediate vocational","23","","",""
"A little","2002","indirect migration background","(2c_gen) general maturity certificate","7","","",""
"A little","2002","indirect migration background","(2c_voc) vocational maturity certificate","10","","",""
"A little","2002","indirect migration background","(3a) lower tertiary education","3","","",""
"A little","2002","indirect migration background","(3b) higher tertiary education","6","","",""
"Not at all","2002","no migration background","(0) in school","449","0.909413283235063","0.883869211328365","0.93495735514176"
