"ple0004","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Strong","2002","in school","Urban Area","2","","",""
"Strong","2002","in school","Rural Area","2","","",""
"Strong","2002","inadequately","Urban Area","50","0.210397585542348","0.156660196196017","0.26413497488868"
"Strong","2002","inadequately","Rural Area","11","","",""
"Strong","2002","general elemantary","Urban Area","329","0.200834650489807","0.183148129087572","0.218521171892042"
"Strong","2002","general elemantary","Rural Area","159","0.188891449818496","0.163922071265214","0.213860828371778"
"Strong","2002","middle vocational","Urban Area","788","0.126624710408542","0.119060061224458","0.134189359592626"
"Strong","2002","middle vocational","Rural Area","437","0.116278089361256","0.106591551285424","0.125964627437087"
"Strong","2002","vocational + Abi","Urban Area","62","0.0991861650264066","0.0797545354646718","0.118617794588141"
"Strong","2002","vocational + Abi","Rural Area","17","","",""
"Strong","2002","higher vocational","Urban Area","88","0.102080206593562","0.0844202080769614","0.119740205110163"
"Strong","2002","higher vocational","Rural Area","44","0.0799699464373693","0.0585671796804214","0.101372713194317"
"Strong","2002","higher education","Urban Area","155","0.068078424933908","0.0594280756346077","0.0767287742332084"
"Strong","2002","higher education","Rural Area","91","0.0872066073116766","0.071904986274775","0.102508228348578"
"A little","2002","in school","Urban Area","29","","",""
"A little","2002","in school","Rural Area","14","","",""
"A little","2002","inadequately","Urban Area","91","0.42965910503253","0.364393973093839","0.494924236971222"
"A little","2002","inadequately","Rural Area","17","","",""
"A little","2002","general elemantary","Urban Area","628","0.343565893854339","0.322600386825092","0.364531400883587"
"A little","2002","general elemantary","Rural Area","298","0.335621928638382","0.305499158830366","0.365744698446397"
"A little","2002","middle vocational","Urban Area","2110","0.301282736104236","0.290845945510877","0.311719526697595"
"A little","2002","middle vocational","Rural Area","1324","0.323904773386189","0.309763958274167","0.338045588498211"
"A little","2002","vocational + Abi","Urban Area","205","0.247052365180414","0.219014622598152","0.275090107762675"
"A little","2002","vocational + Abi","Rural Area","54","0.22494294223205","0.1749528753991","0.274933009065"
"A little","2002","higher vocational","Urban Area","329","0.308827065639202","0.281877475839573","0.335776655438832"
"A little","2002","higher vocational","Rural Area","230","0.409684813852738","0.37088117804593","0.448488449659547"
"A little","2002","higher education","Urban Area","726","0.247994577609987","0.233163565471692","0.262825589748283"
"A little","2002","higher education","Rural Area","388","0.339083273798903","0.313408710947678","0.364757836650128"
"Not at all","2002","in school","Urban Area","397","0.92181331141203","0.896379344372498","0.947247278451562"
"Not at all","2002","in school","Rural Area","171","0.891359978910794","0.846758549874584","0.935961407947003"
"Not at all","2002","inadequately","Urban Area","80","0.359943309425122","0.29666159628811","0.423225022562133"
"Not at all","2002","inadequately","Rural Area","34","0.549644989570938","0.425802155394301","0.673487823747574"
"Not at all","2002","general elemantary","Urban Area","1014","0.455599455655854","0.433612978316219","0.477585932995488"
"Not at all","2002","general elemantary","Rural Area","487","0.475486621543122","0.443629280130384","0.507343962955861"
"Not at all","2002","middle vocational","Urban Area","4526","0.572092553487222","0.560837769112316","0.583347337862129"
"Not at all","2002","middle vocational","Rural Area","2446","0.559817137252555","0.544816783717929","0.574817490787181"
"Not at all","2002","vocational + Abi","Urban Area","642","0.65376146979318","0.62283263862902","0.684690300957339"
"Not at all","2002","vocational + Abi","Rural Area","197","0.703754565137073","0.649088584922368","0.758420545351779"
"Not at all","2002","higher vocational","Urban Area","712","0.589092727767235","0.560393853304127","0.617791602230343"
"Not at all","2002","higher vocational","Rural Area","343","0.510345239709893","0.470901095895251","0.549789383524534"
"Not at all","2002","higher education","Urban Area","2376","0.683926997456105","0.667959465775196","0.699894529137013"
"Not at all","2002","higher education","Rural Area","827","0.57371011888942","0.546889100159628","0.600531137619212"
"Strong","2003","in school","Urban Area","","","",""
"Strong","2003","in school","Rural Area","","","",""
"Strong","2003","inadequately","Urban Area","","","",""
"Strong","2003","inadequately","Rural Area","","","",""
"Strong","2003","general elemantary","Urban Area","","","",""
"Strong","2003","general elemantary","Rural Area","","","",""
"Strong","2003","middle vocational","Urban Area","","","",""
"Strong","2003","middle vocational","Rural Area","","","",""
"Strong","2003","vocational + Abi","Urban Area","","","",""
"Strong","2003","vocational + Abi","Rural Area","","","",""
"Strong","2003","higher vocational","Urban Area","","","",""
"Strong","2003","higher vocational","Rural Area","","","",""
"Strong","2003","higher education","Urban Area","","","",""
"Strong","2003","higher education","Rural Area","","","",""
"A little","2003","in school","Urban Area","","","",""
"A little","2003","in school","Rural Area","","","",""
"A little","2003","inadequately","Urban Area","","","",""
"A little","2003","inadequately","Rural Area","","","",""
"A little","2003","general elemantary","Urban Area","","","",""
"A little","2003","general elemantary","Rural Area","","","",""
"A little","2003","middle vocational","Urban Area","","","",""
"A little","2003","middle vocational","Rural Area","","","",""
"A little","2003","vocational + Abi","Urban Area","","","",""
"A little","2003","vocational + Abi","Rural Area","","","",""
"A little","2003","higher vocational","Urban Area","","","",""
"A little","2003","higher vocational","Rural Area","","","",""
"A little","2003","higher education","Urban Area","","","",""
"A little","2003","higher education","Rural Area","","","",""
"Not at all","2003","in school","Urban Area","","","",""
"Not at all","2003","in school","Rural Area","","","",""
"Not at all","2003","inadequately","Urban Area","","","",""
"Not at all","2003","inadequately","Rural Area","","","",""
"Not at all","2003","general elemantary","Urban Area","","","",""
"Not at all","2003","general elemantary","Rural Area","","","",""
"Not at all","2003","middle vocational","Urban Area","","","",""
"Not at all","2003","middle vocational","Rural Area","","","",""
"Not at all","2003","vocational + Abi","Urban Area","","","",""
"Not at all","2003","vocational + Abi","Rural Area","","","",""
"Not at all","2003","higher vocational","Urban Area","","","",""
"Not at all","2003","higher vocational","Rural Area","","","",""
"Not at all","2003","higher education","Urban Area","","","",""
"Not at all","2003","higher education","Rural Area","","","",""
"Strong","2004","in school","Urban Area","6","","",""
"Strong","2004","in school","Rural Area","1","","",""
