"ple0004","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"A little","2002","direct migration background","East Germany","57","0.481706186000865","0.390383580169637","0.573028791832092","2"
"A little","2002","no migration background","West Germany","3780","0.292794642362486","0.285310747619606","0.300278537105366","2"
"A little","2002","no migration background","East Germany","1723","0.344837742701058","0.332050866338084","0.357624619064033","2"
"A little","2002","direct migration background","West Germany","798","0.309539018673958","0.292091451096826","0.326986586251091","2"
"A little","2002","indirect migration background","West Germany","110","0.187974464348069","0.160124703857947","0.215824224838192","2"
"A little","2002","indirect migration background","East Germany","3","","","","2"
"Not at all","2002","direct migration background","West Germany","1617","0.579414116936685","0.560783402909621","0.598044830963749","3"
"Not at all","2002","direct migration background","East Germany","34","0.296085928436733","0.212647161330066","0.3795246955434","3"
"Not at all","2002","no migration background","West Germany","9069","0.583616761469653","0.575509319769531","0.591724203169775","3"
"Not at all","2002","no migration background","East Germany","3028","0.530012158841841","0.516585471942189","0.543438845741492","3"
"Not at all","2002","indirect migration background","West Germany","618","0.763143267636855","0.732836955026796","0.793449580246913","3"
"Not at all","2002","indirect migration background","East Germany","18","","","","3"
"Strong","2002","no migration background","West Germany","1353","0.123588596167861","0.118175863894101","0.129001328441622","1"
"Strong","2002","no migration background","East Germany","557","0.125150098457101","0.11624856137498","0.134051635539222","1"
"Strong","2002","direct migration background","West Germany","282","0.111046864389357","0.0991891714236282","0.122904557355085","1"
"Strong","2002","direct migration background","East Germany","24","","","","1"
"Strong","2002","indirect migration background","West Germany","28","","","","1"
"Strong","2002","indirect migration background","East Germany","3","","","","1"
"A little","2003","direct migration background","East Germany","","","","","2"
"A little","2003","no migration background","West Germany","","","","","2"
"A little","2003","no migration background","East Germany","","","","","2"
"A little","2003","direct migration background","West Germany","","","","","2"
"A little","2003","indirect migration background","West Germany","","","","","2"
"A little","2003","indirect migration background","East Germany","","","","","2"
"Not at all","2003","no migration background","West Germany","","","","","3"
"Not at all","2003","no migration background","East Germany","","","","","3"
"Not at all","2003","direct migration background","West Germany","","","","","3"
"Not at all","2003","direct migration background","East Germany","","","","","3"
"Not at all","2003","indirect migration background","West Germany","","","","","3"
"Not at all","2003","indirect migration background","East Germany","","","","","3"
"Strong","2003","no migration background","West Germany","","","","","1"
"Strong","2003","no migration background","East Germany","","","","","1"
"Strong","2003","direct migration background","West Germany","","","","","1"
"Strong","2003","direct migration background","East Germany","","","","","1"
"Strong","2003","indirect migration background","West Germany","","","","","1"
"Strong","2003","indirect migration background","East Germany","","","","","1"
"A little","2004","direct migration background","West Germany","724","0.295800566285419","0.277698731470317","0.313902401100522","2"
"A little","2004","direct migration background","East Germany","52","0.522082240025509","0.425144241214799","0.619020238836219","2"
"A little","2004","no migration background","West Germany","3598","0.302596829816514","0.294763356106233","0.310430303526795","2"
"A little","2004","no migration background","East Germany","1671","0.337253001898721","0.324284135555064","0.350221868242377","2"
"A little","2004","indirect migration background","West Germany","108","0.154272383857722","0.128841784784796","0.179702982930647","2"
"A little","2004","indirect migration background","East Germany","6","","","","2"
"Not at all","2004","no migration background","East Germany","2874","0.524478777295155","0.51077945353047","0.538178101059841","3"
"Not at all","2004","direct migration background","West Germany","1451","0.579835028539843","0.560258422246046","0.59941163483364","3"
"Not at all","2004","direct migration background","East Germany","29","","","","3"
"Not at all","2004","no migration background","West Germany","8310","0.569126777026111","0.560682557658857","0.577570996393366","3"
"Not at all","2004","indirect migration background","West Germany","648","0.815516947427343","0.788208816703849","0.842825078150838","3"
"Not at all","2004","indirect migration background","East Germany","27","","","","3"
"Strong","2004","no migration background","West Germany","1303","0.128276393157375","0.122574185639769","0.133978600674981","1"
"Strong","2004","no migration background","East Germany","560","0.138268220806124","0.128799365945486","0.147737075666762","1"
"Strong","2004","direct migration background","West Germany","267","0.124364405174737","0.111276051758895","0.137452758590579","1"
"Strong","2004","direct migration background","East Germany","21","","","","1"
"Strong","2004","indirect migration background","West Germany","19","","","","1"
"Strong","2004","indirect migration background","East Germany","2","","","","1"
"A little","2005","direct migration background","West Germany","","","","","2"
"A little","2005","direct migration background","East Germany","","","","","2"
"A little","2005","no migration background","West Germany","","","","","2"
"A little","2005","no migration background","East Germany","","","","","2"
"A little","2005","indirect migration background","West Germany","","","","","2"
"A little","2005","indirect migration background","East Germany","","","","","2"
"Not at all","2005","no migration background","East Germany","","","","","3"
"Not at all","2005","direct migration background","West Germany","","","","","3"
"Not at all","2005","direct migration background","East Germany","","","","","3"
"Not at all","2005","no migration background","West Germany","","","","","3"
"Not at all","2005","indirect migration background","West Germany","","","","","3"
"Not at all","2005","indirect migration background","East Germany","","","","","3"
"Strong","2005","no migration background","West Germany","","","","","1"
"Strong","2005","no migration background","East Germany","","","","","1"
"Strong","2005","direct migration background","West Germany","","","","","1"
"Strong","2005","direct migration background","East Germany","","","","","1"
"Strong","2005","indirect migration background","West Germany","","","","","1"
"Strong","2005","indirect migration background","East Germany","","","","","1"
"A little","2006","direct migration background","West Germany","741","0.347112269936866","0.327550343258077","0.366674196615656","2"
"A little","2006","direct migration background","East Germany","51","0.36957736108397","0.280183507331796","0.458971214836144","2"
"A little","2006","no migration background","West Germany","3853","0.302129476285617","0.294435667225239","0.309823285345995","2"
"A little","2006","no migration background","East Germany","1830","0.362517652202927","0.349375539338698","0.375659765067156","2"
"A little","2006","indirect migration background","West Germany","117","0.149985427565702","0.124959946606573","0.175010908524832","2"
"A little","2006","indirect migration background","East Germany","11","","","","2"
"Not at all","2006","no migration background","East Germany","2744","0.504624665138095","0.490956256378164","0.518293073898026","3"
"Not at all","2006","direct migration background","West Germany","1247","0.523201369074939","0.502677495714079","0.543725242435799","3"
"Not at all","2006","direct migration background","East Germany","36","0.422143414155335","0.330673320772307","0.513613507538364","3"
"Not at all","2006","no migration background","West Germany","8448","0.577439030454987","0.569162369112498","0.585715691797476","3"
"Not at all","2006","indirect migration background","West Germany","645","0.819472801874305","0.79251507261202","0.84643053113659","3"
"Not at all","2006","indirect migration background","East Germany","28","","","","3"
"Strong","2006","no migration background","West Germany","1382","0.120431493259396","0.114978156736276","0.125884829782516","1"
"Strong","2006","no migration background","East Germany","566","0.132857682658978","0.123578599680747","0.142136765637208","1"
"Strong","2006","direct migration background","West Germany","287","0.129686360988195","0.115881169425462","0.143491552550929","1"
"Strong","2006","direct migration background","East Germany","25","","","","1"
"Strong","2006","indirect migration background","West Germany","20","","","","1"
"Strong","2006","indirect migration background","East Germany","1","","","","1"
"A little","2007","no migration background","West Germany","","","","","2"
"A little","2007","no migration background","East Germany","","","","","2"
"A little","2007","direct migration background","West Germany","","","","","2"
"A little","2007","direct migration background","East Germany","","","","","2"
"A little","2007","indirect migration background","West Germany","","","","","2"
"A little","2007","indirect migration background","East Germany","","","","","2"
"Not at all","2007","no migration background","West Germany","","","","","3"
"Not at all","2007","no migration background","East Germany","","","","","3"
"Not at all","2007","direct migration background","West Germany","","","","","3"
"Not at all","2007","direct migration background","East Germany","","","","","3"
"Not at all","2007","indirect migration background","West Germany","","","","","3"
"Not at all","2007","indirect migration background","East Germany","","","","","3"
"Strong","2007","no migration background","West Germany","","","","","1"
"Strong","2007","no migration background","East Germany","","","","","1"
"Strong","2007","direct migration background","West Germany","","","","","1"
"Strong","2007","direct migration background","East Germany","","","","","1"
"Strong","2007","indirect migration background","West Germany","","","","","1"
"Strong","2007","indirect migration background","East Germany","","","","","1"
"A little","2008","no migration background","West Germany","3469","0.308002139204747","0.29975540255308","0.316248875856414","2"
"A little","2008","no migration background","East Germany","1605","0.353477202998601","0.339754660549127","0.367199745448075","2"
"A little","2008","direct migration background","West Germany","563","0.3208670063987","0.299473538762953","0.342260474034447","2"
"A little","2008","direct migration background","East Germany","41","0.519680471310145","0.4108779643214","0.628482978298891","2"
