"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-W?rttemberg","Rural Area","2.15","2","151","1","2","3","4","4","2","2.3","1","4","2","2"
"1990","Baden-W?rttemberg","Urban Area","2.14","2","956","1","2","3","4","4","2.08","2.2","1","4","2","2"
"1990","Bavaria","Rural Area","2.2","2","614","1","2","3","4","4","2.13","2.27","1","4","2","2"
"1990","Bavaria","Urban Area","2.24","2","602","1","2","3","4","4","2.17","2.31","1","4","2","2"
"1990","Berlin","Rural Area","","","","","","","","","","","","","",""
"1990","Berlin","Urban Area","2.32","2","225","1","2","3","4","4","2.2","2.44","1","4","2","2"
"1990","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1990","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1990","Bremen","Rural Area","","","","","","","","","","","","","",""
"1990","Bremen","Urban Area","2.5","2","82","1","2","4","4","4","2.26","2.74","1","4","2","3"
"1990","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1990","Hamburg","Urban Area","2.23","2","125","1","2","3","4","4","2.07","2.39","1","4","2","2"
"1990","Hesse","Rural Area","2.65","2","111","1","2","4","4","4","2.47","2.83","1","4","2","3"
"1990","Hesse","Urban Area","2.29","2","531","1","2","3","4","4","2.21","2.37","1","4","2","2"
"1990","Lower Saxony","Rural Area","2.37","2","393","1","2","3","4","4","2.27","2.47","1","4","2","2"
"1990","Lower Saxony","Urban Area","2.3","2","429","1","2","3","4","4","2.21","2.39","1","4","2","2"
"1990","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","Rural Area","2.06","2","69","1","2","2","3","4","1.88","2.24","1","4","2","2"
"1990","North Rhine-Westphalia","Urban Area","2.2","2","1778","1","2","3","4","4","2.16","2.24","1","4","2","2"
"1990","Rhineland-Palatinate,Saarland","Rural Area","2.27","2","107","1","2","3","3","4","2.11","2.43","1","4","2","2"
"1990","Rhineland-Palatinate,Saarland","Urban Area","2.37","2","431","1","2","3","4","4","2.27","2.47","1","4","2","2"
"1990","Saxony","Rural Area","","","","","","","","","","","","","",""
"1990","Saxony","Urban Area","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","Rural Area","2.19","2","127","1","2","3","4","4","2.03","2.35","1","4","2","2"
"1990","Schleswig-Holstein","Urban Area","2.29","2","113","1","2","3","4","4","2.12","2.46","1","4","2","2"
"1990","Thuringia","Rural Area","","","","","","","","","","","","","",""
"1990","Thuringia","Urban Area","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"1991","Bavaria","Rural Area","","","","","","","","","","","","","",""
"1991","Bavaria","Urban Area","","","","","","","","","","","","","",""
"1991","Berlin","Rural Area","","","","","","","","","","","","","",""
"1991","Berlin","Urban Area","","","","","","","","","","","","","",""
"1991","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1991","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1991","Bremen","Rural Area","","","","","","","","","","","","","",""
"1991","Bremen","Urban Area","","","","","","","","","","","","","",""
"1991","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1991","Hamburg","Urban Area","","","","","","","","","","","","","",""
"1991","Hesse","Rural Area","","","","","","","","","","","","","",""
"1991","Hesse","Urban Area","","","","","","","","","","","","","",""
"1991","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"1991","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"1991","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"1991","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"1991","Saxony","Rural Area","","","","","","","","","","","","","",""
"1991","Saxony","Urban Area","","","","","","","","","","","","","",""
"1991","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"1991","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"1991","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"1991","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"1991","Thuringia","Rural Area","","","","","","","","","","","","","",""
"1991","Thuringia","Urban Area","","","","","","","","","","","","","",""
