"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","direct migration background","1.85","2","126","1","1","2","3","4","1.71","1.99","1","4","2","2"
"1990","16-34 y.","indirect migration background","1.79","2","32","1","1","2","3","3","1.52","2.06","1","3","1","2"
"1990","16-34 y.","no migration background","1.84","2","2450","1","1","2","3","4","1.81","1.87","1","4","2","2"
"1990","35-65 y.","direct migration background","2.24","2","241","1","2","3","4","4","2.12","2.36","1","4","2","2"
"1990","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","no migration background","2.19","2","3067","1","2","3","3","4","2.16","2.22","1","4","2","2"
"1990","66 and older","direct migration background","3.11","3.2","52","2","2","4","4","4","2.82","3.4","1","4","3","4"
"1990","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1990","66 and older","no migration background","3.16","4","854","2","2","4","4","4","3.09","3.23","1","4","3","4"
"1991","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1991","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1991","66 and older","direct migration background","","","","","","","","","","","","","",""
"1991","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1991","66 and older","no migration background","","","","","","","","","","","","","",""
"1992","16-34 y.","direct migration background","1.82","2","127","1","1","2","2","4","1.68","1.96","1","4","2","2"
"1992","16-34 y.","indirect migration background","1.72","2","57","1","1","2","2","4","1.51","1.93","1","4","2","2"
"1992","16-34 y.","no migration background","1.8","2","3752","1","1","2","3","4","1.78","1.82","1","4","2","2"
"1992","35-65 y.","direct migration background","2.17","2","333","1","1","3","4","4","2.06","2.28","1","4","2","2"
"1992","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1992","35-65 y.","no migration background","2.14","2","5108","1","2","3","4","4","2.12","2.16","1","4","2","2"
"1992","66 and older","direct migration background","3.21","4","97","2","2","4","4","4","3.01","3.41","1","4","3","4"
"1992","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1992","66 and older","no migration background","3.27","4","1174","2","2","4","4","4","3.21","3.33","1","4","4","4"
"1993","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1993","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1993","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1993","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1993","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1993","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1993","66 and older","direct migration background","","","","","","","","","","","","","",""
"1993","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1993","66 and older","no migration background","","","","","","","","","","","","","",""
"1994","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1994","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1994","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1994","66 and older","direct migration background","","","","","","","","","","","","","",""
"1994","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1994","66 and older","no migration background","","","","","","","","","","","","","",""
"1995","16-34 y.","direct migration background","1.71","2","368","1","1","2","3","4","1.64","1.78","1","4","2","2"
"1995","16-34 y.","indirect migration background","1.62","1.24","115","1","1","2","2","4","1.49","1.75","1","4","1","2"
