"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","East Germany","","","","","","","","","","","","","",""
"1990","direct migration background","West Germany","2.28","2","419","1","2","3","4","4","2.18","2.38","1","4","2","2"
"1990","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","West Germany","2.32","2","54","1","2","3","4","4","2.07","2.57","1","4","2","2"
"1990","no migration background","East Germany","","","","","","","","","","","","","",""
"1990","no migration background","West Germany","2.24","2","6371","1","2","3","4","4","2.22","2.26","1","4","2","2"
"1991","direct migration background","East Germany","","","","","","","","","","","","","",""
"1991","direct migration background","West Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1991","no migration background","East Germany","","","","","","","","","","","","","",""
"1991","no migration background","West Germany","","","","","","","","","","","","","",""
"1992","direct migration background","East Germany","2.62","2","134","1","2","4","4","4","2.41","2.83","1","4","2","3"
"1992","direct migration background","West Germany","2.26","2","423","1","2","3","4","4","2.17","2.35","1","4","2","2"
"1992","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1992","indirect migration background","West Germany","1.98","2","69","1","1","2","4","4","1.76","2.2","1","4","2","2"
"1992","no migration background","East Germany","2.06","2","3677","1","1","2","4","4","2.03","2.09","1","4","2","2"
"1992","no migration background","West Germany","2.27","2","6357","1","2","3","4","4","2.25","2.29","1","4","2","2"
"1993","direct migration background","East Germany","","","","","","","","","","","","","",""
"1993","direct migration background","West Germany","","","","","","","","","","","","","",""
"1993","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1993","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1993","no migration background","East Germany","","","","","","","","","","","","","",""
"1993","no migration background","West Germany","","","","","","","","","","","","","",""
"1994","direct migration background","East Germany","","","","","","","","","","","","","",""
"1994","direct migration background","West Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","West Germany","","","","","","","","","","","","","",""
