"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Employed","(Married) couple without C.","1.94","2","1138","1","1","2","3","4","1.9","1.98","1","4","2","2"
"1990","Employed","1-pers.-HH","1.92","2","437","1","1","2","3","4","1.85","1.99","1","4","2","2"
"1990","Employed","Couple + C. GT 16 ","1.84","2","1040","1","1","2","3","4","1.8","1.88","1","4","2","2"
"1990","Employed","Couple + C. LE 16","1.91","2","1113","1","1","2","3","4","1.87","1.95","1","4","2","2"
"1990","Employed","Couple + C. LE and GT 16","1.84","2","306","1","1","2","3","4","1.76","1.92","1","4","2","2"
"1990","Employed","Single parent","1.9","2","252","1","1","2","3","3","1.82","1.98","1","4","2","2"
"1990","Not Employed","(Married) couple without C.","2.96","3","743","2","2","4","4","4","2.88","3.04","1","4","3","3"
"1990","Not Employed","1-pers.-HH","3.19","4","443","2","2","4","4","4","3.1","3.28","1","4","3","4"
"1990","Not Employed","Couple + C. GT 16 ","2.36","2","434","1","2","3","4","4","2.26","2.46","1","4","2","2"
"1990","Not Employed","Couple + C. LE 16","2.48","2","322","1","2","3","4","4","2.39","2.57","1","4","2","2"
"1990","Not Employed","Couple + C. LE and GT 16","2.12","2","123","1","2","3","3","4","1.96","2.28","1","4","2","2"
"1990","Not Employed","Single parent","2.51","2","127","1","2","4","4","4","2.32","2.7","1","4","2","3"
"1991","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Employed","Single parent","","","","","","","","","","","","","",""
"1991","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Not Employed","Single parent","","","","","","","","","","","","","",""
"1992","Employed","(Married) couple without C.","1.89","2","1658","1","1","2","3","4","1.85","1.93","1","4","2","2"
"1992","Employed","1-pers.-HH","1.84","2","558","1","1","2","3","4","1.78","1.9","1","4","2","2"
"1992","Employed","Couple + C. GT 16 ","1.8","2","1571","1","1","2","3","4","1.77","1.83","1","4","2","2"
"1992","Employed","Couple + C. LE 16","1.79","2","2284","1","1","2","3","3","1.76","1.82","1","4","2","2"
