"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","2.28","2","419","1","2","3","4","4","2.18","2.38","1","4","2","2"
"1990","indirect migration background","2.32","2","54","1","2","3","4","4","2.07","2.57","1","4","2","2"
"1990","no migration background","2.24","2","6371","1","2","3","4","4","2.22","2.26","1","4","2","2"
"1991","direct migration background","","","","","","","","","","","","","",""
"1991","indirect migration background","","","","","","","","","","","","","",""
"1991","no migration background","","","","","","","","","","","","","",""
"1992","direct migration background","2.31","2","557","1","2","3","4","4","2.22","2.4","1","4","2","2"
"1992","indirect migration background","1.95","2","79","1","1","2","4","4","1.75","2.15","1","4","2","2"
"1992","no migration background","2.23","2","10034","1","2","3","4","4","2.21","2.25","1","4","2","2"
"1993","direct migration background","","","","","","","","","","","","","",""
"1993","indirect migration background","","","","","","","","","","","","","",""
"1993","no migration background","","","","","","","","","","","","","",""
"1994","direct migration background","","","","","","","","","","","","","",""
"1994","indirect migration background","","","","","","","","","","","","","",""
"1994","no migration background","","","","","","","","","","","","","",""
"1995","direct migration background","2.16","2","1104","1","1","3","4","4","2.1","2.22","1","4","2","2"
"1995","indirect migration background","1.8","2","140","1","1","2","3","4","1.67","1.93","1","4","2","2"
"1995","no migration background","2.2","2","9566","1","2","3","4","4","2.18","2.22","1","4","2","2"
"1996","direct migration background","","","","","","","","","","","","","",""
"1996","indirect migration background","","","","","","","","","","","","","",""
"1996","no migration background","","","","","","","","","","","","","",""
"1997","direct migration background","","","","","","","","","","","","","",""
"1997","indirect migration background","","","","","","","","","","","","","",""
"1997","no migration background","","","","","","","","","","","","","",""
"1998","direct migration background","","","","","","","","","","","","","",""
"1998","indirect migration background","","","","","","","","","","","","","",""
"1998","no migration background","","","","","","","","","","","","","",""
"1999","direct migration background","","","","","","","","","","","","","",""
"1999","indirect migration background","","","","","","","","","","","","","",""
"1999","no migration background","","","","","","","","","","","","","",""
"2000","direct migration background","","","","","","","","","","","","","",""
"2000","indirect migration background","","","","","","","","","","","","","",""
"2000","no migration background","","","","","","","","","","","","","",""
"2001","direct migration background","","","","","","","","","","","","","",""
"2001","indirect migration background","","","","","","","","","","","","","",""
"2001","no migration background","","","","","","","","","","","","","",""
"2002","direct migration background","","","","","","","","","","","","","",""
"2002","indirect migration background","","","","","","","","","","","","","",""
"2002","no migration background","","","","","","","","","","","","","",""
"2003","direct migration background","","","","","","","","","","","","","",""
"2003","indirect migration background","","","","","","","","","","","","","",""
"2003","no migration background","","","","","","","","","","","","","",""
"2004","direct migration background","2.2","2","2422","1","2","3","4","4","2.16","2.24","1","4","2","2"
"2004","indirect migration background","1.73","2","789","1","1","2","3","4","1.68","1.78","1","4","2","2"
"2004","no migration background","2.21","2","17352","1","2","3","4","4","2.2","2.22","1","4","2","2"
"2005","direct migration background","","","","","","","","","","","","","",""
"2005","indirect migration background","","","","","","","","","","","","","",""
"2005","no migration background","","","","","","","","","","","","","",""
"2006","direct migration background","","","","","","","","","","","","","",""
"2006","indirect migration background","","","","","","","","","","","","","",""
"2006","no migration background","","","","","","","","","","","","","",""
"2007","direct migration background","","","","","","","","","","","","","",""
"2007","indirect migration background","","","","","","","","","","","","","",""
"2007","no migration background","","","","","","","","","","","","","",""
"2008","direct migration background","2.24","2","1827","1","2","3","4","4","2.2","2.28","1","4","2","2"
"2008","indirect migration background","1.83","2","766","1","1","2","3","4","1.78","1.88","1","4","2","2"
"2008","no migration background","2.25","2","15778","1","2","3","4","4","2.24","2.26","1","4","2","2"
"2009","direct migration background","","","","","","","","","","","","","",""
"2009","indirect migration background","","","","","","","","","","","","","",""
"2009","no migration background","","","","","","","","","","","","","",""
"2010","direct migration background","1.92","2","1424","1","1","2","3","4","1.88","1.96","1","4","2","2"
"2010","indirect migration background","1.95","2","490","1","1","2","3","4","1.88","2.02","1","4","2","2"
"2010","no migration background","2.07","2","5394","1","2","2","3","4","2.05","2.09","1","4","2","2"
"2011","direct migration background","","","","","","","","","","","","","",""
"2011","indirect migration background","","","","","","","","","","","","","",""
"2011","no migration background","","","","","","","","","","","","","",""
"2012","direct migration background","2.14","2","2902","1","2","3","4","4","2.11","2.17","1","4","2","2"
"2012","indirect migration background","1.84","2","1262","1","1","2","3","4","1.8","1.88","1","4","2","2"
"2012","no migration background","2.23","2","21825","1","2","3","4","4","2.22","2.24","1","4","2","2"
"2013","direct migration background","","","","","","","","","","","","","",""
"2013","indirect migration background","","","","","","","","","","","","","",""
"2013","no migration background","","","","","","","","","","","","","",""
"2014","direct migration background","","","","","","","","","","","","","",""
"2014","indirect migration background","","","","","","","","","","","","","",""
"2014","no migration background","","","","","","","","","","","","","",""
"2015","direct migration background","","","","","","","","","","","","","",""
"2015","indirect migration background","","","","","","","","","","","","","",""
"2015","no migration background","","","","","","","","","","","","","",""
"2016","direct migration background","2.11","2","4737","1","1","3","4","4","2.09","2.13","1","4","2","2"
"2016","indirect migration background","1.8","2","1556","1","1","2","3","4","1.76","1.84","1","4","2","2"
"2016","no migration background","2.31","2","16721","1","2","3","4","4","2.3","2.32","1","4","2","2"
