"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1990","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1990","direct migration background","(1b) general elementary school","2.56","2","89","1","2","4","4","4","2.33","2.79","1","4","2","3"
"1990","direct migration background","(1c) basic vocational qualification","2.19","2","150","1","1","3","4","4","2.03","2.35","1","4","2","2"
"1990","direct migration background","(2a) intermediate vocational","2.2","2","61","1","1","3","4","4","1.95","2.45","1","4","2","2"
"1990","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1990","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1990","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1990","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1990","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1990","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1990","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1990","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1990","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1990","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1990","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1990","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1990","no migration background","(0) in school","1.77","2","100","1","1","2","3","4","1.63","1.91","1","4","2","2"
"1990","no migration background","(1a) inadequately completed","2.22","2","52","1","1","3","4","4","1.95","2.49","1","4","2","2"
"1990","no migration background","(1b) general elementary school","2.63","2","1165","1","2","4","4","4","2.57","2.69","1","4","2","2"
"1990","no migration background","(1c) basic vocational qualification","2.25","2","2463","1","2","3","4","4","2.21","2.29","1","4","2","2"
"1990","no migration background","(2a) intermediate vocational","2.18","2","1118","1","2","3","4","4","2.13","2.23","1","4","2","2"
"1990","no migration background","(2b) intermediate general qualification","2.13","2","273","1","1","3","4","4","2.02","2.24","1","4","2","2"
"1990","no migration background","(2c_gen) general maturity certificate","1.86","2","228","1","1","2","3","4","1.77","1.95","1","4","2","2"
"1990","no migration background","(2c_voc) vocational maturity certificate","1.91","2","286","1","1","2","3","4","1.82","2","1","4","2","2"
"1990","no migration background","(3a) lower tertiary education","2.05","2","202","1","2","2","3","4","1.95","2.15","1","4","2","2"
"1990","no migration background","(3b) higher tertiary education","2","2","391","1","1","2","3","4","1.92","2.08","1","4","2","2"
"1991","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1991","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1991","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1991","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1991","no migration background","(0) in school","","","","","","","","","","","","","",""
"1991","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1992","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1992","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","direct migration background","(1b) general elementary school","2.51","2","97","1","2","4","4","4","2.28","2.74","1","4","2","3"
"1992","direct migration background","(1c) basic vocational qualification","2.35","2","217","1","2","3","4","4","2.21","2.49","1","4","2","2"
"1992","direct migration background","(2a) intermediate vocational","2.5","2","74","1","2","4","4","4","2.24","2.76","1","4","2","3"
"1992","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1992","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","direct migration background","(3a) lower tertiary education","2.26","2","39","1","2","3","4","4","1.93","2.59","1","4","2","2"
"1992","direct migration background","(3b) higher tertiary education","2.13","2","48","1","2","3","4","4","1.86","2.4","1","4","2","2"
"1992","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1992","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1992","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1992","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1992","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1992","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1992","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1992","no migration background","(0) in school","1.83","2","86","1","1","2","3","4","1.68","1.98","1","4","2","2"
"1992","no migration background","(1a) inadequately completed","2.22","2","117","1","1","3","4","4","2.04","2.4","1","4","2","2"
"1992","no migration background","(1b) general elementary school","2.78","3","1314","1","2","4","4","4","2.72","2.84","1","4","2","3"
"1992","no migration background","(1c) basic vocational qualification","2.29","2","3420","1","2","3","4","4","2.26","2.32","1","4","2","2"
"1992","no migration background","(2a) intermediate vocational","2.03","2","2399","1","1","2","3","4","2","2.06","1","4","2","2"
"1992","no migration background","(2b) intermediate general qualification","2.02","2","426","1","1","2","4","4","1.94","2.1","1","4","2","2"
"1992","no migration background","(2c_gen) general maturity certificate","1.91","2","264","1","1","2","3","4","1.82","2","1","4","2","2"
"1992","no migration background","(2c_voc) vocational maturity certificate","2.05","2","382","1","2","2","3","4","1.97","2.13","1","4","2","2"
"1992","no migration background","(3a) lower tertiary education","1.93","2","804","1","1","2","3","4","1.87","1.99","1","4","2","2"
"1992","no migration background","(3b) higher tertiary education","1.93","2","686","1","1","2","3","4","1.87","1.99","1","4","2","2"
"1993","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1993","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1993","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1993","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1993","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1993","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1993","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1993","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1993","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1993","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1993","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1993","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1993","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1993","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1993","no migration background","(0) in school","","","","","","","","","","","","","",""
"1993","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1993","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1993","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1993","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1993","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1993","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1994","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1994","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","no migration background","(0) in school","","","","","","","","","","","","","",""
"1994","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1995","direct migration background","(0) in school","1.65","2","31","1","1","2","2","3","1.43","1.87","1","3","1","2"
"1995","direct migration background","(1a) inadequately completed","2.55","2","50","1","2","3","4","4","2.26","2.84","1","4","2","3"
"1995","direct migration background","(1b) general elementary school","2.51","2","200","1","2","4","4","4","2.36","2.66","1","4","2","2"
"1995","direct migration background","(1c) basic vocational qualification","2.21","2","342","1","1","3","4","4","2.11","2.31","1","4","2","2"
"1995","direct migration background","(2a) intermediate vocational","2.32","2","88","1","2","3","4","4","2.11","2.53","1","4","2","2"
"1995","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1995","direct migration background","(2c_gen) general maturity certificate","1.7","2","75","1","1","2","3","4","1.54","1.86","1","4","1","2"
"1995","direct migration background","(2c_voc) vocational maturity certificate","1.89","2","109","1","1","2","3","4","1.73","2.05","1","4","2","2"
"1995","direct migration background","(3a) lower tertiary education","2.34","2","36","2","2","3","4","4","2.02","2.66","1","4","2","2"
"1995","direct migration background","(3b) higher tertiary education","1.87","2","125","1","1","2","3","4","1.73","2.01","1","4","2","2"
"1995","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1995","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1995","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1995","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1995","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1995","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1995","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1995","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1995","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1995","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1995","no migration background","(0) in school","1.7","2","166","1","1","2","3","4","1.6","1.8","1","4","1","2"
"1995","no migration background","(1a) inadequately completed","2.18","2","79","1","2","3","3","4","1.97","2.39","1","4","2","2"
"1995","no migration background","(1b) general elementary school","2.74","3","1126","1","2","4","4","4","2.68","2.8","1","4","2","3"
"1995","no migration background","(1c) basic vocational qualification","2.27","2","3096","1","2","3","4","4","2.24","2.3","1","4","2","2"
"1995","no migration background","(2a) intermediate vocational","2.03","2","2417","1","2","2","3","4","2","2.06","1","4","2","2"
"1995","no migration background","(2b) intermediate general qualification","1.95","2","356","1","1","2","4","4","1.86","2.04","1","4","2","2"
"1995","no migration background","(2c_gen) general maturity certificate","1.75","2","273","1","1","2","3","4","1.67","1.83","1","4","2","2"
"1995","no migration background","(2c_voc) vocational maturity certificate","2.06","2","405","1","2","2","3","4","1.98","2.14","1","4","2","2"
"1995","no migration background","(3a) lower tertiary education","2.04","2","791","1","1","2","3","4","1.98","2.1","1","4","2","2"
"1995","no migration background","(3b) higher tertiary education","2","2","710","1","1","2","3","4","1.95","2.05","1","4","2","2"
"1996","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1996","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1996","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1996","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1996","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1996","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1996","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1996","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1996","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1996","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1996","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1996","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1996","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1996","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
