"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","college entrance qualification","1.8","2","569","1","1","2","3","3","1.75","1.85","1","4","2","2"
"1990","16-34 y.","lower secondary degree","1.83","2","984","1","1","2","3","4","1.78","1.88","1","4","2","2"
"1990","16-34 y.","no degree/no degree yet","1.79","2","145","1","1","2","3","4","1.67","1.91","1","4","2","2"
"1990","16-34 y.","Other degree","2.16","2","32","1","2","3","3","4","1.83","2.49","1","4","2","3"
"1990","16-34 y.","secondary school degree","1.89","2","792","1","1","2","3","4","1.84","1.94","1","4","2","2"
"1990","35-65 y.","college entrance qualification","2.01","2","476","1","2","2","3","4","1.94","2.08","1","4","2","2"
"1990","35-65 y.","lower secondary degree","2.25","2","2193","1","2","3","4","4","2.21","2.29","1","4","2","2"
"1990","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1990","35-65 y.","secondary school degree","2.14","2","601","1","2","2","3","4","2.08","2.2","1","4","2","2"
"1990","66 and older","college entrance qualification","2.73","3","82","1","2","4","4","4","2.5","2.96","1","4","2","3"
"1990","66 and older","lower secondary degree","3.21","4","679","2","2","4","4","4","3.14","3.28","1","4","3","4"
"1990","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","66 and older","Other degree","","","","","","","","","","","","","",""
"1990","66 and older","secondary school degree","3.13","4","140","1","2","4","4","4","2.94","3.32","1","4","3","4"
"1991","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1991","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1991","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1991","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1991","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1991","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1991","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1991","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1991","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1991","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1991","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","66 and older","Other degree","","","","","","","","","","","","","",""
"1991","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1992","16-34 y.","college entrance qualification","1.82","2","742","1","1","2","3","3","1.77","1.87","1","4","2","2"
"1992","16-34 y.","lower secondary degree","1.8","2","1037","1","1","2","3","4","1.76","1.84","1","4","2","2"
"1992","16-34 y.","no degree/no degree yet","1.87","2","184","1","1","2","3","4","1.75","1.99","1","4","2","2"
"1992","16-34 y.","Other degree","1.85","2","37","1","1","2","3","4","1.62","2.08","1","4","2","2"
"1992","16-34 y.","secondary school degree","1.79","2","1813","1","1","2","3","4","1.76","1.82","1","4","2","2"
"1992","35-65 y.","college entrance qualification","1.9","2","815","1","1","2","3","4","1.85","1.95","1","4","2","2"
"1992","35-65 y.","lower secondary degree","2.25","2","3112","1","2","3","4","4","2.22","2.28","1","4","2","2"
"1992","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1992","35-65 y.","Other degree","2.37","2","44","1","1","4","4","4","2.03","2.71","1","4","2","2"
"1992","35-65 y.","secondary school degree","1.99","2","1426","1","1","2","3","4","1.95","2.03","1","4","2","2"
"1992","66 and older","college entrance qualification","3.01","4","86","1","2","4","4","4","2.76","3.26","1","4","2","4"
"1992","66 and older","lower secondary degree","3.3","4","974","2","3","4","4","4","3.24","3.36","1","4","4","4"
"1992","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1992","66 and older","Other degree","","","","","","","","","","","","","",""
"1992","66 and older","secondary school degree","3.19","4","191","2","2","4","4","4","3.04","3.34","1","4","4","4"
"1993","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1993","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1993","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1993","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1993","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1993","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1993","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1993","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1993","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1993","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1993","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1993","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1993","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1993","66 and older","Other degree","","","","","","","","","","","","","",""
"1993","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1994","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1994","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1994","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1994","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1994","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1994","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1994","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
