"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","direct migration background","2.21","2","78","1","2","3","4","4","2","2.42","1","4","2","2"
"1990","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1990","college entrance qualification","no migration background","1.95","2","1041","1","1","2","3","4","1.91","1.99","1","4","2","2"
"1990","lower secondary degree","direct migration background","2.33","2","228","1","2","3","4","4","2.19","2.47","1","4","2","2"
"1990","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1990","lower secondary degree","no migration background","2.38","2","3601","1","2","3","4","4","2.35","2.41","1","4","2","2"
"1990","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","no migration background","1.92","2","152","1","1","2","3","4","1.79","2.05","1","4","2","2"
"1990","Other degree","direct migration background","","","","","","","","","","","","","",""
"1990","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1990","Other degree","no migration background","2.17","2","40","1","2","3","4","4","1.88","2.46","1","4","2","2"
"1990","secondary school degree","direct migration background","2.15","2","85","1","1","3","4","4","1.94","2.36","1","4","2","2"
"1990","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1990","secondary school degree","no migration background","2.16","2","1440","1","2","3","4","4","2.12","2.2","1","4","2","2"
"1991","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1991","Other degree","direct migration background","","","","","","","","","","","","","",""
"1991","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1991","Other degree","no migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","no migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","direct migration background","2.04","2","98","1","2","2","3","4","1.86","2.22","1","4","2","2"
"1992","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","no migration background","1.95","2","1536","1","1","2","3","4","1.91","1.99","1","4","2","2"
"1992","lower secondary degree","direct migration background","2.4","2","310","1","2","3","4","4","2.28","2.52","1","4","2","2"
"1992","lower secondary degree","indirect migration background","2.38","2","32","1","2","3","4","4","2.06","2.7","1","4","2","3"
"1992","lower secondary degree","no migration background","2.44","2","4781","1","2","3","4","4","2.41","2.47","1","4","2","2"
"1992","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","no migration background","2.03","2","194","1","1","2","4","4","1.9","2.16","1","4","2","2"
