"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1990","college entrance qualification","West Germany","1.97","2","1127","1","1","2","3","4","1.93","2.01","1","4","2","2"
"1990","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1990","lower secondary degree","West Germany","2.38","2","3856","1","2","3","4","4","2.35","2.41","1","4","2","2"
"1990","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","West Germany","1.95","2","167","1","1","2","3","4","1.82","2.08","1","4","2","2"
"1990","Other degree","East Germany","","","","","","","","","","","","","",""
"1990","Other degree","West Germany","2.2","2","55","1","2","3","3","4","1.96","2.44","1","4","2","2"
"1990","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1990","secondary school degree","West Germany","2.16","2","1533","1","2","3","4","4","2.12","2.2","1","4","2","2"
"1991","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1991","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1991","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1991","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1991","Other degree","East Germany","","","","","","","","","","","","","",""
"1991","Other degree","West Germany","","","","","","","","","","","","","",""
"1991","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1991","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1992","college entrance qualification","East Germany","1.74","2","477","1","1","2","2","4","1.68","1.8","1","4","2","2"
"1992","college entrance qualification","West Germany","1.99","2","1166","1","1","2","3","4","1.95","2.03","1","4","2","2"
"1992","lower secondary degree","East Germany","2.54","2","1374","1","2","4","4","4","2.48","2.6","1","4","2","2"
"1992","lower secondary degree","West Germany","2.42","2","3749","1","2","3","4","4","2.39","2.45","1","4","2","2"
"1992","no degree/no degree yet","East Germany","1.71","1","56","1","1","2","3","4","1.49","1.93","1","4","1","2"
"1992","no degree/no degree yet","West Germany","2.12","2","164","1","1","3","4","4","1.97","2.27","1","4","2","2"
"1992","Other degree","East Germany","2.43","2","43","1","1","4","4","4","2.05","2.81","1","4","2","3"
"1992","Other degree","West Germany","2.15","2","48","1","2","3","4","4","1.91","2.39","1","4","2","2"
"1992","secondary school degree","East Germany","1.75","2","1836","1","1","2","3","4","1.72","1.78","1","4","2","2"
"1992","secondary school degree","West Germany","2.17","2","1594","1","2","3","4","4","2.13","2.21","1","4","2","2"
"1993","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1993","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1993","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1993","lower secondary degree","West Germany","","","","","","","","","","","","","",""
