"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Female","2.5","2","221","1","2","3","4","4","2.37","2.63","1","4","2","2"
"1990","direct migration background","Male","2.04","2","198","1","1","2","4","4","1.9","2.18","1","4","2","2"
"1990","indirect migration background","Female","2.62","3","30","1","2","3","4","4","2.25","2.99","1","4","2","3"
"1990","indirect migration background","Male","","","","","","","","","","","","","",""
"1990","no migration background","Female","2.46","2","3266","1","2","3","4","4","2.43","2.49","1","4","2","2"
"1990","no migration background","Male","2.01","2","3105","1","1","2","3","4","1.98","2.04","1","4","2","2"
"1991","direct migration background","Female","","","","","","","","","","","","","",""
"1991","direct migration background","Male","","","","","","","","","","","","","",""
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","","","","","","","","","","","","","",""
"1991","no migration background","Male","","","","","","","","","","","","","",""
"1992","direct migration background","Female","2.48","2","307","1","2","3","4","4","2.36","2.6","1","4","2","2"
"1992","direct migration background","Male","2.12","2","250","1","1","3","4","4","2","2.24","1","4","2","2"
"1992","indirect migration background","Female","2.14","2","40","1","2","2","4","4","1.86","2.42","1","4","2","2"
"1992","indirect migration background","Male","1.74","2","39","1","1","2","3","4","1.46","2.02","1","4","1","2"
"1992","no migration background","Female","2.43","2","5224","1","2","3","4","4","2.4","2.46","1","4","2","2"
"1992","no migration background","Male","2.01","2","4810","1","1","2","4","4","1.99","2.03","1","4","2","2"
"1993","direct migration background","Female","","","","","","","","","","","","","",""
"1993","direct migration background","Male","","","","","","","","","","","","","",""
"1993","indirect migration background","Female","","","","","","","","","","","","","",""
"1993","indirect migration background","Male","","","","","","","","","","","","","",""
"1993","no migration background","Female","","","","","","","","","","","","","",""
"1993","no migration background","Male","","","","","","","","","","","","","",""
"1994","direct migration background","Female","","","","","","","","","","","","","",""
"1994","direct migration background","Male","","","","","","","","","","","","","",""
"1994","indirect migration background","Female","","","","","","","","","","","","","",""
"1994","indirect migration background","Male","","","","","","","","","","","","","",""
"1994","no migration background","Female","","","","","","","","","","","","","",""
"1994","no migration background","Male","","","","","","","","","","","","","",""
"1995","direct migration background","Female","2.32","2","575","1","2","3","4","4","2.24","2.4","1","4","2","2"
"1995","direct migration background","Male","1.99","2","529","1","1","2","4","4","1.91","2.07","1","4","2","2"
"1995","indirect migration background","Female","1.84","2","72","1","1","2","3","4","1.65","2.03","1","4","2","2"
"1995","indirect migration background","Male","1.76","2","68","1","1","2","3","4","1.57","1.95","1","4","1","2"
"1995","no migration background","Female","2.38","2","4994","1","2","3","4","4","2.35","2.41","1","4","2","2"
"1995","no migration background","Male","2.01","2","4572","1","1","2","3","4","1.99","2.03","1","4","2","2"
"1996","direct migration background","Female","","","","","","","","","","","","","",""
"1996","direct migration background","Male","","","","","","","","","","","","","",""
"1996","indirect migration background","Female","","","","","","","","","","","","","",""
"1996","indirect migration background","Male","","","","","","","","","","","","","",""
"1996","no migration background","Female","","","","","","","","","","","","","",""
"1996","no migration background","Male","","","","","","","","","","","","","",""
"1997","direct migration background","Female","","","","","","","","","","","","","",""
"1997","direct migration background","Male","","","","","","","","","","","","","",""
"1997","indirect migration background","Female","","","","","","","","","","","","","",""
"1997","indirect migration background","Male","","","","","","","","","","","","","",""
"1997","no migration background","Female","","","","","","","","","","","","","",""
"1997","no migration background","Male","","","","","","","","","","","","","",""
"1998","direct migration background","Female","","","","","","","","","","","","","",""
"1998","direct migration background","Male","","","","","","","","","","","","","",""
"1998","indirect migration background","Female","","","","","","","","","","","","","",""
"1998","indirect migration background","Male","","","","","","","","","","","","","",""
"1998","no migration background","Female","","","","","","","","","","","","","",""
"1998","no migration background","Male","","","","","","","","","","","","","",""
"1999","direct migration background","Female","","","","","","","","","","","","","",""
"1999","direct migration background","Male","","","","","","","","","","","","","",""
"1999","indirect migration background","Female","","","","","","","","","","","","","",""
"1999","indirect migration background","Male","","","","","","","","","","","","","",""
"1999","no migration background","Female","","","","","","","","","","","","","",""
"1999","no migration background","Male","","","","","","","","","","","","","",""
"2000","direct migration background","Female","","","","","","","","","","","","","",""
"2000","direct migration background","Male","","","","","","","","","","","","","",""
"2000","indirect migration background","Female","","","","","","","","","","","","","",""
"2000","indirect migration background","Male","","","","","","","","","","","","","",""
"2000","no migration background","Female","","","","","","","","","","","","","",""
"2000","no migration background","Male","","","","","","","","","","","","","",""
"2001","direct migration background","Female","","","","","","","","","","","","","",""
"2001","direct migration background","Male","","","","","","","","","","","","","",""
"2001","indirect migration background","Female","","","","","","","","","","","","","",""
"2001","indirect migration background","Male","","","","","","","","","","","","","",""
"2001","no migration background","Female","","","","","","","","","","","","","",""
"2001","no migration background","Male","","","","","","","","","","","","","",""
"2002","direct migration background","Female","","","","","","","","","","","","","",""
"2002","direct migration background","Male","","","","","","","","","","","","","",""
"2002","indirect migration background","Female","","","","","","","","","","","","","",""
"2002","indirect migration background","Male","","","","","","","","","","","","","",""
"2002","no migration background","Female","","","","","","","","","","","","","",""
"2002","no migration background","Male","","","","","","","","","","","","","",""
"2003","direct migration background","Female","","","","","","","","","","","","","",""
"2003","direct migration background","Male","","","","","","","","","","","","","",""
"2003","indirect migration background","Female","","","","","","","","","","","","","",""
"2003","indirect migration background","Male","","","","","","","","","","","","","",""
"2003","no migration background","Female","","","","","","","","","","","","","",""
"2003","no migration background","Male","","","","","","","","","","","","","",""
"2004","direct migration background","Female","2.36","2","1255","1","2","3","4","4","2.31","2.41","1","4","2","2"
"2004","direct migration background","Male","2.03","2","1167","1","1","2","3","4","1.98","2.08","1","4","2","2"
"2004","indirect migration background","Female","1.79","2","406","1","1","2","3","4","1.72","1.86","1","4","2","2"
"2004","indirect migration background","Male","1.68","2","383","1","1","2","2","4","1.62","1.74","1","4","2","2"
"2004","no migration background","Female","2.36","2","8932","1","2","3","4","4","2.34","2.38","1","4","2","2"
"2004","no migration background","Male","2.06","2","8420","1","2","2","3","4","2.04","2.08","1","4","2","2"
"2005","direct migration background","Female","","","","","","","","","","","","","",""
"2005","direct migration background","Male","","","","","","","","","","","","","",""
"2005","indirect migration background","Female","","","","","","","","","","","","","",""
"2005","indirect migration background","Male","","","","","","","","","","","","","",""
"2005","no migration background","Female","","","","","","","","","","","","","",""
"2005","no migration background","Male","","","","","","","","","","","","","",""
"2006","direct migration background","Female","","","","","","","","","","","","","",""
"2006","direct migration background","Male","","","","","","","","","","","","","",""
"2006","indirect migration background","Female","","","","","","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","","","","","","",""
"2006","no migration background","Female","","","","","","","","","","","","","",""
"2006","no migration background","Male","","","","","","","","","","","","","",""
"2007","direct migration background","Female","","","","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","","","","",""
"2008","direct migration background","Female","2.36","2","976","1","2","3","4","4","2.3","2.42","1","4","2","2"
"2008","direct migration background","Male","2.1","2","851","1","1","3","4","4","2.04","2.16","1","4","2","2"
"2008","indirect migration background","Female","1.94","2","398","1","1","2","3","4","1.86","2.02","1","4","2","2"
"2008","indirect migration background","Male","1.72","2","368","1","1","2","3","3","1.65","1.79","1","4","2","2"
"2008","no migration background","Female","2.37","2","8187","1","2","3","4","4","2.35","2.39","1","4","2","2"
"2008","no migration background","Male","2.14","2","7591","1","2","2","4","4","2.12","2.16","1","4","2","2"
"2009","direct migration background","Female","","","","","","","","","","","","","",""
"2009","direct migration background","Male","","","","","","","","","","","","","",""
"2009","indirect migration background","Female","","","","","","","","","","","","","",""
"2009","indirect migration background","Male","","","","","","","","","","","","","",""
"2009","no migration background","Female","","","","","","","","","","","","","",""
"2009","no migration background","Male","","","","","","","","","","","","","",""
"2010","direct migration background","Female","2.12","2","794","1","2","3","3","4","2.06","2.18","1","4","2","2"
"2010","direct migration background","Male","1.67","2","630","1","1","2","2","3","1.62","1.72","1","4","2","2"
"2010","indirect migration background","Female","2.13","2","291","1","2","3","3","4","2.04","2.22","1","4","2","2"
"2010","indirect migration background","Male","1.74","2","199","1","1","2","3","4","1.65","1.83","1","4","2","2"
"2010","no migration background","Female","2.18","2","3246","1","2","3","3","4","2.16","2.2","1","4","2","2"
"2010","no migration background","Male","1.93","2","2148","1","2","2","3","4","1.9","1.96","1","4","2","2"
"2011","direct migration background","Female","","","","","","","","","","","","","",""
"2011","direct migration background","Male","","","","","","","","","","","","","",""
"2011","indirect migration background","Female","","","","","","","","","","","","","",""
"2011","indirect migration background","Male","","","","","","","","","","","","","",""
"2011","no migration background","Female","","","","","","","","","","","","","",""
"2011","no migration background","Male","","","","","","","","","","","","","",""
"2012","direct migration background","Female","2.24","2","1603","1","2","3","4","4","2.2","2.28","1","4","2","2"
"2012","direct migration background","Male","2.02","2","1299","1","1","2","3","4","1.97","2.07","1","4","2","2"
"2012","indirect migration background","Female","1.89","2","690","1","1","2","3","4","1.83","1.95","1","4","2","2"
"2012","indirect migration background","Male","1.78","2","572","1","1","2","3","4","1.72","1.84","1","4","2","2"
"2012","no migration background","Female","2.32","2","11859","1","2","3","4","4","2.3","2.34","1","4","2","2"
"2012","no migration background","Male","2.13","2","9966","1","2","3","3","4","2.11","2.15","1","4","2","2"
"2013","direct migration background","Female","","","","","","","","","","","","","",""
"2013","direct migration background","Male","","","","","","","","","","","","","",""
"2013","indirect migration background","Female","","","","","","","","","","","","","",""
"2013","indirect migration background","Male","","","","","","","","","","","","","",""
"2013","no migration background","Female","","","","","","","","","","","","","",""
"2013","no migration background","Male","","","","","","","","","","","","","",""
"2014","direct migration background","Female","","","","","","","","","","","","","",""
"2014","direct migration background","Male","","","","","","","","","","","","","",""
"2014","indirect migration background","Female","","","","","","","","","","","","","",""
"2014","indirect migration background","Male","","","","","","","","","","","","","",""
"2014","no migration background","Female","","","","","","","","","","","","","",""
"2014","no migration background","Male","","","","","","","","","","","","","",""
"2015","direct migration background","Female","","","","","","","","","","","","","",""
"2015","direct migration background","Male","","","","","","","","","","","","","",""
"2015","indirect migration background","Female","","","","","","","","","","","","","",""
"2015","indirect migration background","Male","","","","","","","","","","","","","",""
"2015","no migration background","Female","","","","","","","","","","","","","",""
"2015","no migration background","Male","","","","","","","","","","","","","",""
"2016","direct migration background","Female","2.2","2","2570","1","2","3","4","4","2.17","2.23","1","4","2","2"
"2016","direct migration background","Male","2.02","2","2167","1","1","2","3","4","1.99","2.05","1","4","2","2"
"2016","indirect migration background","Female","1.85","2","840","1","1","2","3","4","1.8","1.9","1","4","2","2"
"2016","indirect migration background","Male","1.75","2","716","1","1","2","3","3","1.7","1.8","1","4","2","2"
"2016","no migration background","Female","2.4","2","9021","1","2","3","4","4","2.38","2.42","1","4","2","2"
"2016","no migration background","Male","2.22","2","7700","1","2","3","4","4","2.2","2.24","1","4","2","2"
