"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","general elemantary","2.46","2","109","1","2","4","4","4","2.26","2.66","1","4","2","2"
"1990","direct migration background","higher education","2.22","2","46","1","2","3","4","4","1.92","2.52","1","4","2","2"
"1990","direct migration background","higher vocational","2.29","2","37","1","1","3","4","4","1.93","2.65","1","4","2","2"
"1990","direct migration background","in school","","","","","","","","","","","","","",""
"1990","direct migration background","inadequately","","","","","","","","","","","","","",""
"1990","direct migration background","middle vocational","2.16","2","201","1","1","3","4","4","2.03","2.29","1","4","2","2"
"1990","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1990","indirect migration background","higher education","","","","","","","","","","","","","",""
"1990","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","in school","","","","","","","","","","","","","",""
"1990","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1990","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","no migration background","general elemantary","2.55","2","1418","1","2","4","4","4","2.5","2.6","1","4","2","2"
"1990","no migration background","higher education","2.02","2","593","1","2","2","3","4","1.96","2.08","1","4","2","2"
"1990","no migration background","higher vocational","2.18","2","434","1","2","3","3","4","2.1","2.26","1","4","2","2"
"1990","no migration background","in school","1.77","2","100","1","1","2","3","4","1.63","1.91","1","4","2","2"
"1990","no migration background","inadequately","2.29","2","64","1","2","3","4","4","2.05","2.53","1","4","2","2"
"1990","no migration background","middle vocational","2.2","2","3503","1","2","3","4","4","2.17","2.23","1","4","2","2"
"1990","no migration background","vocational + Abi","1.82","2","187","1","1","2","3","4","1.71","1.93","1","4","2","2"
"1991","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1991","direct migration background","higher education","","","","","","","","","","","","","",""
"1991","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1991","direct migration background","in school","","","","","","","","","","","","","",""
"1991","direct migration background","inadequately","","","","","","","","","","","","","",""
"1991","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1991","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1991","indirect migration background","higher education","","","","","","","","","","","","","",""
"1991","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","in school","","","","","","","","","","","","","",""
"1991","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1991","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","no migration background","general elemantary","","","","","","","","","","","","","",""
"1991","no migration background","higher education","","","","","","","","","","","","","",""
"1991","no migration background","higher vocational","","","","","","","","","","","","","",""
"1991","no migration background","in school","","","","","","","","","","","","","",""
"1991","no migration background","inadequately","","","","","","","","","","","","","",""
"1991","no migration background","middle vocational","","","","","","","","","","","","","",""
"1991","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","direct migration background","general elemantary","2.39","2","119","1","2","3","4","4","2.19","2.59","1","4","2","2"
"1992","direct migration background","higher education","2.19","2","87","1","2","3","4","4","1.98","2.4","1","4","2","2"
"1992","direct migration background","higher vocational","1.96","2","48","1","1","2","3","4","1.71","2.21","1","4","2","2"
"1992","direct migration background","in school","","","","","","","","","","","","","",""
"1992","direct migration background","inadequately","","","","","","","","","","","","","",""
"1992","direct migration background","middle vocational","2.42","2","270","1","2","3","4","4","2.29","2.55","1","4","2","2"
