"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-W?rttemberg","Female","2.38","2","569","1","2","3","4","4","2.3","2.46","1","4","2","2"
"1990","Baden-W?rttemberg","Male","1.88","2","538","1","1","2","3","4","1.81","1.95","1","4","2","2"
"1990","Bavaria","Female","2.45","2","611","1","2","3","4","4","2.38","2.52","1","4","2","2"
"1990","Bavaria","Male","1.99","2","605","1","1","2","3","4","1.92","2.06","1","4","2","2"
"1990","Berlin","Female","2.5","2","119","1","2","4","4","4","2.32","2.68","1","4","2","2"
"1990","Berlin","Male","2.13","2","106","1","2","3","3","4","1.97","2.29","1","4","2","2"
"1990","Brandenburg","Female","","","","","","","","","","","","","",""
"1990","Brandenburg","Male","","","","","","","","","","","","","",""
"1990","Bremen","Female","2.65","2","45","1","2","4","4","4","2.33","2.97","1","4","2","3"
"1990","Bremen","Male","2.29","2","37","1","1","3","4","4","1.94","2.64","1","4","2","2"
"1990","Hamburg","Female","2.27","2","65","1","2","3","3","4","2.06","2.48","1","4","2","2"
"1990","Hamburg","Male","2.18","2","60","1","2","3","4","4","1.94","2.42","1","4","2","2"
"1990","Hesse","Female","2.59","2","329","1","2","3","4","4","2.49","2.69","1","4","2","2"
"1990","Hesse","Male","2.12","2","313","1","2","3","4","4","2.02","2.22","1","4","2","2"
"1990","Lower Saxony","Female","2.55","2","415","1","2","4","4","4","2.45","2.65","1","4","2","2"
"1990","Lower Saxony","Male","2.1","2","407","1","1","2","4","4","2.01","2.19","1","4","2","2"
"1990","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","Female","2.42","2","961","1","2","3","4","4","2.36","2.48","1","4","2","2"
"1990","North Rhine-Westphalia","Male","1.94","2","886","1","1","2","3","4","1.89","1.99","1","4","2","2"
"1990","Rhineland-Palatinate,Saarland","Female","2.6","2","281","1","2","3","4","4","2.49","2.71","1","4","2","3"
"1990","Rhineland-Palatinate,Saarland","Male","2.08","2","257","1","1","2","4","4","1.97","2.19","1","4","2","2"
"1990","Saxony","Female","","","","","","","","","","","","","",""
"1990","Saxony","Male","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","Female","2.41","2","122","1","2","3","4","4","2.24","2.58","1","4","2","2"
"1990","Schleswig-Holstein","Male","2.06","2","118","1","2","2","3","4","1.91","2.21","1","4","2","2"
"1990","Thuringia","Female","","","","","","","","","","","","","",""
"1990","Thuringia","Male","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"1991","Bavaria","Female","","","","","","","","","","","","","",""
"1991","Bavaria","Male","","","","","","","","","","","","","",""
"1991","Berlin","Female","","","","","","","","","","","","","",""
"1991","Berlin","Male","","","","","","","","","","","","","",""
"1991","Brandenburg","Female","","","","","","","","","","","","","",""
"1991","Brandenburg","Male","","","","","","","","","","","","","",""
"1991","Bremen","Female","","","","","","","","","","","","","",""
"1991","Bremen","Male","","","","","","","","","","","","","",""
"1991","Hamburg","Female","","","","","","","","","","","","","",""
"1991","Hamburg","Male","","","","","","","","","","","","","",""
"1991","Hesse","Female","","","","","","","","","","","","","",""
"1991","Hesse","Male","","","","","","","","","","","","","",""
"1991","Lower Saxony","Female","","","","","","","","","","","","","",""
"1991","Lower Saxony","Male","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","Female","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","Male","","","","","","","","","","","","","",""
"1991","Rhineland-Palatinate,Saarland","Female","","","","","","","","","","","","","",""
"1991","Rhineland-Palatinate,Saarland","Male","","","","","","","","","","","","","",""
