"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","general elemantary","1.81","2","500","1","1","2","3","4","1.74","1.88","1","4","2","2"
"1990","16-34 y.","higher education","1.85","2","183","1","1","2","3","3","1.75","1.95","1","4","2","2"
"1990","16-34 y.","higher vocational","1.97","2","154","1","2","2","3","3","1.86","2.08","1","4","2","2"
"1990","16-34 y.","in school","1.76","2","109","1","1","2","3","4","1.63","1.89","1","4","2","2"
"1990","16-34 y.","inadequately","2.01","2","51","1","1","2","3","4","1.77","2.25","1","4","2","2"
"1990","16-34 y.","middle vocational","1.86","2","1416","1","1","2","3","4","1.82","1.9","1","4","2","2"
"1990","16-34 y.","vocational + Abi","1.66","2","130","1","1","2","2","3","1.55","1.77","1","4","2","2"
"1990","35-65 y.","general elemantary","2.48","2","689","1","2","3","4","4","2.41","2.55","1","4","2","2"
"1990","35-65 y.","higher education","1.99","2","405","1","2","2","3","4","1.92","2.06","1","4","2","2"
"1990","35-65 y.","higher vocational","2.06","2","262","1","2","2","3","4","1.97","2.15","1","4","2","2"
"1990","35-65 y.","in school","","","","","","","","","","","","","",""
"1990","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1990","35-65 y.","middle vocational","2.15","2","1888","1","2","3","3","4","2.11","2.19","1","4","2","2"
"1990","35-65 y.","vocational + Abi","2.18","2","52","1","2","2","4","4","1.94","2.42","1","4","2","2"
"1990","66 and older","general elemantary","3.32","4","350","2","3","4","4","4","3.22","3.42","1","4","4","4"
"1990","66 and older","higher education","2.86","3","53","1","2","4","4","4","2.55","3.17","1","4","2","4"
"1990","66 and older","higher vocational","3.07","3","58","2","2","4","4","4","2.8","3.34","1","4","2","4"
"1990","66 and older","in school","","","","","","","","","","","","","",""
"1990","66 and older","inadequately","","","","","","","","","","","","","",""
"1990","66 and older","middle vocational","3.1","4","425","2","2","4","4","4","3","3.2","1","4","3","4"
"1990","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1991","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1991","16-34 y.","higher education","","","","","","","","","","","","","",""
"1991","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"1991","16-34 y.","in school","","","","","","","","","","","","","",""
"1991","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1991","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"1991","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"1991","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"1991","35-65 y.","higher education","","","","","","","","","","","","","",""
"1991","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"1991","35-65 y.","in school","","","","","","","","","","","","","",""
"1991","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1991","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"1991","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1991","66 and older","general elemantary","","","","","","","","","","","","","",""
"1991","66 and older","higher education","","","","","","","","","","","","","",""
"1991","66 and older","higher vocational","","","","","","","","","","","","","",""
"1991","66 and older","in school","","","","","","","","","","","","","",""
"1991","66 and older","inadequately","","","","","","","","","","","","","",""
"1991","66 and older","middle vocational","","","","","","","","","","","","","",""
"1991","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1992","16-34 y.","general elemantary","1.77","2","644","1","1","2","3","4","1.71","1.83","1","4","2","2"
"1992","16-34 y.","higher education","1.76","2","426","1","1","2","3","3","1.7","1.82","1","4","2","2"
"1992","16-34 y.","higher vocational","1.89","2","205","1","1","2","3","4","1.79","1.99","1","4","2","2"
"1992","16-34 y.","in school","1.75","2","139","1","1","2","3","4","1.63","1.87","1","4","1","2"
"1992","16-34 y.","inadequately","2.1","2","61","1","1","3","3","4","1.87","2.33","1","4","2","2"
"1992","16-34 y.","middle vocational","1.81","2","2195","1","1","2","3","4","1.78","1.84","1","4","2","2"
"1992","16-34 y.","vocational + Abi","1.83","2","185","1","1","2","3","3","1.74","1.92","1","4","2","2"
"1992","35-65 y.","general elemantary","2.59","2","793","1","2","3","4","4","2.52","2.66","1","4","2","3"
"1992","35-65 y.","higher education","1.87","2","1054","1","1","2","3","4","1.82","1.92","1","4","2","2"
"1992","35-65 y.","higher vocational","1.96","2","447","1","1","2","3","4","1.88","2.04","1","4","2","2"
"1992","35-65 y.","in school","","","","","","","","","","","","","",""
"1992","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1992","35-65 y.","middle vocational","2.11","2","3033","1","2","2","3","4","2.08","2.14","1","4","2","2"
"1992","35-65 y.","vocational + Abi","2.07","2","83","1","2","3","3","4","1.92","2.22","1","4","2","2"
"1992","66 and older","general elemantary","3.35","4","436","2","3","4","4","4","3.27","3.43","1","4","4","4"
"1992","66 and older","higher education","3.02","3.2","99","1","2","4","4","4","2.79","3.25","1","4","3","4"
"1992","66 and older","higher vocational","3.28","4","77","2","3","4","4","4","3.05","3.51","1","4","3","4"
"1992","66 and older","in school","","","","","","","","","","","","","",""
"1992","66 and older","inadequately","","","","","","","","","","","","","",""
"1992","66 and older","middle vocational","3.23","4","635","2","2","4","4","4","3.15","3.31","1","4","4","4"
"1992","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1993","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1993","16-34 y.","higher education","","","","","","","","","","","","","",""
"1993","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"1993","16-34 y.","in school","","","","","","","","","","","","","",""
"1993","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1993","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"1993","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"1993","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"1993","35-65 y.","higher education","","","","","","","","","","","","","",""
"1993","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"1993","35-65 y.","in school","","","","","","","","","","","","","",""
"1993","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1993","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"1993","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1993","66 and older","general elemantary","","","","","","","","","","","","","",""
"1993","66 and older","higher education","","","","","","","","","","","","","",""
"1993","66 and older","higher vocational","","","","","","","","","","","","","",""
"1993","66 and older","in school","","","","","","","","","","","","","",""
"1993","66 and older","inadequately","","","","","","","","","","","","","",""
"1993","66 and older","middle vocational","","","","","","","","","","","","","",""
"1993","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1994","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1994","16-34 y.","higher education","","","","","","","","","","","","","",""
"1994","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"1994","16-34 y.","in school","","","","","","","","","","","","","",""
"1994","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1994","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"1994","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"1994","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"1994","35-65 y.","higher education","","","","","","","","","","","","","",""
"1994","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"1994","35-65 y.","in school","","","","","","","","","","","","","",""
"1994","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1994","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"1994","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1994","66 and older","general elemantary","","","","","","","","","","","","","",""
"1994","66 and older","higher education","","","","","","","","","","","","","",""
"1994","66 and older","higher vocational","","","","","","","","","","","","","",""
"1994","66 and older","in school","","","","","","","","","","","","","",""
"1994","66 and older","inadequately","","","","","","","","","","","","","",""
"1994","66 and older","middle vocational","","","","","","","","","","","","","",""
"1994","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1995","16-34 y.","general elemantary","1.7","2","601","1","1","2","2","4","1.65","1.75","1","4","2","2"
"1995","16-34 y.","higher education","1.77","2","407","1","1","2","3","3","1.71","1.83","1","4","2","2"
