"plh0176","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2004","16-34 y.","Full Time","50","0.0199891671358421","0.0142666662753755","0.0257116679963086","0"
"0 Completely dissatisfied","2004","16-34 y.","Part Time","109","0.0713491444050268","0.0587047749870743","0.0839935138229793","0"
"0 Completely dissatisfied","2004","16-34 y.","Not Working","237","0.170957794886815","0.151349075199261","0.190566514574369","0"
"0 Completely dissatisfied","2004","35-65 y.","Full Time","72","0.0140433202018823","0.0110889787905734","0.0169976616131911","0"
"0 Completely dissatisfied","2004","35-65 y.","Part Time","138","0.0609594646763894","0.0526016358683786","0.0693172934844003","0"
"0 Completely dissatisfied","2004","35-65 y.","Not Working","381","0.1538102003445","0.140032819376416","0.167587581312585","0"
"0 Completely dissatisfied","2004","66 and older","Full Time","","","","","0"
"0 Completely dissatisfied","2004","66 and older","Part Time","2","","","","0"
"0 Completely dissatisfied","2004","66 and older","Not Working","71","0.0211784513744177","0.0164200533361662","0.0259368494126692","0"
"1 on Scale 1 to 10","2004","16-34 y.","Full Time","46","0.0179737249501563","0.012541801030511","0.0234056488698015","1"
"1 on Scale 1 to 10","2004","16-34 y.","Not Working","113","0.0955876822347401","0.0802732583296013","0.110902106139879","1"
"1 on Scale 1 to 10","2004","35-65 y.","Not Working","164","0.0631510688110889","0.0538621462746967","0.0724399913474811","1"
"1 on Scale 1 to 10","2004","66 and older","Full Time","","","","","1"
"1 on Scale 1 to 10","2004","16-34 y.","Part Time","73","0.048667998722639","0.0380982574606169","0.059237739984661","1"
"1 on Scale 1 to 10","2004","35-65 y.","Full Time","84","0.016289941251088","0.0131116756959111","0.019468206806265","1"
"1 on Scale 1 to 10","2004","35-65 y.","Part Time","118","0.0509869918622175","0.0433028299558862","0.0586711537685489","1"
"1 on Scale 1 to 10","2004","66 and older","Part Time","4","","","","1"
"1 on Scale 1 to 10","2004","66 and older","Not Working","77","0.0191924946952406","0.0146580980033608","0.0237268913871204","1"
"10 Completely satisfied","2004","16-34 y.","Not Working","53","0.032612659718185","0.0233612104059998","0.0418641090303701","10"
"10 Completely satisfied","2004","16-34 y.","Full Time","81","0.0358865922005159","0.0282815216033186","0.0434916627977132","10"
"10 Completely satisfied","2004","35-65 y.","Part Time","131","0.0399511214821624","0.0331097702259887","0.046792472738336","10"
"10 Completely satisfied","2004","35-65 y.","Not Working","91","0.0284104602382986","0.0220656190588811","0.034755301417716","10"
"10 Completely satisfied","2004","35-65 y.","Full Time","324","0.0449058222992019","0.0397062060583032","0.0501054385401006","10"
"10 Completely satisfied","2004","16-34 y.","Part Time","46","0.0268318593353338","0.018894137331561","0.0347695813391067","10"
"10 Completely satisfied","2004","66 and older","Full Time","7","","","","10"
"10 Completely satisfied","2004","66 and older","Part Time","24","","","","10"
"10 Completely satisfied","2004","66 and older","Not Working","245","0.0748597416436678","0.0661623333362907","0.0835571499510449","10"
"2 on Scale 1 to 10","2004","16-34 y.","Part Time","135","0.0836884228082063","0.0700855437192608","0.0972913018971518","2"
"2 on Scale 1 to 10","2004","35-65 y.","Part Time","176","0.0562459037472648","0.0481975769252645","0.0642942305692651","2"
"2 on Scale 1 to 10","2004","35-65 y.","Not Working","237","0.0886848741017076","0.0778281382360662","0.0995416099673489","2"
"2 on Scale 1 to 10","2004","16-34 y.","Full Time","99","0.0482321663749784","0.0394721085113356","0.0569922242386212","2"
"2 on Scale 1 to 10","2004","66 and older","Part Time","6","","","","2"
"2 on Scale 1 to 10","2004","66 and older","Not Working","129","0.0378501096806877","0.0315431966057999","0.0441570227555755","2"
"2 on Scale 1 to 10","2004","16-34 y.","Not Working","166","0.111266541260536","0.094887649091135","0.127645433429937","2"
"2 on Scale 1 to 10","2004","35-65 y.","Full Time","178","0.0344702415659038","0.0298898578567412","0.0390506252750663","2"
"2 on Scale 1 to 10","2004","66 and older","Full Time","1","","","","2"
"3 on Scale 1 to 10","2004","16-34 y.","Part Time","157","0.104709807406213","0.0896696579042791","0.119749956908146","3"
"3 on Scale 1 to 10","2004","16-34 y.","Full Time","184","0.0830515681293804","0.0717687015299183","0.0943344347288426","3"
"3 on Scale 1 to 10","2004","35-65 y.","Part Time","307","0.101693673561677","0.0911354725434682","0.112251874579887","3"
"3 on Scale 1 to 10","2004","16-34 y.","Not Working","152","0.12569191488942","0.108425491622876","0.142958338155963","3"
"3 on Scale 1 to 10","2004","35-65 y.","Full Time","331","0.0680191789205979","0.0616977385409596","0.0743406193002362","3"
"3 on Scale 1 to 10","2004","35-65 y.","Not Working","280","0.110935508692377","0.0989421139536471","0.122928903431107","3"
"3 on Scale 1 to 10","2004","66 and older","Full Time","4","","","","3"
"3 on Scale 1 to 10","2004","66 and older","Part Time","11","","","","3"
"3 on Scale 1 to 10","2004","66 and older","Not Working","230","0.0704113633611341","0.0619560698740343","0.0788666568482339","3"
"4 on Scale 1 to 10","2004","16-34 y.","Part Time","149","0.100125792697756","0.0853809397705173","0.114870645624995","4"
"4 on Scale 1 to 10","2004","16-34 y.","Full Time","174","0.0828889200151386","0.0716161073563761","0.0941617326739012","4"
"4 on Scale 1 to 10","2004","35-65 y.","Part Time","278","0.0908068138564679","0.0807694877523096","0.100844139960626","4"
