"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","general elemantary","4.39","4.33","556","2.67","3.67","5.33","6","7","4.29","4.49","1","7","4.33333349227905","4.33333349227905"
"2005","Full Time","higher education","4.71","4.67","2240","3.33","4","5.33","6","7","4.66","4.76","1.33","7","4.66666650772095","5"
"2005","Full Time","higher vocational","4.57","4.67","771","3","4","5.33","6","7","4.49","4.65","1","7","4.33333349227905","4.66666650772095"
"2005","Full Time","in school","","","","","","","","","","","","","",""
"2005","Full Time","inadequately","3.99","4","51","2.33","3","5","5.33","6","3.62","4.36","1","7","3.33333325386047","4.33333349227905"
"2005","Full Time","middle vocational","4.41","4.33","3816","3","3.67","5","6","7","4.37","4.45","1","7","4.33333349227905","4.33333349227905"
"2005","Full Time","vocational + Abi","4.45","4.33","529","3","3.67","5.33","6","7","4.35","4.55","1","7","4.33333349227905","4.66666650772095"
"2005","Not Working","general elemantary","4","4","1355","2","3.33","5","5.67","7","3.93","4.07","1","7","4","4"
"2005","Not Working","higher education","4.84","4.67","999","3.67","4","5.67","6.33","7","4.77","4.91","1","7","4.66666650772095","5"
"2005","Not Working","higher vocational","4.39","4.33","456","2.67","3.33","5.33","6","7","4.28","4.5","1","7","4.33333349227905","4.66666650772095"
"2005","Not Working","in school","4.88","5","551","3.33","4","5.67","6.67","7","4.78","4.98","1.33","7","4.66666650772095","5"
"2005","Not Working","inadequately","3.78","3.67","149","1.67","3","5","5.33","7","3.56","4","1","7","3","4"
"2005","Not Working","middle vocational","4.28","4.33","3933","2.67","3.33","5","6","7","4.24","4.32","1","7","4.33333349227905","4.33333349227905"
"2005","Not Working","vocational + Abi","4.69","4.67","285","3","4","5.67","6.33","7","4.55","4.83","1","7","4.66666650772095","5"
"2005","Part Time","general elemantary","4.29","4.33","498","2.5","3.67","5.33","6","7","4.18","4.4","1","7","4.33333349227905","4.33333349227905"
"2005","Part Time","higher education","4.98","5","933","3.67","4.33","6","6.33","7","4.91","5.05","1.33","7","5","5"
"2005","Part Time","higher vocational","4.73","4.67","332","3","4","5.67","6.33","7","4.61","4.85","1.33","7","4.33333349227905","5"
"2005","Part Time","in school","4.86","4.67","96","2.67","4","5.67","6.33","7","4.63","5.09","2.33","7","4.66666650772095","5.33333349227905"
"2005","Part Time","inadequately","3.46","3.67","36","2","2.33","4","5.33","7","2.96","3.96","1","7","2.66666674613953","4"
"2005","Part Time","middle vocational","4.5","4.67","2508","3","3.67","5.33","6","7","4.45","4.55","1","7","4.33333349227905","4.66666650772095"
"2005","Part Time","vocational + Abi","4.83","4.67","322","3.33","4","5.67","6.33","7","4.7","4.96","1.67","7","4.66666650772095","5"
"2006","Full Time","general elemantary","","","","","","","","","","","","","",""
"2006","Full Time","higher education","","","","","","","","","","","","","",""
"2006","Full Time","higher vocational","","","","","","","","","","","","","",""
"2006","Full Time","in school","","","","","","","","","","","","","",""
"2006","Full Time","inadequately","","","","","","","","","","","","","",""
"2006","Full Time","middle vocational","","","","","","","","","","","","","",""
"2006","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2006","Not Working","general elemantary","","","","","","","","","","","","","",""
"2006","Not Working","higher education","","","","","","","","","","","","","",""
"2006","Not Working","higher vocational","","","","","","","","","","","","","",""
"2006","Not Working","in school","","","","","","","","","","","","","",""
"2006","Not Working","inadequately","","","","","","","","","","","","","",""
"2006","Not Working","middle vocational","","","","","","","","","","","","","",""
"2006","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2006","Part Time","general elemantary","","","","","","","","","","","","","",""
"2006","Part Time","higher education","","","","","","","","","","","","","",""
"2006","Part Time","higher vocational","","","","","","","","","","","","","",""
"2006","Part Time","in school","","","","","","","","","","","","","",""
"2006","Part Time","inadequately","","","","","","","","","","","","","",""
"2006","Part Time","middle vocational","","","","","","","","","","","","","",""
"2006","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2007","Full Time","general elemantary","","","","","","","","","","","","","",""
"2007","Full Time","higher education","","","","","","","","","","","","","",""
"2007","Full Time","higher vocational","","","","","","","","","","","","","",""
"2007","Full Time","in school","","","","","","","","","","","","","",""
"2007","Full Time","inadequately","","","","","","","","","","","","","",""
"2007","Full Time","middle vocational","","","","","","","","","","","","","",""
"2007","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2007","Not Working","general elemantary","","","","","","","","","","","","","",""
"2007","Not Working","higher education","","","","","","","","","","","","","",""
"2007","Not Working","higher vocational","","","","","","","","","","","","","",""
"2007","Not Working","in school","","","","","","","","","","","","","",""
"2007","Not Working","inadequately","","","","","","","","","","","","","",""
"2007","Not Working","middle vocational","","","","","","","","","","","","","",""
"2007","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2007","Part Time","general elemantary","","","","","","","","","","","","","",""
"2007","Part Time","higher education","","","","","","","","","","","","","",""
"2007","Part Time","higher vocational","","","","","","","","","","","","","",""
"2007","Part Time","in school","","","","","","","","","","","","","",""
"2007","Part Time","inadequately","","","","","","","","","","","","","",""
