"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Ostdeutschland, neue Bundeslaender","4.33","4.67","100","2.67","3.67","5","6","6.33","4.08","4.58","1","6.67","4","4.66666650772095"
"2005","direct migration background","Westdeutschland, alte Bundeslaender","4.31","4.33","2261","2.67","3.33","5.33","6","7","4.26","4.36","1","7","4","4.33333349227905"
"2005","indirect migration background","Ostdeutschland, neue Bundeslaender","4.7","4.67","35","3.67","4","5.33","5.67","7","4.38","5.02","3.33","7","4","5"
"2005","indirect migration background","Westdeutschland, alte Bundeslaender","4.68","4.67","796","3","4","5.33","6.33","7","4.6","4.76","1","7","4.66666650772095","4.66666650772095"
"2005","no migration background","Ostdeutschland, neue Bundeslaender","4.39","4.33","4912","3","3.67","5.33","6","7","4.36","4.42","1","7","4.33333349227905","4.66666650772095"
"2005","no migration background","Westdeutschland, alte Bundeslaender","4.48","4.67","12618","3","3.67","5.33","6","7","4.46","4.5","1","7","4.66666650772095","4.66666650772095"
"2006","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","direct migration background","Ostdeutschland, neue Bundeslaender","4.6","4.67","76","2.67","3","6","6.33","7","4.28","4.92","1","7","4","5"
"2009","direct migration background","Westdeutschland, alte Bundeslaender","4.26","4.33","1580","2.67","3.33","5.33","6","7","4.19","4.33","1","7","4","4.33333349227905"
"2009","indirect migration background","Ostdeutschland, neue Bundeslaender","5.03","5","41","3.67","4.33","6.33","6.67","6.67","4.69","5.37","3","7","4.33333349227905","5"
"2009","indirect migration background","Westdeutschland, alte Bundeslaender","4.64","4.67","672","3","4","5.33","6","7","4.55","4.73","1","7","4.33333349227905","4.66666650772095"
"2009","no migration background","Ostdeutschland, neue Bundeslaender","4.34","4.33","4434","3","3.67","5.33","6","7","4.31","4.37","1","7","4.33333349227905","4.33333349227905"
"2009","no migration background","Westdeutschland, alte Bundeslaender","4.33","4.33","11235","2.67","3.67","5.33","6","7","4.31","4.35","1","7","4.33333349227905","4.33333349227905"
"2010","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2010","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2011","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2011","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2011","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2011","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2011","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2011","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2012","direct migration background","Ostdeutschland, neue Bundeslaender","4.93","4.98","55","3.67","4.67","5.67","6.33","7","4.61","5.25","1.67","7","4.66666650772095","5.33333349227905"
"2012","direct migration background","Westdeutschland, alte Bundeslaender","4.69","4.67","1034","3","4","5.67","6.33","7","4.62","4.76","1","7","4.66666650772095","4.66666650772095"
"2012","indirect migration background","Ostdeutschland, neue Bundeslaender","4.34","4.33","32","2","2.67","5.33","6.33","7","3.87","4.81","2","7","4","5.33333349227905"
"2012","indirect migration background","Westdeutschland, alte Bundeslaender","4.91","5","452","3.33","4","6","6.67","7","4.8","5.02","1.33","7","4.66666650772095","5"
"2012","no migration background","Ostdeutschland, neue Bundeslaender","4.58","4.67","1251","3","3.67","5.33","6","7","4.51","4.65","1","7","4.66666650772095","4.66666650772095"
"2012","no migration background","Westdeutschland, alte Bundeslaender","4.62","4.67","4304","3","4","5.33","6","7","4.59","4.65","1","7","4.66666650772095","4.66666650772095"
"2013","direct migration background","Ostdeutschland, neue Bundeslaender","4.66","4.67","81","2.33","3.67","6","6.33","7","4.35","4.97","1.33","7","4.33333349227905","5"
"2013","direct migration background","Westdeutschland, alte Bundeslaender","4.52","4.67","1605","2.67","3.67","5.67","6.33","7","4.46","4.58","1","7","4.33333349227905","4.66666650772095"
"2013","indirect migration background","Ostdeutschland, neue Bundeslaender","5.1","5.33","45","3.67","4","6","6.67","7","4.72","5.48","1","7","4.33333349227905","5.33333349227905"
"2013","indirect migration background","Westdeutschland, alte Bundeslaender","4.79","5","670","3.33","4","5.67","6.33","7","4.71","4.87","1","7","4.66666650772095","5"
"2013","no migration background","Ostdeutschland, neue Bundeslaender","4.54","4.67","4343","3","3.67","5.33","6","7","4.51","4.57","1","7","4.66666650772095","4.66666650772095"
"2013","no migration background","Westdeutschland, alte Bundeslaender","4.55","4.67","12151","3","3.67","5.33","6","7","4.53","4.57","1","7","4.66666650772095","4.66666650772095"
"2014","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2014","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2014","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2014","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2014","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2014","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2015","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2015","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2015","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2015","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2015","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2015","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2016","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2016","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2016","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2016","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2016","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2016","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2017","direct migration background","Ostdeutschland, neue Bundeslaender","5.08","5.33","838","3.67","4.33","6","6.67","7","4.99","5.17","1","7","5.33333349227905","5.66666650772095"
