"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","(Married) couple without C.","4.79","5","1737","3.33","4","5.67","6","7","4.74","4.84","1","7","5","5"
"2005","college entrance qualification","1-pers.-HH","4.93","5","786","3.33","4.33","5.67","6.33","7","4.85","5.01","1.33","7","5","5"
"2005","college entrance qualification","Couple + C. GT 16 ","4.83","5","899","3.33","4","5.67","6.33","7","4.76","4.9","1.67","7","4.66666650772095","5"
"2005","college entrance qualification","Couple + C. LE 16","4.62","4.67","1153","3","4","5.33","6","7","4.56","4.68","1.33","7","4.66666650772095","4.66666650772095"
"2005","college entrance qualification","Couple + C. LE and GT 16","4.7","4.67","332","3.33","4","5.33","6.33","7","4.59","4.81","1.67","7","4.66666650772095","5"
"2005","college entrance qualification","Single parent","4.84","5","188","3.33","4","6","6.33","7","4.67","5.01","1.33","7","4.66666650772095","5"
"2005","lower secondary degree","(Married) couple without C.","4.24","4.33","2995","2.67","3.33","5","6","7","4.19","4.29","1","7","4.33333349227905","4.33333349227905"
"2005","lower secondary degree","1-pers.-HH","4.17","4.33","1240","2.33","3.33","5","5.67","7","4.1","4.24","1","7","4","4.33333349227905"
"2005","lower secondary degree","Couple + C. GT 16 ","4.19","4.33","975","2.67","3.33","5","5.67","7","4.11","4.27","1","7","4","4.33333349227905"
"2005","lower secondary degree","Couple + C. LE 16","4.39","4.33","933","3","3.67","5","6","7","4.32","4.46","1","7","4.33333349227905","4.33333349227905"
"2005","lower secondary degree","Couple + C. LE and GT 16","4.18","4.33","390","2.67","3.33","5","5.67","7","4.05","4.31","1","7","4","4.33333349227905"
"2005","lower secondary degree","Single parent","4.43","4.67","348","2.5","3.67","5.33","6","7","4.3","4.56","1","7","4.33333349227905","4.66666650772095"
"2005","no degree/no degree yet","(Married) couple without C.","3.88","3.67","83","2","3","5","5.67","7","3.57","4.19","1","7","3.5","4"
"2005","no degree/no degree yet","1-pers.-HH","4.34","4","37","2.33","3","5.67","6.33","7","3.8","4.88","1","7","3.66666674613953","5"
"2005","no degree/no degree yet","Couple + C. GT 16 ","4.61","5","305","2.67","4","5.33","6","7","4.47","4.75","1","7","4.66666650772095","5"
"2005","no degree/no degree yet","Couple + C. LE 16","4.15","4.33","37","2.33","3","5.33","5.67","6.67","3.71","4.59","1.67","7","3.33333325386047","4.33333349227905"
"2005","no degree/no degree yet","Couple + C. LE and GT 16","4.65","4.67","284","2.67","3.67","5.67","6.33","7","4.5","4.8","1","7","4.66666650772095","5"
"2005","no degree/no degree yet","Single parent","4.72","4.67","117","3","3.67","5.67","6.33","7","4.49","4.95","1","7","4.33333349227905","5"
"2005","Other degree","(Married) couple without C.","4","4","344","2.33","3","4.67","6","7","3.86","4.14","1","7","4","4"
"2005","Other degree","1-pers.-HH","4.29","4","98","2.67","3.5","5","6.67","7","4.01","4.57","1","7","3.66666674613953","4.66666650772095"
"2005","Other degree","Couple + C. GT 16 ","4.07","4","220","2.33","3.33","5","5.67","6.67","3.9","4.24","1","7","4","4.33333349227905"
"2005","Other degree","Couple + C. LE 16","4.41","4.33","209","3","3.67","5.33","6","7","4.24","4.58","1","7","4","4.33333349227905"
"2005","Other degree","Couple + C. LE and GT 16","4.23","4.33","118","2.67","3.33","5","6","7","3.99","4.47","1","7","3.66666674613953","4.33333349227905"
"2005","Other degree","Single parent","4.1","4","61","3","3.33","5","5.67","6.33","3.79","4.41","1","6.33","3.66666674613953","4.33333349227905"
"2005","secondary school degree","(Married) couple without C.","4.56","4.67","1803","3","3.67","5.33","6","7","4.5","4.62","1","7","4.66666650772095","4.66666650772095"
"2005","secondary school degree","1-pers.-HH","4.59","4.67","770","3","4","5.33","6","7","4.51","4.67","1","7","4.66666650772095","4.66666650772095"
"2005","secondary school degree","Couple + C. GT 16 ","4.5","4.33","1113","3","3.67","5.33","6","7","4.44","4.56","1","7","4.33333349227905","4.66666650772095"
"2005","secondary school degree","Couple + C. LE 16","4.39","4.33","1363","3","3.67","5.33","6","6.67","4.33","4.45","1","7","4.33333349227905","4.66666650772095"
"2005","secondary school degree","Couple + C. LE and GT 16","4.68","4.67","501","3","4","5.33","6.33","7","4.58","4.78","1.33","7","4.66666650772095","4.66666650772095"
"2005","secondary school degree","Single parent","4.65","4.67","349","3","4","5.67","6","7","4.53","4.77","1","7","4.66666650772095","5"
"2006","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2006","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2006","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Other degree","Single parent","","","","","","","","","","","","","",""
"2006","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","secondary school degree","Single parent","","","","","","","","","","","","","",""
"2007","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2007","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2007","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2007","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Other degree","Single parent","","","","","","","","","","","","","",""
"2007","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2007","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","secondary school degree","Single parent","","","","","","","","","","","","","",""
"2008","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2008","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2008","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2008","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2008","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Other degree","Single parent","","","","","","","","","","","","","",""
"2008","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2008","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","secondary school degree","Single parent","","","","","","","","","","","","","",""
"2009","college entrance qualification","(Married) couple without C.","4.66","4.67","1750","3","4","5.33","6","7","4.61","4.71","1","7","4.66666650772095","5"
"2009","college entrance qualification","1-pers.-HH","4.84","5","784","3.33","4","5.67","6.33","7","4.76","4.92","1","7","4.66666650772095","5"
"2009","college entrance qualification","Couple + C. GT 16 ","4.67","4.67","799","3","4","5.5","6","7","4.59","4.75","1","7","4.66666650772095","4.66666650772095"
"2009","college entrance qualification","Couple + C. LE 16","4.51","4.33","982","3","3.67","5.33","6","7","4.44","4.58","1.67","7","4.33333349227905","4.66666650772095"
"2009","college entrance qualification","Couple + C. LE and GT 16","4.5","4.67","292","3","3.67","5.33","6","7","4.37","4.63","1.33","7","4.33333349227905","4.66666650772095"
"2009","college entrance qualification","Single parent","4.84","5","218","3.33","4","5.67","6.33","7","4.68","5","1.33","7","4.66666650772095","5"
"2009","lower secondary degree","(Married) couple without C.","4.13","4","2616","2.5","3.33","5","5.67","7","4.08","4.18","1","7","4","4"
"2009","lower secondary degree","1-pers.-HH","4.04","4","1173","2.33","3.33","5","5.67","7","3.97","4.11","1","7","4","4"
"2009","lower secondary degree","Couple + C. GT 16 ","4.16","4","861","2.67","3.33","5","5.67","7","4.08","4.24","1","7","4","4.33333349227905"
"2009","lower secondary degree","Couple + C. LE 16","4","4","626","2.67","3.33","4.67","5.33","6.67","3.91","4.09","1","7","4","4.33333349227905"
"2009","lower secondary degree","Couple + C. LE and GT 16","4.28","4.33","252","2.33","3.33","5","6","7","4.12","4.44","1","7","4","4.33333349227905"
"2009","lower secondary degree","Single parent","4.3","4.33","278","3","3.33","5","6","6.67","4.16","4.44","1","7","4","4.33333349227905"
"2009","no degree/no degree yet","(Married) couple without C.","3.54","3.58","77","1.33","2.67","4.33","5","6","3.25","3.83","1","7","3.33333325386047","4"
"2009","no degree/no degree yet","1-pers.-HH","3.82","4","31","2.67","3","4.33","5.67","6.33","3.28","4.36","1","6.33","3","4.33333349227905"
"2009","no degree/no degree yet","Couple + C. GT 16 ","4.5","4.33","161","2.67","3.67","5.67","6","7","4.32","4.68","1.33","7","4.33333349227905","5"
"2009","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
