"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","(Married) couple without C.","4.45","4.33","948","3","3.67","5.33","6","7","4.37","4.53","1","7","4.33333349227905","4.66666650772095"
"2005","16-34 y.","1-pers.-HH","4.71","4.67","696","3.33","4","5.33","6.33","7","4.63","4.79","1","7","4.66666650772095","5"
"2005","16-34 y.","Couple + C. GT 16 ","4.67","4.67","1344","3","4","5.67","6","7","4.61","4.73","1","7","4.66666650772095","4.66666650772095"
"2005","16-34 y.","Couple + C. LE 16","4.44","4.67","1092","3","3.67","5.33","6","7","4.37","4.51","1","7","4.33333349227905","4.66666650772095"
"2005","16-34 y.","Couple + C. LE and GT 16","4.61","4.67","636","3","3.67","5.33","6.33","7","4.51","4.71","1.33","7","4.66666650772095","4.66666650772095"
"2005","16-34 y.","Single parent","4.67","4.67","466","3","4","5.67","6.33","7","4.56","4.78","1.33","7","4.66666650772095","4.66666650772095"
"2005","35-65 y.","(Married) couple without C.","4.49","4.33","3734","3","3.67","5.33","6","7","4.45","4.53","1","7","4.66666650772095","4.66666650772095"
"2005","35-65 y.","1-pers.-HH","4.6","4.67","1193","3","3.67","5.33","6","7","4.53","4.67","1","7","4.66666650772095","4.66666650772095"
"2005","35-65 y.","Couple + C. GT 16 ","4.33","4.33","2141","2.67","3.67","5","6","7","4.28","4.38","1","7","4.33333349227905","4.33333349227905"
"2005","35-65 y.","Couple + C. LE 16","4.46","4.33","2618","3","3.67","5.33","6","7","4.42","4.5","1","7","4.33333349227905","4.66666650772095"
"2005","35-65 y.","Couple + C. LE and GT 16","4.39","4.33","1067","2.67","3.67","5.33","6","7","4.32","4.46","1","7","4.33333349227905","4.66666650772095"
"2005","35-65 y.","Single parent","4.58","4.67","575","3","3.67","5.67","6","7","4.48","4.68","1","7","4.33333349227905","4.66666650772095"
"2005","66 and older","(Married) couple without C.","4.25","4.33","2342","2.5","3.33","5.33","6","7","4.2","4.3","1","7","4.33333349227905","4.33333349227905"
