"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","(0) in school","","","","","","","","","","","","","",""
"2005","Full Time","(1a) inadequately completed","4","4","52","2.33","3","5","5.67","6","3.62","4.38","1","7","3.33333325386047","4.33333349227905"
"2005","Full Time","(1b) general elementary school","4.22","4","351","2.67","3.33","5","6","7","4.09","4.35","1","7","4","4.33333349227905"
"2005","Full Time","(1c) basic vocational qualification","4.38","4.33","1820","3","3.67","5","6","7","4.33","4.43","1","7","4.33333349227905","4.33333349227905"
"2005","Full Time","(2a) intermediate vocational","4.46","4.33","2350","3","3.67","5.33","6","7","4.42","4.5","1","7","4.33333349227905","4.66666650772095"
"2005","Full Time","(2b) intermediate general qualification","4.71","4.67","214","3","4","5.67","6.33","7","4.55","4.87","1","7","4.33333349227905","4.66666650772095"
"2005","Full Time","(2c_gen) general maturity certificate","4.51","4.33","160","3","3.67","5.33","6","7","4.33","4.69","2","7","4.33333349227905","5"
"2005","Full Time","(2c_voc) vocational maturity certificate","4.53","4.67","727","3","3.67","5.33","6","7","4.45","4.61","1","7","4.33333349227905","4.66666650772095"
"2005","Full Time","(3a) lower tertiary education","4.75","5","845","3.33","4","5.67","6.33","7","4.67","4.83","1.33","7","4.66666650772095","5"
"2005","Full Time","(3b) higher tertiary education","4.68","4.67","1395","3.33","4","5.33","6","7","4.62","4.74","1.33","7","4.66666650772095","5"
"2005","Not Working","(0) in school","4.88","5","551","3.33","4","5.67","6.67","7","4.78","4.98","1.33","7","4.66666650772095","5"
"2005","Not Working","(1a) inadequately completed","3.91","3.67","155","2","3","5.33","5.67","7","3.69","4.13","1","7","3.33333325386047","4"
"2005","Not Working","(1b) general elementary school","3.89","4","1166","2","3","5","5.67","7","3.81","3.97","1","7","3.66666674613953","4"
"2005","Not Working","(1c) basic vocational qualification","4.14","4.33","2806","2.33","3.33","5","5.67","7","4.09","4.19","1","7","4","4.33333349227905"
