"pli0097_h","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1988","Full Time","West Germany","66","0.0184147042159595","0.0145120534404834","0.0223173549914357"
"Min 1x per month","1988","Full Time","East Germany","","","",""
"Min 1x per month","1988","Part Time","West Germany","25","","",""
"Min 1x per month","1988","Part Time","East Germany","","","",""
"Min 1x per month","1988","Not Working","West Germany","33","0.0109681540539289","0.0075303679974926","0.0144059401103651"
"Min 1x per month","1988","Not Working","East Germany","","","",""
"Rarely","1988","Full Time","West Germany","268","0.072266244193103","0.0647501413067845","0.0797823470794216"
"Rarely","1988","Full Time","East Germany","","","",""
"Rarely","1988","Part Time","West Germany","111","0.0686860526224492","0.057098148885243","0.0802739563596553"
"Rarely","1988","Part Time","East Germany","","","",""
"Rarely","1988","Not Working","West Germany","130","0.0360190583727545","0.0298686020534428","0.0421695146920663"
"Rarely","1988","Not Working","East Germany","","","",""
"Never","1988","Full Time","West Germany","4184","0.899171835772553","0.890431551206719","0.907912120338388"
"Never","1988","Full Time","East Germany","","","",""
"Never","1988","Part Time","West Germany","1681","0.909764794040897","0.896637502926094","0.922892085155701"
"Never","1988","Part Time","East Germany","","","",""
"Never","1988","Not Working","West Germany","3348","0.948220442042221","0.94090668106113","0.955534203023312"
"Never","1988","Not Working","East Germany","","","",""
"Daily","1989","Full Time","West Germany","","","",""
"Daily","1989","Full Time","East Germany","","","",""
"Daily","1989","Part Time","West Germany","","","",""
"Daily","1989","Part Time","East Germany","","","",""
"Daily","1989","Not Working","West Germany","","","",""
"Daily","1989","Not Working","East Germany","","","",""
"Min 1x per week","1989","Full Time","West Germany","","","",""
"Min 1x per week","1989","Full Time","East Germany","","","",""
"Min 1x per week","1989","Part Time","West Germany","","","",""
"Min 1x per week","1989","Part Time","East Germany","","","",""
"Min 1x per week","1989","Not Working","West Germany","","","",""
"Min 1x per week","1989","Not Working","East Germany","","","",""
"Min 1x per month","1989","Full Time","West Germany","","","",""
"Min 1x per month","1989","Full Time","East Germany","","","",""
"Min 1x per month","1989","Part Time","West Germany","","","",""
"Min 1x per month","1989","Part Time","East Germany","","","",""
"Min 1x per month","1989","Not Working","West Germany","","","",""
"Min 1x per month","1989","Not Working","East Germany","","","",""
"Rarely","1989","Full Time","West Germany","","","",""
"Rarely","1989","Full Time","East Germany","","","",""
"Rarely","1989","Part Time","West Germany","","","",""
"Rarely","1989","Part Time","East Germany","","","",""
"Rarely","1989","Not Working","West Germany","","","",""
"Rarely","1989","Not Working","East Germany","","","",""
"Never","1989","Full Time","West Germany","","","",""
"Never","1989","Full Time","East Germany","","","",""
"Never","1989","Part Time","West Germany","","","",""
"Never","1989","Part Time","East Germany","","","",""
"Never","1989","Not Working","West Germany","","","",""
"Never","1989","Not Working","East Germany","","","",""
"Daily","1990","Full Time","West Germany","12","","",""
"Daily","1990","Full Time","East Germany","","","",""
"Daily","1990","Part Time","West Germany","1","","",""
"Daily","1990","Part Time","East Germany","","","",""
"Daily","1990","Not Working","West Germany","11","","",""
"Daily","1990","Not Working","East Germany","","","",""
"Min 1x per week","1990","Full Time","West Germany","56","0.0155051820421457","0.0118648868212129","0.0191454772630786"
"Min 1x per week","1990","Full Time","East Germany","","","",""
"Min 1x per week","1990","Part Time","West Germany","8","","",""
"Min 1x per week","1990","Part Time","East Germany","","","",""
"Min 1x per week","1990","Not Working","West Germany","17","","",""
"Min 1x per week","1990","Not Working","East Germany","","","",""
"Min 1x per month","1990","Full Time","West Germany","123","0.0353416318390481","0.0299013484790295","0.0407819151990667"
"Min 1x per month","1990","Full Time","East Germany","","","",""
"Min 1x per month","1990","Part Time","West Germany","33","0.0221480048861558","0.0152032422006769","0.0290927675716347"
"Min 1x per month","1990","Part Time","East Germany","","","",""
"Min 1x per month","1990","Not Working","West Germany","57","0.0185994553430874","0.0140065145802085","0.0231923961059663"
"Min 1x per month","1990","Not Working","East Germany","","","",""
"Rarely","1990","Full Time","West Germany","599","0.163045923220623","0.152161705007286","0.173930141433959"
"Rarely","1990","Full Time","East Germany","","","",""
"Rarely","1990","Part Time","West Germany","227","0.148960277015096","0.132158172077817","0.165762381952375"
"Rarely","1990","Part Time","East Germany","","","",""
"Rarely","1990","Not Working","West Germany","290","0.0896497953351176","0.0799380679764881","0.0993615226937472"
"Rarely","1990","Not Working","East Germany","","","",""
"Never","1990","Full Time","West Germany","3635","0.783632669232879","0.771500357414083","0.795764981051675"
"Never","1990","Full Time","East Germany","","","",""
"Never","1990","Part Time","West Germany","1456","0.822947349250948","0.804934152890332","0.840960545611564"
"Never","1990","Part Time","East Germany","","","",""
"Never","1990","Not Working","West Germany","2949","0.882033976229048","0.871068216866146","0.89299973559195"
"Never","1990","Not Working","East Germany","","","",""
"Daily","1991","Full Time","West Germany","","","",""
"Daily","1991","Full Time","East Germany","","","",""
"Daily","1991","Part Time","West Germany","","","",""
"Daily","1991","Part Time","East Germany","","","",""
"Daily","1991","Not Working","West Germany","","","",""
"Daily","1991","Not Working","East Germany","","","",""
"Min 1x per week","1991","Full Time","West Germany","","","",""
"Min 1x per week","1991","Full Time","East Germany","","","",""
"Min 1x per week","1991","Part Time","West Germany","","","",""
"Min 1x per week","1991","Part Time","East Germany","","","",""
"Min 1x per week","1991","Not Working","West Germany","","","",""
"Min 1x per week","1991","Not Working","East Germany","","","",""
"Min 1x per month","1991","Full Time","West Germany","","","",""
"Min 1x per month","1991","Full Time","East Germany","","","",""
"Min 1x per month","1991","Part Time","West Germany","","","",""
"Min 1x per month","1991","Part Time","East Germany","","","",""
"Min 1x per month","1991","Not Working","West Germany","","","",""
"Min 1x per month","1991","Not Working","East Germany","","","",""
"Rarely","1991","Full Time","West Germany","","","",""
"Rarely","1991","Full Time","East Germany","","","",""
"Rarely","1991","Part Time","West Germany","","","",""
"Rarely","1991","Part Time","East Germany","","","",""
"Rarely","1991","Not Working","West Germany","","","",""
"Rarely","1991","Not Working","East Germany","","","",""
"Never","1991","Full Time","West Germany","","","",""
"Never","1991","Full Time","East Germany","","","",""
"Never","1991","Part Time","West Germany","","","",""
"Never","1991","Part Time","East Germany","","","",""
"Never","1991","Not Working","West Germany","","","",""
"Never","1991","Not Working","East Germany","","","",""
"Daily","1992","Full Time","West Germany","","","",""
"Daily","1992","Full Time","East Germany","","","",""
"Daily","1992","Part Time","West Germany","","","",""
"Daily","1992","Part Time","East Germany","","","",""
"Daily","1992","Not Working","West Germany","","","",""
"Daily","1992","Not Working","East Germany","","","",""
"Min 1x per week","1992","Full Time","West Germany","46","0.0118567223341817","0.00864345438996526","0.0150699902783981"
"Min 1x per week","1992","Full Time","East Germany","34","0.0157664251814718","0.010510634314369","0.0210222160485747"
"Min 1x per week","1992","Part Time","West Germany","5","","",""
"Min 1x per week","1992","Part Time","East Germany","5","","",""
"Min 1x per week","1992","Not Working","West Germany","14","","",""
"Min 1x per week","1992","Not Working","East Germany","7","","",""
"Min 1x per month","1992","Full Time","West Germany","63","0.0173121799250301","0.0134401534186854","0.0211842064313748"
"Min 1x per month","1992","Full Time","East Germany","59","0.0255087550740456","0.018856697895169","0.0321608122529222"
"Min 1x per month","1992","Part Time","West Germany","28","","",""
"Min 1x per month","1992","Part Time","East Germany","14","","",""
"Min 1x per month","1992","Not Working","West Germany","45","0.0195592329207646","0.0147286739323806","0.0243897919091486"
"Min 1x per month","1992","Not Working","East Germany","23","","",""
"Rarely","1992","Full Time","West Germany","254","0.0685606883992922","0.0610588185884423","0.0760625582101421"
"Rarely","1992","Full Time","East Germany","147","0.063056257634464","0.0528010791275578","0.0733114361413703"
"Rarely","1992","Part Time","West Germany","106","0.0696892065608131","0.0576665001462812","0.0817119129753449"
"Rarely","1992","Part Time","East Germany","50","0.0607982876451823","0.0436506700831116","0.077945905207253"
"Rarely","1992","Not Working","West Germany","135","0.0445127764911665","0.0373188568161725","0.0517066961661604"
"Rarely","1992","Not Working","East Germany","42","0.036708226841308","0.0252298788443117","0.0481865748383042"
"Never","1992","Full Time","West Germany","3996","0.902270409341496","0.893455130512686","0.911085688170306"
"Never","1992","Full Time","East Germany","1918","0.895668562110018","0.882771118650681","0.908566005569356"
"Never","1992","Part Time","West Germany","1584","0.906333509532354","0.892575943845948","0.92009107521876"
"Never","1992","Part Time","East Germany","677","0.910970499858109","0.890534410100975","0.931406589615243"
"Never","1992","Not Working","West Germany","2963","0.931537086876623","0.922727844437924","0.940346329315322"
"Never","1992","Not Working","East Germany","959","0.9369888196014","0.922156988526911","0.95182065067589"
"Daily","1993","Full Time","West Germany","","","",""
"Daily","1993","Full Time","East Germany","","","",""
"Daily","1993","Part Time","West Germany","","","",""
"Daily","1993","Part Time","East Germany","","","",""
"Daily","1993","Not Working","West Germany","","","",""
"Daily","1993","Not Working","East Germany","","","",""
"Min 1x per week","1993","Full Time","West Germany","","","",""
"Min 1x per week","1993","Full Time","East Germany","","","",""
"Min 1x per week","1993","Part Time","West Germany","","","",""
"Min 1x per week","1993","Part Time","East Germany","","","",""
"Min 1x per week","1993","Not Working","West Germany","","","",""
"Min 1x per week","1993","Not Working","East Germany","","","",""
"Min 1x per month","1993","Full Time","West Germany","","","",""
"Min 1x per month","1993","Full Time","East Germany","","","",""
"Min 1x per month","1993","Part Time","West Germany","","","",""
"Min 1x per month","1993","Part Time","East Germany","","","",""
"Min 1x per month","1993","Not Working","West Germany","","","",""
"Min 1x per month","1993","Not Working","East Germany","","","",""
"Rarely","1993","Full Time","West Germany","","","",""
"Rarely","1993","Full Time","East Germany","","","",""
"Rarely","1993","Part Time","West Germany","","","",""
"Rarely","1993","Part Time","East Germany","","","",""
"Rarely","1993","Not Working","West Germany","","","",""
"Rarely","1993","Not Working","East Germany","","","",""
"Never","1993","Full Time","West Germany","","","",""
"Never","1993","Full Time","East Germany","","","",""
"Never","1993","Part Time","West Germany","","","",""
"Never","1993","Part Time","East Germany","","","",""
"Never","1993","Not Working","West Germany","","","",""
"Never","1993","Not Working","East Germany","","","",""
"Daily","1994","Full Time","West Germany","","","",""
"Daily","1994","Full Time","East Germany","","","",""
"Daily","1994","Part Time","West Germany","","","",""
"Daily","1994","Part Time","East Germany","","","",""
"Daily","1994","Not Working","West Germany","","","",""
"Daily","1994","Not Working","East Germany","","","",""
"Min 1x per week","1994","Full Time","West Germany","45","0.0118374582464328","0.00852124588764695","0.0151536706052186"
"Min 1x per week","1994","Full Time","East Germany","28","","",""
"Min 1x per week","1994","Part Time","West Germany","9","","",""
"Min 1x per week","1994","Part Time","East Germany","2","","",""
"Min 1x per week","1994","Not Working","West Germany","13","","",""
"Min 1x per week","1994","Not Working","East Germany","9","","",""
"Min 1x per month","1994","Full Time","West Germany","59","0.0142862700943975","0.0106476749042798","0.0179248652845152"
"Min 1x per month","1994","Full Time","East Germany","49","0.0235174935066983","0.0165952169380757","0.030439770075321"
"Min 1x per month","1994","Part Time","West Germany","25","","",""
"Min 1x per month","1994","Part Time","East Germany","10","","",""
"Min 1x per month","1994","Not Working","West Germany","40","0.0124468004474173","0.00859763859615601","0.0162959622986786"
"Min 1x per month","1994","Not Working","East Germany","27","","",""
"Rarely","1994","Full Time","West Germany","300","0.0820734613072408","0.0736574899706967","0.090489432643785"
"Rarely","1994","Full Time","East Germany","113","0.0596602282961016","0.0488407566101728","0.0704796999820304"
"Rarely","1994","Part Time","West Germany","120","0.0781731716603203","0.0656566586740754","0.0906896846465652"
"Rarely","1994","Part Time","East Germany","35","0.0513187606274427","0.0334234227211159","0.0692140985337695"
"Rarely","1994","Not Working","West Germany","165","0.0535491415496537","0.0457331811461942","0.0613651019531133"
"Rarely","1994","Not Working","East Germany","50","0.0396675852955785","0.0291425064380417","0.0501926641531153"
"Never","1994","Full Time","West Germany","3682","0.891802810351929","0.882278329382727","0.901327291321131"
"Never","1994","Full Time","East Germany","1651","0.903282309246251","0.88978068838366","0.916783930108842"
"Never","1994","Part Time","West Germany","1613","0.899970434762081","0.885980743565578","0.913960125958585"
"Never","1994","Part Time","East Germany","537","0.915611155937289","0.893066701802475","0.938155610072103"
"Never","1994","Not Working","West Germany","2969","0.929973904133174","0.921114135161824","0.938833673104524"
"Never","1994","Not Working","East Germany","1235","0.931425298959139","0.917796654603547","0.945053943314732"
"Daily","1995","Full Time","West Germany","10","","",""
"Daily","1995","Full Time","East Germany","6","","",""
"Daily","1995","Part Time","West Germany","3","","",""
"Daily","1995","Part Time","East Germany","","","",""
"Daily","1995","Not Working","West Germany","6","","",""
"Daily","1995","Not Working","East Germany","2","","",""
"Min 1x per week","1995","Full Time","West Germany","43","0.0103370953985333","0.00724412487104655","0.0134300659260201"
"Min 1x per week","1995","Full Time","East Germany","20","","",""
"Min 1x per week","1995","Part Time","West Germany","19","","",""
"Min 1x per week","1995","Part Time","East Germany","2","","",""
"Min 1x per week","1995","Not Working","West Germany","24","","",""
"Min 1x per week","1995","Not Working","East Germany","15","","",""
"Min 1x per month","1995","Full Time","West Germany","79","0.0244737049062287","0.0197487004411184","0.029198709371339"
"Min 1x per month","1995","Full Time","East Germany","39","0.0183763345998515","0.0121369745929505","0.0246156946067524"
"Min 1x per month","1995","Part Time","West Germany","27","","",""
"Min 1x per month","1995","Part Time","East Germany","12","","",""
"Min 1x per month","1995","Not Working","West Germany","48","0.0177510146935679","0.0133682868438668","0.022133742543269"
"Min 1x per month","1995","Not Working","East Germany","36","0.0295008616560097","0.0203064409806348","0.0386952823313845"
"Rarely","1995","Full Time","West Germany","387","0.111628998057698","0.101999169089067","0.12125882702633"
"Rarely","1995","Full Time","East Germany","174","0.095116914699073","0.0814879394675846","0.108745889930561"
"Rarely","1995","Part Time","West Germany","134","0.0764884383527902","0.0648229055422283","0.088153971163352"
"Rarely","1995","Part Time","East Germany","47","0.080103976284706","0.0583107579799753","0.101897194589437"
"Rarely","1995","Not Working","West Germany","212","0.0737265938692651","0.0650529057901232","0.082400281948407"
"Rarely","1995","Not Working","East Germany","66","0.0433617849961782","0.0322946073417385","0.0544289626506179"
"Never","1995","Full Time","West Germany","3589","0.851985953736286","0.841126685607563","0.862845221865009"
"Never","1995","Full Time","East Germany","1541","0.87388989280769","0.858467868067095","0.889311917548286"
"Never","1995","Part Time","West Germany","1811","0.89645938046598","0.883087077680215","0.909831683251745"
"Never","1995","Part Time","East Germany","535","0.901261562832026","0.877312224990759","0.925210900673293"
"Never","1995","Not Working","West Germany","3197","0.900154678756271","0.890204186908562","0.910105170603979"
"Never","1995","Not Working","East Germany","1182","0.910005987887143","0.894455702110214","0.925556273664073"
"Daily","1996","Full Time","West Germany","","","",""
"Daily","1996","Full Time","East Germany","","","",""
"Daily","1996","Part Time","West Germany","","","",""
"Daily","1996","Part Time","East Germany","","","",""
"Daily","1996","Not Working","West Germany","","","",""
"Daily","1996","Not Working","East Germany","","","",""
"Min 1x per week","1996","Full Time","West Germany","38","0.010205681585001","0.00707056998850107","0.0133407931815009"
"Min 1x per week","1996","Full Time","East Germany","20","","",""
"Min 1x per week","1996","Part Time","West Germany","19","","",""
"Min 1x per week","1996","Part Time","East Germany","1","","",""
"Min 1x per week","1996","Not Working","West Germany","14","","",""
"Min 1x per week","1996","Not Working","East Germany","11","","",""
"Min 1x per month","1996","Full Time","West Germany","59","0.0185853533369609","0.0143725498847493","0.0227981567891724"
"Min 1x per month","1996","Full Time","East Germany","37","0.0180669442318879","0.0118845640019785","0.0242493244617974"
"Min 1x per month","1996","Part Time","West Germany","26","","",""
"Min 1x per month","1996","Part Time","East Germany","11","","",""
"Min 1x per month","1996","Not Working","West Germany","31","0.00976871606289044","0.00643270911757024","0.0131047230082106"
"Min 1x per month","1996","Not Working","East Germany","23","","",""
"Rarely","1996","Full Time","West Germany","359","0.110473504009213","0.100695098847102","0.120251909171325"
"Rarely","1996","Full Time","East Germany","149","0.0799641889959991","0.0673742810732798","0.0925540969187184"
"Rarely","1996","Part Time","West Germany","153","0.0990947552233601","0.0862635234947437","0.111925986951977"
"Rarely","1996","Part Time","East Germany","43","0.0703399509790063","0.0500302953570293","0.0906496066009833"
"Rarely","1996","Not Working","West Germany","211","0.0722110301556256","0.063431601492681","0.0809904588185703"
"Rarely","1996","Not Working","East Germany","78","0.0568577099740277","0.0441963656792703","0.069519054268785"
"Never","1996","Full Time","West Germany","3492","0.860735461068825","0.849935687757715","0.871535234379935"
"Never","1996","Full Time","East Germany","1577","0.891728204442108","0.877305512063524","0.906150896820693"
"Never","1996","Part Time","West Germany","1885","0.87928173668557","0.865290568673019","0.89327290469812"
"Never","1996","Part Time","East Germany","554","0.910902342592661","0.888276305385897","0.933528379799424"
"Never","1996","Not Working","West Germany","3083","0.91430404040626","0.904809687420736","0.923798393391783"
"Never","1996","Not Working","East Germany","1173","0.910437304705372","0.894824349030158","0.926050260380586"
"Daily","1997","Full Time","West Germany","","","",""
"Daily","1997","Full Time","East Germany","","","",""
"Daily","1997","Part Time","West Germany","","","",""
"Daily","1997","Part Time","East Germany","","","",""
"Daily","1997","Not Working","West Germany","","","",""
"Daily","1997","Not Working","East Germany","","","",""
"Min 1x per week","1997","Full Time","West Germany","41","0.0122740833255044","0.00880686618392763","0.0157413004670812"
"Min 1x per week","1997","Full Time","East Germany","11","","",""
"Min 1x per week","1997","Part Time","West Germany","13","","",""
"Min 1x per week","1997","Part Time","East Germany","3","","",""
"Min 1x per week","1997","Not Working","West Germany","18","","",""
"Min 1x per week","1997","Not Working","East Germany","8","","",""
"Min 1x per month","1997","Full Time","West Germany","74","0.0224296359714034","0.0177667648832735","0.0270925070595332"
"Min 1x per month","1997","Full Time","East Germany","43","0.0226355577292749","0.0155651005301609","0.0297060149283889"
"Min 1x per month","1997","Part Time","West Germany","20","","",""
"Min 1x per month","1997","Part Time","East Germany","8","","",""
"Min 1x per month","1997","Not Working","West Germany","44","0.013666488385605","0.00974018864008926","0.0175927881311208"
"Min 1x per month","1997","Not Working","East Germany","26","","",""
"Rarely","1997","Full Time","West Germany","276","0.083089253660221","0.0743975633613676","0.0917809439590744"
"Rarely","1997","Full Time","East Germany","114","0.0680262890254359","0.0560571240986038","0.0799954539522679"
"Rarely","1997","Part Time","West Germany","133","0.0820056422596888","0.0698058183037275","0.09420546621565"
"Rarely","1997","Part Time","East Germany","38","0.0615526393475681","0.042273429785978","0.0808318489091583"
"Rarely","1997","Not Working","West Germany","175","0.062562819585736","0.054373037749267","0.0707526014222049"
"Rarely","1997","Not Working","East Germany","51","0.0355280110156351","0.02551924203009","0.0455367800011802"
"Never","1997","Full Time","West Germany","3483","0.882207027042871","0.872055924130345","0.892358129955397"
"Never","1997","Full Time","East Germany","1532","0.904143483417512","0.89014912057738","0.918137846257644"
"Never","1997","Part Time","West Germany","1777","0.900780719418922","0.887487833778473","0.914073605059371"
"Never","1997","Part Time","East Germany","548","0.914438632304543","0.892000997909291","0.936876266699796"
"Never","1997","Not Working","West Germany","3122","0.918127369408631","0.908855572111742","0.92739916670552"
"Never","1997","Not Working","East Germany","1229","0.934819985179567","0.921473354899903","0.948166615459231"
"Daily","1998","Full Time","West Germany","6","","",""
"Daily","1998","Full Time","East Germany","1","","",""
"Daily","1998","Part Time","West Germany","2","","",""
"Daily","1998","Part Time","East Germany","2","","",""
"Daily","1998","Not Working","West Germany","3","","",""
"Daily","1998","Not Working","East Germany","2","","",""
"Min 1x per week","1998","Full Time","West Germany","43","0.0108705795622234","0.00774386926660843","0.0139972898578383"
"Min 1x per week","1998","Full Time","East Germany","11","","",""
"Min 1x per week","1998","Part Time","West Germany","12","","",""
"Min 1x per week","1998","Part Time","East Germany","3","","",""
"Min 1x per week","1998","Not Working","West Germany","24","","",""
"Min 1x per week","1998","Not Working","East Germany","5","","",""
"Min 1x per month","1998","Full Time","West Germany","81","0.0213767709743711","0.0170154952245756","0.0257380467241665"
"Min 1x per month","1998","Full Time","East Germany","40","0.0199518209467815","0.0134170532480427","0.0264865886455203"
"Min 1x per month","1998","Part Time","West Germany","30","0.0130817889325593","0.00830328078472234","0.0178602970803962"
"Min 1x per month","1998","Part Time","East Germany","13","","",""
"Min 1x per month","1998","Not Working","West Germany","51","0.0107155413915971","0.00751281019589026","0.013918272587304"
"Min 1x per month","1998","Not Working","East Germany","34","0.0257577857408033","0.0175184603624488","0.0339971111191578"
"Rarely","1998","Full Time","West Germany","449","0.121167495586987","0.111327818283044","0.13100717289093"
"Rarely","1998","Full Time","East Germany","166","0.0891286788578501","0.0758133339618398","0.10244402375386"
"Rarely","1998","Part Time","West Germany","223","0.11815572141657","0.104580669179914","0.131730773653226"
"Rarely","1998","Part Time","East Germany","63","0.0781501671446451","0.0581085147077287","0.0981918195815616"
"Rarely","1998","Not Working","West Germany","309","0.0909083316482737","0.0819658404730019","0.0998508228235455"
"Rarely","1998","Not Working","East Germany","119","0.0798887403229405","0.0657871894618266","0.0939902911840544"
"Never","1998","Full Time","West Germany","3646","0.8453157783842","0.834412245687898","0.856219311080501"
"Never","1998","Full Time","East Germany","1541","0.885966508638443","0.871112624418797","0.900820392858089"
"Never","1998","Part Time","West Germany","1905","0.863368256045466","0.848924104885649","0.877812407205283"
"Never","1998","Part Time","East Germany","608","0.896016735182395","0.873224954079014","0.918808516285776"
"Never","1998","Not Working","West Germany","3583","0.89122160143179","0.881536213501581","0.900906989361999"
"Never","1998","Not Working","East Germany","1260","0.887432412005582","0.87099330424421","0.903871519766954"
"Daily","1999","Full Time","West Germany","","","",""
"Daily","1999","Full Time","East Germany","","","",""
"Daily","1999","Part Time","West Germany","","","",""
"Daily","1999","Part Time","East Germany","","","",""
"Daily","1999","Not Working","West Germany","","","",""
"Daily","1999","Not Working","East Germany","","","",""
