"pli0097_h","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","1985","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Daily","1985","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Daily","1985","Couple + C. GT 16 ","(0) in school","","","",""
"Daily","1985","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Daily","1985","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Daily","1985","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Daily","1985","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Daily","1985","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Daily","1985","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","1985","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1985","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Daily","1985","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Daily","1985","Couple + C. LE and GT 16","(0) in school","","","",""
"Daily","1985","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Daily","1985","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Daily","1985","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Daily","1985","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Daily","1985","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Daily","1985","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Daily","1985","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Daily","1985","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Daily","1985","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Min 1x per week","1985","1-pers.-HH","(0) in school","","","",""
"Min 1x per week","1985","1-pers.-HH","(1a) inadequately completed","1","","",""
"Min 1x per week","1985","1-pers.-HH","(1b) general elementary school","","","",""
"Min 1x per week","1985","1-pers.-HH","(1c) basic vocational qualification","1","","",""
"Min 1x per week","1985","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Min 1x per week","1985","1-pers.-HH","(2a) intermediate vocational","1","","",""
"Min 1x per week","1985","1-pers.-HH","(2c_gen) general maturity certificate","3","","",""
"Min 1x per week","1985","1-pers.-HH","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per week","1985","1-pers.-HH","(3a) lower tertiary education","","","",""
"Min 1x per week","1985","1-pers.-HH","(3b) higher tertiary education","4","","",""
"Min 1x per week","1985","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per week","1985","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Min 1x per week","1985","(Married) couple without C. ","(1b) general elementary school","","","",""
"Min 1x per week","1985","(Married) couple without C. ","(1c) basic vocational qualification","6","","",""
"Min 1x per week","1985","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Min 1x per week","1985","(Married) couple without C. ","(2a) intermediate vocational","4","","",""
"Min 1x per week","1985","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1985","(Married) couple without C. ","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per week","1985","(Married) couple without C. ","(3a) lower tertiary education","2","","",""
"Min 1x per week","1985","(Married) couple without C. ","(3b) higher tertiary education","1","","",""
"Min 1x per week","1985","Single parent ","(0) in school","","","",""
"Min 1x per week","1985","Single parent ","(1a) inadequately completed","","","",""
"Min 1x per week","1985","Single parent ","(1b) general elementary school","2","","",""
"Min 1x per week","1985","Single parent ","(1c) basic vocational qualification","","","",""
"Min 1x per week","1985","Single parent ","(2b) intermediate general qualification","1","","",""
"Min 1x per week","1985","Single parent ","(2a) intermediate vocational","","","",""
"Min 1x per week","1985","Single parent ","(2c_gen) general maturity certificate","1","","",""
"Min 1x per week","1985","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1985","Single parent ","(3a) lower tertiary education","","","",""
"Min 1x per week","1985","Single parent ","(3b) higher tertiary education","","","",""
"Min 1x per week","1985","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per week","1985","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Min 1x per week","1985","Couple + C. LE 16 ","(1b) general elementary school","1","","",""
"Min 1x per week","1985","Couple + C. LE 16 ","(1c) basic vocational qualification","9","","",""
"Min 1x per week","1985","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per week","1985","Couple + C. LE 16 ","(2a) intermediate vocational","5","","",""
"Min 1x per week","1985","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1985","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per week","1985","Couple + C. LE 16 ","(3a) lower tertiary education","2","","",""
"Min 1x per week","1985","Couple + C. LE 16 ","(3b) higher tertiary education","5","","",""
"Min 1x per week","1985","Couple + C. GT 16 ","(0) in school","1","","",""
"Min 1x per week","1985","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Min 1x per week","1985","Couple + C. GT 16 ","(1b) general elementary school","4","","",""
"Min 1x per week","1985","Couple + C. GT 16 ","(1c) basic vocational qualification","4","","",""
"Min 1x per week","1985","Couple + C. GT 16 ","(2b) intermediate general qualification","3","","",""
"Min 1x per week","1985","Couple + C. GT 16 ","(2a) intermediate vocational","3","","",""
"Min 1x per week","1985","Couple + C. GT 16 ","(2c_gen) general maturity certificate","2","","",""
"Min 1x per week","1985","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1985","Couple + C. GT 16 ","(3a) lower tertiary education","1","","",""
"Min 1x per week","1985","Couple + C. GT 16 ","(3b) higher tertiary education","4","","",""
"Min 1x per week","1985","Couple + C. LE and GT 16","(0) in school","","","",""
"Min 1x per week","1985","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Min 1x per week","1985","Couple + C. LE and GT 16","(1b) general elementary school","1","","",""
"Min 1x per week","1985","Couple + C. LE and GT 16","(1c) basic vocational qualification","7","","",""
"Min 1x per week","1985","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Min 1x per week","1985","Couple + C. LE and GT 16","(2a) intermediate vocational","4","","",""
"Min 1x per week","1985","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1985","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1985","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Min 1x per week","1985","Couple + C. LE and GT 16","(3b) higher tertiary education","2","","",""
"Min 1x per month","1985","1-pers.-HH","(0) in school","","","",""
"Min 1x per month","1985","1-pers.-HH","(1a) inadequately completed","2","","",""
"Min 1x per month","1985","1-pers.-HH","(1b) general elementary school","2","","",""
"Min 1x per month","1985","1-pers.-HH","(1c) basic vocational qualification","6","","",""
"Min 1x per month","1985","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Min 1x per month","1985","1-pers.-HH","(2a) intermediate vocational","5","","",""
"Min 1x per month","1985","1-pers.-HH","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","1985","1-pers.-HH","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per month","1985","1-pers.-HH","(3a) lower tertiary education","3","","",""
"Min 1x per month","1985","1-pers.-HH","(3b) higher tertiary education","2","","",""
"Min 1x per month","1985","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per month","1985","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Min 1x per month","1985","(Married) couple without C. ","(1b) general elementary school","2","","",""
"Min 1x per month","1985","(Married) couple without C. ","(1c) basic vocational qualification","19","","",""
"Min 1x per month","1985","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"Min 1x per month","1985","(Married) couple without C. ","(2a) intermediate vocational","2","","",""
"Min 1x per month","1985","(Married) couple without C. ","(2c_gen) general maturity certificate","2","","",""
"Min 1x per month","1985","(Married) couple without C. ","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per month","1985","(Married) couple without C. ","(3a) lower tertiary education","1","","",""
"Min 1x per month","1985","(Married) couple without C. ","(3b) higher tertiary education","2","","",""
"Min 1x per month","1985","Single parent ","(0) in school","","","",""
"Min 1x per month","1985","Single parent ","(1a) inadequately completed","","","",""
"Min 1x per month","1985","Single parent ","(1b) general elementary school","2","","",""
"Min 1x per month","1985","Single parent ","(1c) basic vocational qualification","4","","",""
"Min 1x per month","1985","Single parent ","(2b) intermediate general qualification","2","","",""
"Min 1x per month","1985","Single parent ","(2a) intermediate vocational","","","",""
"Min 1x per month","1985","Single parent ","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","1985","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per month","1985","Single parent ","(3a) lower tertiary education","","","",""
"Min 1x per month","1985","Single parent ","(3b) higher tertiary education","2","","",""
"Min 1x per month","1985","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per month","1985","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Min 1x per month","1985","Couple + C. LE 16 ","(1b) general elementary school","5","","",""
"Min 1x per month","1985","Couple + C. LE 16 ","(1c) basic vocational qualification","20","","",""
"Min 1x per month","1985","Couple + C. LE 16 ","(2b) intermediate general qualification","1","","",""
"Min 1x per month","1985","Couple + C. LE 16 ","(2a) intermediate vocational","7","","",""
"Min 1x per month","1985","Couple + C. LE 16 ","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","1985","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per month","1985","Couple + C. LE 16 ","(3a) lower tertiary education","5","","",""
"Min 1x per month","1985","Couple + C. LE 16 ","(3b) higher tertiary education","8","","",""
"Min 1x per month","1985","Couple + C. GT 16 ","(0) in school","1","","",""
"Min 1x per month","1985","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Min 1x per month","1985","Couple + C. GT 16 ","(1b) general elementary school","4","","",""
"Min 1x per month","1985","Couple + C. GT 16 ","(1c) basic vocational qualification","14","","",""
"Min 1x per month","1985","Couple + C. GT 16 ","(2b) intermediate general qualification","6","","",""
"Min 1x per month","1985","Couple + C. GT 16 ","(2a) intermediate vocational","7","","",""
"Min 1x per month","1985","Couple + C. GT 16 ","(2c_gen) general maturity certificate","2","","",""
"Min 1x per month","1985","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per month","1985","Couple + C. GT 16 ","(3a) lower tertiary education","2","","",""
"Min 1x per month","1985","Couple + C. GT 16 ","(3b) higher tertiary education","9","","",""
"Min 1x per month","1985","Couple + C. LE and GT 16","(0) in school","","","",""
"Min 1x per month","1985","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Min 1x per month","1985","Couple + C. LE and GT 16","(1b) general elementary school","2","","",""
"Min 1x per month","1985","Couple + C. LE and GT 16","(1c) basic vocational qualification","9","","",""
"Min 1x per month","1985","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Min 1x per month","1985","Couple + C. LE and GT 16","(2a) intermediate vocational","1","","",""
"Min 1x per month","1985","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1985","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1985","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"Min 1x per month","1985","Couple + C. LE and GT 16","(3b) higher tertiary education","2","","",""
"Rarely","1985","1-pers.-HH","(0) in school","","","",""
"Rarely","1985","1-pers.-HH","(1a) inadequately completed","1","","",""
"Rarely","1985","1-pers.-HH","(1b) general elementary school","5","","",""
"Rarely","1985","1-pers.-HH","(1c) basic vocational qualification","10","","",""
"Rarely","1985","1-pers.-HH","(2b) intermediate general qualification","2","","",""
"Rarely","1985","1-pers.-HH","(2a) intermediate vocational","10","","",""
"Rarely","1985","1-pers.-HH","(2c_gen) general maturity certificate","5","","",""
"Rarely","1985","1-pers.-HH","(2c_voc) vocational maturity certificate","7","","",""
"Rarely","1985","1-pers.-HH","(3a) lower tertiary education","1","","",""
"Rarely","1985","1-pers.-HH","(3b) higher tertiary education","5","","",""
"Rarely","1985","(Married) couple without C. ","(0) in school","","","",""
"Rarely","1985","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Rarely","1985","(Married) couple without C. ","(1b) general elementary school","7","","",""
"Rarely","1985","(Married) couple without C. ","(1c) basic vocational qualification","28","","",""
"Rarely","1985","(Married) couple without C. ","(2b) intermediate general qualification","2","","",""
"Rarely","1985","(Married) couple without C. ","(2a) intermediate vocational","16","","",""
"Rarely","1985","(Married) couple without C. ","(2c_gen) general maturity certificate","9","","",""
"Rarely","1985","(Married) couple without C. ","(2c_voc) vocational maturity certificate","7","","",""
"Rarely","1985","(Married) couple without C. ","(3a) lower tertiary education","10","","",""
"Rarely","1985","(Married) couple without C. ","(3b) higher tertiary education","15","","",""
"Rarely","1985","Single parent ","(0) in school","2","","",""
"Rarely","1985","Single parent ","(1a) inadequately completed","1","","",""
"Rarely","1985","Single parent ","(1b) general elementary school","2","","",""
"Rarely","1985","Single parent ","(1c) basic vocational qualification","10","","",""
"Rarely","1985","Single parent ","(2b) intermediate general qualification","3","","",""
"Rarely","1985","Single parent ","(2a) intermediate vocational","3","","",""
"Rarely","1985","Single parent ","(2c_gen) general maturity certificate","5","","",""
"Rarely","1985","Single parent ","(2c_voc) vocational maturity certificate","2","","",""
"Rarely","1985","Single parent ","(3a) lower tertiary education","","","",""
"Rarely","1985","Single parent ","(3b) higher tertiary education","1","","",""
"Rarely","1985","Couple + C. LE 16 ","(0) in school","","","",""
"Rarely","1985","Couple + C. LE 16 ","(1a) inadequately completed","5","","",""
"Rarely","1985","Couple + C. LE 16 ","(1b) general elementary school","9","","",""
"Rarely","1985","Couple + C. LE 16 ","(1c) basic vocational qualification","39","0.0416645049043772","0.0293350349209825","0.0539939748877719"
"Rarely","1985","Couple + C. LE 16 ","(2b) intermediate general qualification","4","","",""
"Rarely","1985","Couple + C. LE 16 ","(2a) intermediate vocational","28","","",""
"Rarely","1985","Couple + C. LE 16 ","(2c_gen) general maturity certificate","4","","",""
"Rarely","1985","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","8","","",""
"Rarely","1985","Couple + C. LE 16 ","(3a) lower tertiary education","8","","",""
"Rarely","1985","Couple + C. LE 16 ","(3b) higher tertiary education","25","","",""
"Rarely","1985","Couple + C. GT 16 ","(0) in school","4","","",""
"Rarely","1985","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"Rarely","1985","Couple + C. GT 16 ","(1b) general elementary school","12","","",""
"Rarely","1985","Couple + C. GT 16 ","(1c) basic vocational qualification","30","0.0489891370473155","0.0323057110960455","0.0656725629985855"
"Rarely","1985","Couple + C. GT 16 ","(2b) intermediate general qualification","15","","",""
"Rarely","1985","Couple + C. GT 16 ","(2a) intermediate vocational","24","","",""
"Rarely","1985","Couple + C. GT 16 ","(2c_gen) general maturity certificate","14","","",""
"Rarely","1985","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","10","","",""
"Rarely","1985","Couple + C. GT 16 ","(3a) lower tertiary education","4","","",""
"Rarely","1985","Couple + C. GT 16 ","(3b) higher tertiary education","9","","",""
"Rarely","1985","Couple + C. LE and GT 16","(0) in school","4","","",""
"Rarely","1985","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"Rarely","1985","Couple + C. LE and GT 16","(1b) general elementary school","6","","",""
"Rarely","1985","Couple + C. LE and GT 16","(1c) basic vocational qualification","29","","",""
"Rarely","1985","Couple + C. LE and GT 16","(2b) intermediate general qualification","6","","",""
"Rarely","1985","Couple + C. LE and GT 16","(2a) intermediate vocational","5","","",""
"Rarely","1985","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","2","","",""
"Rarely","1985","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","2","","",""
"Rarely","1985","Couple + C. LE and GT 16","(3a) lower tertiary education","2","","",""
"Rarely","1985","Couple + C. LE and GT 16","(3b) higher tertiary education","7","","",""
"Never","1985","1-pers.-HH","(0) in school","","","",""
"Never","1985","1-pers.-HH","(1a) inadequately completed","60","0.93296488626688","0.871695725924839","0.99423404660892"
"Never","1985","1-pers.-HH","(1b) general elementary school","292","0.976233011079558","0.958967623846233","0.993498398312882"
"Never","1985","1-pers.-HH","(1c) basic vocational qualification","330","0.958313188172409","0.937283325968273","0.979343050376544"
"Never","1985","1-pers.-HH","(2b) intermediate general qualification","34","0.943156604032362","0.867520569126908","1.01879263893782"
"Never","1985","1-pers.-HH","(2a) intermediate vocational","167","0.914695425797779","0.874224143993785","0.955166707601773"
"Never","1985","1-pers.-HH","(2c_gen) general maturity certificate","45","0.838042821435656","0.739781088859986","0.936304554011327"
"Never","1985","1-pers.-HH","(2c_voc) vocational maturity certificate","55","0.792657997644019","0.697002460950708","0.88831353433733"
"Never","1985","1-pers.-HH","(3a) lower tertiary education","24","","",""
"Never","1985","1-pers.-HH","(3b) higher tertiary education","67","0.864336813743071","0.78834386415277","0.940329763333373"
"Never","1985","(Married) couple without C. ","(0) in school","","","",""
"Never","1985","(Married) couple without C. ","(1a) inadequately completed","107","0.952138624111237","0.911878149117967","0.992399099104508"
"Never","1985","(Married) couple without C. ","(1b) general elementary school","548","0.985481394354886","0.975547783043676","0.995415005666096"
"Never","1985","(Married) couple without C. ","(1c) basic vocational qualification","941","0.946605196484814","0.932629005157465","0.960581387812164"
"Never","1985","(Married) couple without C. ","(2b) intermediate general qualification","33","0.924209804256686","0.837755097780149","1.01066451073322"
"Never","1985","(Married) couple without C. ","(2a) intermediate vocational","318","0.930232501987227","0.903153605531278","0.957311398443175"
"Never","1985","(Married) couple without C. ","(2c_gen) general maturity certificate","30","0.746309728287567","0.613120954416206","0.879498502158928"
"Never","1985","(Married) couple without C. ","(2c_voc) vocational maturity certificate","94","0.894463234507137","0.836247639694971","0.952678829319304"
"Never","1985","(Married) couple without C. ","(3a) lower tertiary education","67","0.841800894821315","0.761834079535588","0.921767710107041"
"Never","1985","(Married) couple without C. ","(3b) higher tertiary education","93","0.835103139614865","0.766069169014815","0.904137110214914"
"Never","1985","Single parent ","(0) in school","17","","",""
"Never","1985","Single parent ","(1a) inadequately completed","37","0.995514899176818","0.974269432269475","1.01676036608416"
"Never","1985","Single parent ","(1b) general elementary school","145","0.95618803155611","0.923542206260088","0.988833856852131"
"Never","1985","Single parent ","(1c) basic vocational qualification","151","0.899617163769495","0.853764484621297","0.945469842917694"
"Never","1985","Single parent ","(2b) intermediate general qualification","40","0.851183684852896","0.748333259086046","0.954034110619746"
"Never","1985","Single parent ","(2a) intermediate vocational","51","0.929605807311178","0.861376801749683","0.997834812872674"
"Never","1985","Single parent ","(2c_gen) general maturity certificate","25","","",""
"Never","1985","Single parent ","(2c_voc) vocational maturity certificate","12","","",""
"Never","1985","Single parent ","(3a) lower tertiary education","2","","",""
"Never","1985","Single parent ","(3b) higher tertiary education","10","","",""
"Never","1985","Couple + C. LE 16 ","(0) in school","1","","",""
"Never","1985","Couple + C. LE 16 ","(1a) inadequately completed","275","0.990037530016514","0.978404886553665","1.00167017347936"
"Never","1985","Couple + C. LE 16 ","(1b) general elementary school","500","0.968353142440197","0.953234017505438","0.983472267374956"
"Never","1985","Couple + C. LE 16 ","(1c) basic vocational qualification","941","0.926747595902431","0.910670996755912","0.94282419504895"
"Never","1985","Couple + C. LE 16 ","(2b) intermediate general qualification","32","0.850181637835827","0.735184875846947","0.965178399824706"
"Never","1985","Couple + C. LE 16 ","(2a) intermediate vocational","322","0.884985144207512","0.852119756071111","0.917850532343913"
"Never","1985","Couple + C. LE 16 ","(2c_gen) general maturity certificate","42","0.839307384490206","0.734315037516469","0.944299731463943"
"Never","1985","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","96","0.84398985119132","0.775869029205211","0.912110673177428"
"Never","1985","Couple + C. LE 16 ","(3a) lower tertiary education","59","0.789410359558691","0.696513262400877","0.882307456716506"
"Never","1985","Couple + C. LE 16 ","(3b) higher tertiary education","132","0.769738466858096","0.70645271827467","0.833024215441521"
"Never","1985","Couple + C. GT 16 ","(0) in school","75","0.919676847247386","0.860487495773314","0.978866198721458"
"Never","1985","Couple + C. GT 16 ","(1a) inadequately completed","138","0.990630996656779","0.974729383352114","1.00653260996144"
"Never","1985","Couple + C. GT 16 ","(1b) general elementary school","428","0.951953794831041","0.932150084535483","0.971757505126598"
"Never","1985","Couple + C. GT 16 ","(1c) basic vocational qualification","595","0.924194301767398","0.903735736498918","0.944652867035878"
"Never","1985","Couple + C. GT 16 ","(2b) intermediate general qualification","139","0.840095047827166","0.783828605233838","0.896361490420495"
"Never","1985","Couple + C. GT 16 ","(2a) intermediate vocational","192","0.856201061793638","0.810454380647412","0.901947742939863"
"Never","1985","Couple + C. GT 16 ","(2c_gen) general maturity certificate","95","0.805215087834636","0.732194978620152","0.878235197049121"
"Never","1985","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","38","0.713875850381825","0.589838749851336","0.837912950912314"
"Never","1985","Couple + C. GT 16 ","(3a) lower tertiary education","29","","",""
"Never","1985","Couple + C. GT 16 ","(3b) higher tertiary education","49","0.627629801970978","0.515180140298982","0.740079463642973"
"Never","1985","Couple + C. LE and GT 16","(0) in school","75","0.931789110687232","0.876196097134988","0.987382124239475"
"Never","1985","Couple + C. LE and GT 16","(1a) inadequately completed","203","0.986632545975458","0.970987927138319","1.0022771648126"
"Never","1985","Couple + C. LE and GT 16","(1b) general elementary school","380","0.966196733627077","0.948237598974173","0.984155868279982"
"Never","1985","Couple + C. LE and GT 16","(1c) basic vocational qualification","387","0.878348089032982","0.847523377877392","0.909172800188572"
"Never","1985","Couple + C. LE and GT 16","(2b) intermediate general qualification","109","0.930830669854657","0.88485296508503","0.976808374624285"
"Never","1985","Couple + C. LE and GT 16","(2a) intermediate vocational","93","0.908534853328369","0.852863972544639","0.964205734112099"
"Never","1985","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","44","0.974335336490456","0.928637968259107","1.0200327047218"
"Never","1985","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","16","","",""
"Never","1985","Couple + C. LE and GT 16","(3a) lower tertiary education","13","","",""
"Never","1985","Couple + C. LE and GT 16","(3b) higher tertiary education","21","","",""
"Daily","1986","1-pers.-HH","(0) in school","","","",""
"Daily","1986","1-pers.-HH","(1a) inadequately completed","","","",""
"Daily","1986","1-pers.-HH","(1b) general elementary school","","","",""
"Daily","1986","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Daily","1986","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Daily","1986","1-pers.-HH","(2a) intermediate vocational","","","",""
"Daily","1986","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Daily","1986","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","1-pers.-HH","(3a) lower tertiary education","","","",""
"Daily","1986","1-pers.-HH","(3b) higher tertiary education","","","",""
"Daily","1986","(Married) couple without C. ","(0) in school","","","",""
"Daily","1986","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Daily","1986","(Married) couple without C. ","(1b) general elementary school","","","",""
"Daily","1986","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Daily","1986","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Daily","1986","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Daily","1986","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Daily","1986","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Daily","1986","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Daily","1986","Single parent ","(0) in school","","","",""
"Daily","1986","Single parent ","(1a) inadequately completed","","","",""
"Daily","1986","Single parent ","(1b) general elementary school","","","",""
"Daily","1986","Single parent ","(1c) basic vocational qualification","","","",""
"Daily","1986","Single parent ","(2b) intermediate general qualification","","","",""
"Daily","1986","Single parent ","(2a) intermediate vocational","","","",""
"Daily","1986","Single parent ","(2c_gen) general maturity certificate","","","",""
"Daily","1986","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","Single parent ","(3a) lower tertiary education","","","",""
"Daily","1986","Single parent ","(3b) higher tertiary education","","","",""
"Daily","1986","Couple + C. LE 16 ","(0) in school","","","",""
"Daily","1986","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Daily","1986","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Daily","1986","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Daily","1986","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Daily","1986","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Daily","1986","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","1986","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
