"pli0097_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","1985","lower secondary degree","(0) in school","","","",""
"Daily","1985","lower secondary degree","(1a) inadequately completed","","","",""
"Daily","1985","lower secondary degree","(1b) general elementary school","","","",""
"Daily","1985","lower secondary degree","(1c) basic vocational qualification","","","",""
"Daily","1985","lower secondary degree","(2b) intermediate general qualification","","","",""
"Daily","1985","lower secondary degree","(2a) intermediate vocational","","","",""
"Daily","1985","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Daily","1985","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","1985","lower secondary degree","(3a) lower tertiary education","","","",""
"Daily","1985","lower secondary degree","(3b) higher tertiary education","","","",""
"Daily","1985","secondary school degree","(0) in school","","","",""
"Daily","1985","secondary school degree","(1a) inadequately completed","","","",""
"Daily","1985","secondary school degree","(1b) general elementary school","","","",""
"Daily","1985","secondary school degree","(1c) basic vocational qualification","","","",""
"Daily","1985","secondary school degree","(2b) intermediate general qualification","","","",""
"Daily","1985","secondary school degree","(2a) intermediate vocational","","","",""
"Daily","1985","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Daily","1985","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","1985","secondary school degree","(3a) lower tertiary education","","","",""
"Daily","1985","secondary school degree","(3b) higher tertiary education","","","",""
"Daily","1985","college entrance qualification","(0) in school","","","",""
"Daily","1985","college entrance qualification","(1a) inadequately completed","","","",""
"Daily","1985","college entrance qualification","(1b) general elementary school","","","",""
"Daily","1985","college entrance qualification","(1c) basic vocational qualification","","","",""
"Daily","1985","college entrance qualification","(2b) intermediate general qualification","","","",""
"Daily","1985","college entrance qualification","(2a) intermediate vocational","","","",""
"Daily","1985","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Daily","1985","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Daily","1985","college entrance qualification","(3a) lower tertiary education","","","",""
"Daily","1985","college entrance qualification","(3b) higher tertiary education","","","",""
"Daily","1985","Other degree","(0) in school","","","",""
"Daily","1985","Other degree","(1a) inadequately completed","","","",""
"Daily","1985","Other degree","(1b) general elementary school","","","",""
"Daily","1985","Other degree","(1c) basic vocational qualification","","","",""
"Daily","1985","Other degree","(2b) intermediate general qualification","","","",""
"Daily","1985","Other degree","(2a) intermediate vocational","","","",""
"Daily","1985","Other degree","(2c_gen) general maturity certificate","","","",""
"Daily","1985","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","1985","Other degree","(3a) lower tertiary education","","","",""
"Daily","1985","Other degree","(3b) higher tertiary education","","","",""
"Daily","1985","no degree/no degree yet","(0) in school","","","",""
"Daily","1985","no degree/no degree yet","(1a) inadequately completed","","","",""
"Daily","1985","no degree/no degree yet","(1b) general elementary school","","","",""
"Daily","1985","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Daily","1985","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Daily","1985","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Daily","1985","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Daily","1985","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Daily","1985","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Daily","1985","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per week","1985","lower secondary degree","(0) in school","","","",""
"Min 1x per week","1985","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","1985","lower secondary degree","(1b) general elementary school","6","","",""
"Min 1x per week","1985","lower secondary degree","(1c) basic vocational qualification","24","","",""
"Min 1x per week","1985","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1985","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1985","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1985","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1985","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1985","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1985","secondary school degree","(0) in school","","","",""
"Min 1x per week","1985","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","1985","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","1985","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","1985","secondary school degree","(2b) intermediate general qualification","5","","",""
"Min 1x per week","1985","secondary school degree","(2a) intermediate vocational","17","","",""
"Min 1x per week","1985","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1985","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1985","secondary school degree","(3a) lower tertiary education","1","","",""
"Min 1x per week","1985","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1985","college entrance qualification","(0) in school","","","",""
"Min 1x per week","1985","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","1985","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","1985","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","1985","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","1985","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","1985","college entrance qualification","(2c_gen) general maturity certificate","5","","",""
"Min 1x per week","1985","college entrance qualification","(2c_voc) vocational maturity certificate","11","","",""
"Min 1x per week","1985","college entrance qualification","(3a) lower tertiary education","4","","",""
"Min 1x per week","1985","college entrance qualification","(3b) higher tertiary education","16","","",""
"Min 1x per week","1985","Other degree","(0) in school","","","",""
"Min 1x per week","1985","Other degree","(1a) inadequately completed","","","",""
"Min 1x per week","1985","Other degree","(1b) general elementary school","3","","",""
"Min 1x per week","1985","Other degree","(1c) basic vocational qualification","3","","",""
"Min 1x per week","1985","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1985","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1985","Other degree","(2c_gen) general maturity certificate","1","","",""
"Min 1x per week","1985","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1985","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1985","Other degree","(3b) higher tertiary education","2","","",""
"Min 1x per week","1985","no degree/no degree yet","(0) in school","1","","",""
"Min 1x per week","1985","no degree/no degree yet","(1a) inadequately completed","3","","",""
"Min 1x per week","1985","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per week","1985","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per week","1985","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per week","1985","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per week","1985","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1985","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1985","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per week","1985","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per month","1985","lower secondary degree","(0) in school","","","",""
"Min 1x per month","1985","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per month","1985","lower secondary degree","(1b) general elementary school","14","","",""
"Min 1x per month","1985","lower secondary degree","(1c) basic vocational qualification","74","0.021140091358141","0.0163026688815425","0.0259775138347395"
"Min 1x per month","1985","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1985","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1985","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1985","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1985","lower secondary degree","(3a) lower tertiary education","2","","",""
"Min 1x per month","1985","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1985","secondary school degree","(0) in school","","","",""
"Min 1x per month","1985","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per month","1985","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per month","1985","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","1985","secondary school degree","(2b) intermediate general qualification","13","","",""
"Min 1x per month","1985","secondary school degree","(2a) intermediate vocational","25","","",""
"Min 1x per month","1985","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1985","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1985","secondary school degree","(3a) lower tertiary education","1","","",""
"Min 1x per month","1985","secondary school degree","(3b) higher tertiary education","1","","",""
"Min 1x per month","1985","college entrance qualification","(0) in school","","","",""
"Min 1x per month","1985","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per month","1985","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per month","1985","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per month","1985","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per month","1985","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per month","1985","college entrance qualification","(2c_gen) general maturity certificate","8","","",""
"Min 1x per month","1985","college entrance qualification","(2c_voc) vocational maturity certificate","13","","",""
"Min 1x per month","1985","college entrance qualification","(3a) lower tertiary education","10","","",""
"Min 1x per month","1985","college entrance qualification","(3b) higher tertiary education","24","","",""
"Min 1x per month","1985","Other degree","(0) in school","","","",""
"Min 1x per month","1985","Other degree","(1a) inadequately completed","","","",""
"Min 1x per month","1985","Other degree","(1b) general elementary school","4","","",""
"Min 1x per month","1985","Other degree","(1c) basic vocational qualification","2","","",""
"Min 1x per month","1985","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1985","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1985","Other degree","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","1985","Other degree","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per month","1985","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1985","Other degree","(3b) higher tertiary education","1","","",""
"Min 1x per month","1985","no degree/no degree yet","(0) in school","1","","",""
"Min 1x per month","1985","no degree/no degree yet","(1a) inadequately completed","3","","",""
"Min 1x per month","1985","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per month","1985","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per month","1985","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per month","1985","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per month","1985","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
