"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","general elemantary","17267.11","15679.58","1071","8075","11913","21788","27838","43534","16661.53","17872.69","307","148650","17026","18339"
"1984","direct migration background","higher education","25023.58","24256.14","122","4996","16076","30552","36244","143736","21410.79","28636.37","1189","143736","22193","27143"
"1984","direct migration background","higher vocational","19766.83","14316.48","52","6158","11825","25823","35025","56801","16478.05","23055.61","2383","56801","14023","23228"
"1984","direct migration background","in school","","","","","","","","","","","","","",""
"1984","direct migration background","inadequately","17279.77","16382.25","938","8687","12237","21301","27139","45973","16659.46","17900.08","0","103309","17229","18237"
"1984","direct migration background","middle vocational","19630.51","18178.61","1033","9631","12885","24151","31238","49780","19014.4","20246.62","0","148650","18176","19397"
"1984","direct migration background","vocational + Abi","17367.63","16746.16","126","7363","10111","22431","28327","34561","14907.36","19827.9","2096","148650","16688","20165"
"1984","indirect migration background","general elemantary","19765.25","19431.13","53","12003","14187","25723","28606","43622","17409.02","22121.48","7957","43622","16753","22894"
"1984","indirect migration background","higher education","","","","","","","","","","","","","",""
"1984","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1984","indirect migration background","in school","","","","","","","","","","","","","",""
"1984","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1984","indirect migration background","middle vocational","16371.3","12405.92","54","10236","10553","21001","28087","34346","14179.22","18563.38","5831","38225","16777","24095"
"1984","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1984","no migration background","general elemantary","17156.74","15092.34","2344","6117","9507","22182","29677","54114","16688.01","17625.47","0","170618","15859","16825"
"1984","no migration background","higher education","25669.7","24282.97","668","11969","16621","31649","39648","73308","24585.42","26753.98","51","143736","24057","25728"
"1984","no migration background","higher vocational","22012.93","20291.57","604","9219","13824","27728","35630","57027","21140.25","22885.61","3375","94603","20247","22707"
"1984","no migration background","in school","24800.63","23430","158","12568","17383","30489","38892","67087","22928.88","26672.38","0","89039","21429","24621"
"1984","no migration background","inadequately","16992.28","14570.28","77","7363","10052","23513","29116","44534","14976.16","19008.4","3068","44534","13030","17748"
"1984","no migration background","middle vocational","19577.69","17974","4638","8347","12455","24336","31687","56801","19256.95","19898.43","0","170618","18333","19020"
"1984","no migration background","vocational + Abi","20289.4","18697.24","185","7433","12615","26540","30718","54161","18668.81","21909.99","744","80046","16689","22165"
"1985","direct migration background","general elemantary","16929.93","15745.31","923","7489","11025","21957","27317","42538","16426.74","17433.12","1522","49866","17632","18938"
"1985","direct migration background","higher education","24919.36","23044.84","111","8415","15786","30110","37162","114342","22204.91","27633.81","4706","114342","21521","26036"
"1985","direct migration background","higher vocational","19846.63","17528.93","48","6517","12573","25339","32238","63764","16580.22","23113.04","3638","63764","17054","24431"
"1985","direct migration background","in school","","","","","","","","","","","","","",""
"1985","direct migration background","inadequately","17424.59","16492.43","760","8891","11987","22135","26873","40532","16831.45","18017.73","0","61433","17897","19240"
"1985","direct migration background","middle vocational","20104.82","18084.11","911","10025","13347","25154","32683","46541","19512.42","20697.22","0","77794","18251","19844"
"1985","direct migration background","vocational + Abi","17402.81","14575.15","104","9106","11150","21251","26212","56930","15809.43","18996.19","767","56930","16035","19995"
"1985","indirect migration background","general elemantary","18166.07","16188.2","60","10738","12612","23898","26996","32683","16320.57","20011.57","9320","43352","16637","23859"
"1985","indirect migration background","higher education","","","","","","","","","","","","","",""
"1985","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1985","indirect migration background","in school","","","","","","","","","","","","","",""
"1985","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1985","indirect migration background","middle vocational","17327.91","13539","57","7123","12564","22480","26250","33830","15161.36","19494.46","5692","43352","17112","24671"
"1985","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1985","no migration background","general elemantary","17570.64","15460.7","2096","6252","9633","22511","30528","51402","17071.37","18069.91","46","137599","16702","17723"
"1985","no migration background","higher education","25994.61","24197.37","643","12573","17056","32714","41024","61370","25030.44","26958.78","1174","114342","24590","26739"
"1985","no migration background","higher vocational","22273.25","21264.71","569","9295","14012","28339","35414","59398","21374.87","23171.63","3147","71811","21324","23731"
"1985","no migration background","in school","26306.3","25873.63","155","13449","18492","32587","40583","59398","24586.81","28025.79","4039","61961","23252","27959"
"1985","no migration background","inadequately","16736.37","14431.68","84","5620","8550","22933","29899","62449","14348.83","19123.91","2592","62449","12199","18712"
"1985","no migration background","middle vocational","20087.41","18197.05","4230","8590","12702","24746","33125","57674","19728.48","20446.34","0","169250","18870","19559"
