"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(1a) inadequately completed","14644.68","15049.43","143","7496","9835","18407","22184","26513","13775.55","15513.81","4295","26513","14503","17080"
"1984","(Married) couple without C.","(1b) general elementary school","13993.46","12839","651","7533","10130","16130","20849","35724","13340.13","14646.79","716","170618","12955","13856"
"1984","(Married) couple without C.","(1c) basic vocational qualification","17092.33","15949.3","1112","9203","12179","20299","25461","41977","16566.3","17618.36","0","170618","16153","17022"
"1984","(Married) couple without C.","(2a) intermediate vocational","21281","19694.3","355","12252","15872","25034","30976","46924","20308.62","22253.38","895","111313","19480","21452"
"1984","(Married) couple without C.","(2b) intermediate general qualification","18619.8","16604.06","49","7713","13137","23552","33347","42808","16110.6","21129","4388","42808","15032","20092"
"1984","(Married) couple without C.","(2c_gen) general maturity certificate","15534.16","14275.5","50","7131","9597","17279","26779","42647","13316.54","17751.78","4530","42647","12238","16647"
"1984","(Married) couple without C.","(2c_voc) vocational maturity certificate","20446.31","19102.92","128","10034","14287","26464","30788","45011","18924.22","21968.4","4996","53275","16764","21519"
"1984","(Married) couple without C.","(3a) lower tertiary education","23437.13","23821.37","88","13498","16332","29781","33906","58980","21488.72","25385.54","895","58980","20456","26779"
"1984","(Married) couple without C.","(3b) higher tertiary education","28309.1","25044.63","116","11399","16592","36994","44590","113666","24523","32095.2","3068","113747","23347","28701"
"1984","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(1a) inadequately completed","9024.17","8931.54","81","3988","7363","11084","13288","28469","8064.11","9984.23","0","28469","8891","10875"
"1984","1-pers.-HH","(1b) general elementary school","7138.66","6774.82","362","3681","5215","8716","11203","16085","6798.36","7478.96","0","22088","6759","7760"
"1984","1-pers.-HH","(1c) basic vocational qualification","9475.93","8843.21","408","4847","6320","11709","14385","25409","8980.51","9971.35","0","60934","8841","10082"
"1984","1-pers.-HH","(2a) intermediate vocational","11284.87","10677.39","199","6142","8283","13784","17179","27853","10600.37","11969.37","0","34374","10318","11379"
"1984","1-pers.-HH","(2b) intermediate general qualification","10425.13","7925.07","34","4039","5522","12422","17564","36813","7835.44","13014.82","1233","36813","6749","11407"
"1984","1-pers.-HH","(2c_gen) general maturity certificate","4503.78","4019.18","55","0","3006","5425","7530","14836","3571.06","5436.5","0","14836","3681","4908"
"1984","1-pers.-HH","(2c_voc) vocational maturity certificate","13684.69","11095.76","73","2714","7363","15371","19634","94603","10389.9","16979.48","744","94603","9689","12592"
"1984","1-pers.-HH","(3a) lower tertiary education","16374.67","14722.71","31","9203","12604","18886","23321","39555","13623.43","19125.91","3111","39555","12604","18202"
"1984","1-pers.-HH","(3b) higher tertiary education","14281.57","15077.33","86","4613","8704","18329","23259","43898","12727.16","15835.98","51","43898","12310","15839"
"1984","Couple + C. GT 16 ","(0) in school","27201.14","24107.08","79","16305","18718","31048","46261","89039","24435","29967.28","9285","89039","21374","25850"
"1984","Couple + C. GT 16 ","(1a) inadequately completed","21752.52","20745","159","12606","17207","27077","31827","39309","20425.07","23079.97","7658","50367","18908","21788"
"1984","Couple + C. GT 16 ","(1b) general elementary school","24116.24","22212.52","449","14033","17535","28357","34671","56801","23114.37","25118.11","7658","129256","20863","23299"
"1984","Couple + C. GT 16 ","(1c) basic vocational qualification","26185.36","24089.8","670","15592","18718","30080","38916","65633","25310.72","27060","9121","129256","23284","25134"
"1984","Couple + C. GT 16 ","(2a) intermediate vocational","28288.58","27830.72","220","17728","22056","33982","39834","51072","27121.92","29455.24","7149","56801","26551","29208"
