"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1984","college entrance qualification","West Germany","22814.42","21519.09","1295","7430","14047","29383","37770","65633","22100.72","23528.12","0","129256","21063","23430"
"1984","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1984","lower secondary degree","West Germany","18110.98","16356.11","6127","7128","11228","22747","29840","55500","17829.02","18392.94","0","170618","17237","17733"
"1984","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","West Germany","20174.55","18405.34","1304","9285","13030","24817","32797","55861","19633.9","20715.2","0","103309","17655","18639"
"1984","Other degree","East Germany","","","","","","","","","","","","","",""
"1984","Other degree","West Germany","17934.1","16544","1453","8978","12066","21836","27801","44466","17382.07","18486.13","0","148650","17249","18359"
"1984","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1984","secondary school degree","West Germany","21906.83","20560.61","1960","9522","14701","27287","34374","58171","21393.84","22419.82","0","143736","20969","21932"
"1985","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1985","college entrance qualification","West Germany","23068.89","21490.65","1233","8409","14047","31201","39319","56930","22364.44","23773.34","0","129341","21935","23877"
"1985","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1985","lower secondary degree","West Germany","18450.38","16628","5491","7423","11445","23020","30227","55891","18158.06","18742.7","0","142772","17764","18404"
"1985","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","West Germany","20944.19","19659.46","1102","8946","13092","27172","34233","50222","20404.1","21484.28","0","61961","18551","19934"
"1985","Other degree","East Germany","","","","","","","","","","","","","",""
"1985","Other degree","West Germany","17720.91","16052","1229","8959","11923","22340","27742","47313","17269.09","18172.73","767","62449","17490","18527"
"1985","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1985","secondary school degree","West Germany","22467.08","20863.39","1883","9590","14126","27959","35720","62449","21895.35","23038.81","0","169250","21503","22680"
"1986","college entrance qualification","East Germany","","","","","","","","","","","","","",""
